-40.81951723310347,69.86513723962129,-35.01962619191582,68.09514003143995,-35.899619355783,65.74295093423122,-34.187529798297106,52.205883567175164
-39.35574613537635,69.58169502824371,-41.09569141248638,68.97840732597345,-37.53410049737178,68.36595163425967,-40.33926764466601,52.68050413427821
-41.500968022830996,69.20139713414586,-38.14654283956504,68.79270248599893,-40.996588196064536,67.74577056800618,-42.28053325962945,57.4055740243538
-41.70397967302367,69.36254592489104,-38.8571126262409,69.09705349299914,-37.68126399375572,68.44772566750287,-39.971691256518056,47.89936978023035
-44.662624555695025,67.07806290190622,-40.15957258350756,67.89688867940089,-42.24648214388035,64.95607896673663,-41.88725268136708,52.06941119936632
-38.7112373655003,67.21903702400256,-39.41995750082653,66.12270530008671,-37.25456908475488,63.25031616390706,-37.310845441221005,46.5822150744539
-40.11121715841738,69.32350575437233,-39.521149604459474,68.09314896860755,-39.8028166419188,67.28944246203734,-38.52667920314693,50.39728246563492
-38.11078340721654,67.64598208411397,-38.93782845122608,68.59869472398117,-38.3638369852435,67.10203722384522,-37.277955174322194,54.35626927793633
-40.97028005475701,67.15030128687917,-41.90916956152652,69.35450375792597,-36.73239503921871,66.35338542211791,-37.657899266733324,44.65064188129875
-31.08306374241975,62.26818367728039,-35.732441744560624,65.52659796041102,-34.08862842130711,57.71131639626528,-34.34610080061868,31.45810473229589
-42.973198829114,66.307586651054,-39.98839191861546,67.64462064536272,-39.93158978088783,66.70964731562944,-39.75923910303853,50.7145209079109
-44.126563875258036,68.39112536028529,-46.22436324503061,67.65818212601411,-43.29056281142449,67.18756688334112,-42.04477953757392,55.697359591939694
-30.42226848891188,65.24805653320867,-39.60772254648917,65.37965299812461,-36.64754992681855,63.573178608750034,-38.127537559872664,47.470174173472884
-40.34580896246407,64.94879283322422,-44.237878373065534,66.95554152422496,-43.12556679615482,67.42489258306433,-42.69237269781672,54.93234308301375
-44.24838849475568,66.02585938676187,-43.516417281818896,68.26792342305215,-39.91865680844785,67.23420670492028,-46.47884746600868,60.2115798031114
-40.68580553728966,69.5552895895918,-47.343093660637265,70.34320163939209,-46.09219176667939,69.67403217629999,-41.26156828404391,65.3158728755341
-42.322645802859725,66.88131742259492,-38.19213219117153,68.37052151324694,-40.681695529459134,68.31331367536377,-40.29302339145626,54.339319634169186
-40.05151268878496,67.5195508069421,-40.95750677638371,68.0852774957147,-40.948307010315425,68.71960761913354,-40.98478164216848,50.240079077861985
-43.032772003805114,68.68271724953838,-41.94665449345218,68.76502265935413,-41.5867614969065,67.72804650622965,-40.0739585927005,57.91473558216169
-36.02731774370364,67.8390973366501,-38.41367007002159,68.62949037831756,-41.8104572423703,69.1919457076399,-40.47192633386519,58.44275694257305
