-20.136484498117266,58.467874562879,-44.18603351092702,60.691839278727215
-26.28375171043148,63.02824551094509,-36.81841693550715,54.70446770965182
-21.880219105283818,57.545685945007854,-11.976551609101607,-38.371247517184045
-19.429187692901657,53.91355916881502,-28.646130237819534,45.61070570133899
-25.933905994217692,58.98701783736822,-31.256592363533905,58.90219894906976
-25.49043118327937,54.486678589249365,-27.5357351184288,59.05314273234951
-20.018010932772956,55.622348447905736,-21.383110121292262,61.07135879953342
-27.99896122123246,58.60771552981008,-27.456288801493464,49.57379145183533
-25.20885301718428,54.786468677543915,-26.52516518006005,56.47021020257291
-21.572244882537557,53.26102288789846,-38.3591643493453,60.31944083858702
-22.967294690643765,60.965109761033425,-27.93428307878596,64.4962432102751
-16.833785063139995,46.61344499120412,-36.60621023285412,53.02465704961924
-22.159449680924975,50.179193012907625,-28.88358824159022,60.7934461603408
-22.54454105928665,42.244850079701976,-23.080765735769454,36.04670488139309
-28.963309916281933,56.66059756525793,-27.880598045449755,53.21820132461268
-22.59877997239897,50.570867307169785,-30.20513189789033,52.49425908765802
-20.870065444359533,45.23379622262822,-30.864705077472436,51.87411261663545
-17.7615423315766,40.51535054217952,-21.7541272358056,47.50324274136274
-28.571410750193497,34.17512290475583,-38.96842813733409,63.91556642489575
-29.649743946902877,55.84732958526765,-52.256191486504626,66.62005970993351
