7.4722951045463955,4.169835435182294,7.71151943833808,7.830615262644153,7.867952467429596,5.973340297099119,8.821764328875618,3.250169144195157
7.102145167544428,5.847032763042713,8.18904069483986,7.749592783601028,7.420581567593585,6.059625200080212,8.852170606708986,3.312395854413256
7.136311285405125,5.922277683841048,8.25228740580929,7.9766223361292194,7.378805161988067,6.204984447297286,8.827067660575223,3.5654152442152625
6.789213801792338,5.727630316746245,8.051609367549643,7.989765475429102,7.624818602032823,6.412186163970261,8.858407685470931,2.891451919818612
7.242721185060548,5.753132957614728,8.66765648364262,7.604359769158442,8.073664303429522,5.468840855594511,8.621885366201576,6.026406635566808
6.9614439063119615,5.299397419856926,8.444527651397193,7.355651554036443,7.10116283866552,6.094723719080441,8.765237010812918,3.90269747248228
7.113783395329136,5.073946653804504,8.417692451731272,7.482830903683292,7.268662507540902,6.245454474828254,8.787156374710596,3.7382053212549553
6.923040698402593,4.797833271349778,8.392511007316205,7.288947256727539,7.064814289455707,6.046041546823997,9.076929018826394,1.3829765775846028
7.202067361446854,6.071023333608169,8.514904198880524,7.410748835568869,7.085361574657767,6.508928398237937,8.94669395086781,4.247733160494657
6.814209976400702,5.641481920565403,8.396022225803712,7.438050110650651,6.869353319497573,6.0505743889607295,8.87620694502887,3.460114735822898
