42.85520428422072,11.078016041644368,38.07821264682451,24.34902448067841,48.72523711799801,18.45115319992385,41.75753633884804,2.907337704231105
48.62313431030667,9.35049097810268,35.4139892739672,26.17613207479345,43.17665351854792,17.570432382410765,46.92705148672675,2.876343232045526
41.60970074940635,12.967447821628282,37.61110034652943,27.976256698538947,43.71571567412308,21.65612431149132,42.72615643619441,2.98296272689008
46.30271966123562,11.931514741770076,34.758173607689535,27.38512857559828,46.73372581725388,24.61877256157901,43.01156424760799,2.1428043463491155
51.24764115535805,13.627388310255444,38.03504635540124,23.69975395920629,43.4531068799978,18.792883240732333,41.30979776535847,3.55481208674165
45.46307215592354,13.575063319733124,42.88532769886504,22.758251581199552,24.97880689264172,20.78008517613121,46.34713702499178,2.0897806608221328
45.57200434640594,13.845208053530165,50.80804477706654,23.198958671003965,25.502849486163942,17.42377360176905,45.00182096480635,2.2237541772078746
52.87955837500648,12.50800313599628,42.00841305551681,25.25775804847728,25.107166210191163,15.504120636014385,49.0038098952434,4.28292950116679
48.97504742125085,12.731484348794368,47.08945530031743,22.638555326815663,23.276716450126997,21.29622859919376,40.255225314026845,3.9142152260881855
44.16980064281782,13.07159909694598,38.43491163387929,21.94312772663013,21.649993010868148,18.041282452313013,39.37192957396374,3.8608624451408886
