"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.045263000E-3,3.603458405E-3,-8.602142334E-4,-1.991748810E-3,4.206179302E-3
5.852242000E-3,7.209300995E-3,-1.723289490E-3,-3.979206085E-3,8.412955995E-3
1.065922100E-2,1.081657410E-2,-2.588748932E-3,-5.961418152E-3,1.261896995E-2
1.546620100E-2,7.652158737E-1,-1.030516624E-1,3.004202843E-1,8.285090982E-1
2.027318000E-2,6.438193321E-1,-8.726882935E-2,2.467699051E-1,6.949924942E-1
2.546260700E-2,5.033507347E-1,-3.937435150E-2,2.832655907E-1,5.789228762E-1
3.065203400E-2,4.475755692E-1,-3.598499298E-2,2.434659004E-1,5.107782831E-1
3.584146100E-2,4.349622726E-1,-2.076911926E-2,3.289041519E-1,5.457118984E-1
4.086286700E-2,2.909822464E-1,-7.192802429E-2,3.711996078E-1,4.771094814E-1
4.580604400E-2,2.565817833E-1,-1.148042679E-1,4.482517242E-1,5.290971931E-1
5.074838800E-2,1.877684593E-1,-1.375322342E-1,5.247778893E-1,5.740766001E-1
5.569151300E-2,1.079754829E-1,-2.125463486E-1,5.438146591E-1,5.937752426E-1
6.063552300E-2,-6.097412109E-2,-2.479357719E-1,4.780149460E-1,5.419301422E-1
6.557864800E-2,-2.390046120E-1,-2.085380554E-1,3.766074181E-1,4.923865072E-1
7.052099200E-2,-4.271168709E-1,-1.523742676E-1,1.485834122E-1,4.772041169E-1
7.546416900E-2,-2.655630112E-1,-1.294398308E-1,-1.131153107E-2,2.956456214E-1
8.040812800E-2,-1.740727425E-1,2.488327026E-2,-2.453613281E-2,1.775458212E-1
8.535130500E-2,-1.311097145E-1,1.167583466E-1,-7.098054886E-2,1.893687066E-1
9.029364800E-2,-3.592681885E-2,2.019600868E-1,-5.605506897E-2,2.126517899E-1
9.523677300E-2,-5.716466904E-2,1.786437035E-1,-8.508205414E-2,2.059619579E-1
1.001807320E-1,-1.119713783E-1,9.273481369E-2,-1.150178909E-1,1.853819044E-1
1.051239090E-1,-1.119413376E-1,3.591871262E-2,-1.071305275E-1,1.590533461E-1
1.100662530E-1,-1.029696465E-1,-9.186172485E-2,-7.671260834E-2,1.578801725E-1
1.150094300E-1,-6.239843369E-2,-1.066555977E-1,-6.359386444E-2,1.389717980E-1
1.199533880E-1,-5.599975586E-2,-1.649680138E-1,-6.904602051E-3,1.743504854E-1
1.248965650E-1,-5.698871613E-2,-3.185057640E-1,8.961439133E-2,3.357445079E-1
1.298389090E-1,-2.604866028E-2,-3.243341446E-1,8.423042297E-2,3.361040526E-1
1.347820340E-1,1.654691696E-1,-3.149633408E-1,1.145453453E-1,3.737680942E-1
1.397259920E-1,4.020218849E-1,-2.842650414E-1,1.191835403E-1,5.065895044E-1
