"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.393666000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.120064500E-2,1.673698425E-4,-9.770393372E-4,8.025169373E-4,1.275402668E-3
1.600762400E-2,3.342628479E-4,-1.954078674E-3,1.605510712E-3,2.551042877E-3
2.081460400E-2,5.011558533E-4,-2.930641174E-3,2.408504486E-3,3.826317909E-3
2.562158300E-2,5.809979439E-1,3.542499542E-1,3.768634796E-2,6.815217544E-1
3.042856200E-2,4.844512939E-1,2.935657501E-1,3.276824951E-2,5.674043215E-1
3.561798900E-2,5.366406441E-1,3.031473160E-1,2.141046524E-2,6.167170211E-1
4.080741600E-2,3.944821358E-1,3.304071426E-1,-8.233213425E-2,5.211176601E-1
4.599684300E-2,3.148198128E-1,3.811607361E-1,-2.226581573E-1,5.421915494E-1
5.101835400E-2,6.586003304E-1,4.101228714E-1,2.745056152E-2,7.763431574E-1
5.596069700E-2,5.403108597E-1,4.275584221E-1,-3.873109818E-2,6.901029832E-1
6.090382200E-2,7.041282654E-1,3.615112305E-1,-7.776260376E-2,7.953200654E-1
6.584778100E-2,8.293318748E-1,3.693656921E-1,-2.425003052E-1,9.396961058E-1
7.079090600E-2,8.793931007E-1,4.010882378E-1,-6.836829185E-1,1.183903008E0
7.573319700E-2,9.507441521E-1,4.126486778E-1,-8.352782726E-1,1.331121019E0
8.067632200E-2,9.725070000E-1,4.186038971E-1,-6.668910980E-1,1.251296457E0
8.562028100E-2,8.909049034E-1,3.762836456E-1,-2.924466133E-1,1.010359318E0
9.056340600E-2,8.299794197E-1,2.905812263E-1,2.167892456E-2,8.796438268E-1
9.550569700E-2,5.926151276E-1,1.186480522E-1,2.613739967E-1,6.584727905E-1
1.004488220E-1,3.902225494E-1,2.091455460E-2,4.984507561E-1,6.333752544E-1
1.053927810E-1,1.645951271E-1,-2.184939384E-1,5.071115494E-1,5.761885807E-1
1.103359060E-1,8.929538727E-2,-2.854671478E-1,6.791200638E-1,7.420708994E-1
1.152781970E-1,1.003522873E-1,-2.888441086E-1,5.822563171E-1,6.576655073E-1
1.202213220E-1,5.865573883E-2,-3.117218018E-1,5.626378059E-1,6.458887505E-1
1.251652810E-1,9.491920471E-2,-3.651714325E-1,4.219117165E-1,5.660117729E-1
1.301084060E-1,1.995630264E-1,-3.197126389E-1,3.830204010E-1,5.373510962E-1
1.350507490E-1,1.696143150E-1,-2.942876816E-1,2.971878052E-1,4.513256551E-1
1.399938740E-1,1.089167595E-1,-2.952079773E-1,2.839360237E-1,4.238281207E-1
1.449377810E-1,2.745866776E-2,-3.471698761E-1,2.139859200E-1,4.087430431E-1
1.498809060E-1,-6.050157547E-2,-3.583526611E-1,1.725320816E-1,4.022988809E-1
1.548232490E-1,-1.805052757E-1,-3.880329132E-1,9.842777252E-2,4.391351987E-1
1.597663740E-1,-2.949485779E-1,-3.728647232E-1,6.459140778E-2,4.797862184E-1
1.647102810E-1,-3.510146141E-1,-4.347457886E-1,4.433488846E-2,5.605182801E-1
1.696534060E-1,-3.971562386E-1,-4.715290070E-1,5.830621719E-2,6.192514006E-1
1.745957490E-1,-3.779692650E-1,-5.189042091E-1,1.614995003E-1,6.619701142E-1
1.795388740E-1,-3.603959084E-1,-4.927730560E-1,2.211742401E-1,6.493293001E-1
1.844827810E-1,-4.072489738E-1,-5.347118378E-1,3.200039864E-1,7.444266434E-1
1.894259060E-1,-5.241007805E-1,-5.911602974E-1,3.053030968E-1,8.469723173E-1
1.943682490E-1,-5.809531212E-1,-6.150250435E-1,3.243680000E-1,9.060777740E-1
1.993113740E-1,-6.262488365E-1,-6.253042221E-1,2.080245018E-1,9.091023973E-1
2.042552810E-1,-7.211575508E-1,-6.548314095E-1,1.345558167E-1,9.833502203E-1
2.091984580E-1,-7.361869812E-1,-6.560535431E-1,5.120563507E-2,9.874206499E-1
2.141407490E-1,-7.855858803E-1,-6.293044090E-1,2.110195160E-2,1.006784240E0
2.190838740E-1,-7.142367363E-1,-6.452078819E-1,1.246976852E-2,9.625917211E-1
2.240278330E-1,-6.557245255E-1,-6.304130554E-1,-1.024627686E-2,9.096704128E-1
2.289709580E-1,-4.455800056E-1,-5.834612846E-1,-9.355831146E-2,7.400822723E-1
2.339132490E-1,-1.172170639E-1,-5.335192680E-1,-1.608481407E-1,5.694337308E-1
2.388563740E-1,1.891217232E-1,-4.250593185E-1,-2.564606667E-1,5.312386695E-1
2.438003330E-1,5.846395493E-1,-3.325381279E-1,-2.902569771E-1,7.325531529E-1
2.487434580E-1,9.393939972E-1,-2.141156197E-1,-1.810770035E-1,9.803547632E-1
2.536857490E-1,1.210696697E0,-1.389703751E-1,-2.064185143E-1,1.236004798E0
2.586288740E-1,1.441161633E0,-1.396288872E-1,-2.255840302E-1,1.465377505E0
2.635728330E-1,1.561882973E0,-1.585636139E-1,-3.142404556E-1,1.601052124E0
2.685159580E-1,1.563454151E0,-9.190082550E-2,-3.657579422E-1,1.608295221E0
2.734583020E-1,1.624806881E0,-1.382093430E-1,-3.888835907E-1,1.676403791E0
2.784014270E-1,1.639595509E0,-1.281256676E-1,-3.829550743E-1,1.688592375E0
2.833453330E-1,1.507674217E0,-1.839189529E-1,-4.652776718E-1,1.588518504E0
2.882884580E-1,1.268861771E0,-2.184967995E-1,-4.804363251E-1,1.374252563E0
2.932308020E-1,9.760808945E-1,-1.861596107E-1,-4.731159210E-1,1.100558035E0
2.981738740E-1,6.698184013E-1,-2.847037315E-1,-5.249419212E-1,8.973722339E-1
3.031178330E-1,4.016861916E-1,-3.603405952E-1,-5.632197857E-1,7.800087615E-1
3.080609580E-1,1.751928329E-1,-4.572873116E-1,-5.137577057E-1,7.097543196E-1
3.130033020E-1,-1.169805527E-1,-5.557351112E-1,-4.090018272E-1,6.998631711E-1
3.179464270E-1,-2.575011253E-1,-6.601176262E-1,-2.380862236E-1,7.474939196E-1
3.228903330E-1,-4.214763641E-1,-8.268613815E-1,-1.568818092E-1,9.412512799E-1
3.278334580E-1,-5.145769119E-1,-9.209365845E-1,-1.479625702E-2,1.055050956E0
3.327758020E-1,-6.794147491E-1,-1.038334370E0,1.621651649E-1,1.251415281E0
3.377189270E-1,-7.404675484E-1,-1.077953815E0,2.613568306E-1,1.333635637E0
3.426628330E-1,-8.076243401E-1,-1.077147007E0,3.840937614E-1,1.400010988E0
3.476059580E-1,-8.618836403E-1,-1.117315769E0,4.507365227E-1,1.481351191E0
3.525483020E-1,-9.505376816E-1,-1.141705513E0,5.783524513E-1,1.594209811E0
3.574914270E-1,-1.044758797E0,-1.103651524E0,7.099752426E-1,1.677388588E0
3.624353330E-1,-1.212944031E0,-1.146045685E0,8.249454498E-1,1.861501794E0
3.673784580E-1,-1.421093941E0,-1.204209328E0,8.010325432E-1,2.027629460E0
3.723208020E-1,-1.602836132E0,-1.306168556E0,8.292245865E-1,2.227728300E0
3.772639270E-1,-1.820426941E0,-1.396799088E0,8.145728111E-1,2.434857450E0
3.822078330E-1,-1.970178127E0,-1.483154774E0,9.425396919E-1,2.640024812E0
3.871509580E-1,-2.139409542E0,-1.612835407E0,1.151970387E0,2.916392808E0
3.920933020E-1,-2.105288982E0,-1.636424065E0,1.294687748E0,2.964176409E0
3.970364270E-1,-2.116202116E0,-1.643309593E0,1.483444691E0,3.062578320E0
4.019803330E-1,-2.148828030E0,-1.776263237E0,1.828522205E0,3.334076550E0
4.069234580E-1,-1.991136551E0,-1.788295269E0,1.776045322E0,3.212002759E0
4.118658020E-1,-1.997258425E0,-1.869899750E0,1.738967896E0,3.241847564E0
4.168089270E-1,-2.002536774E0,-1.929827690E0,1.560728073E0,3.189084596E0
4.217528330E-1,-1.881880760E0,-1.911194801E0,1.408294201E0,3.029427887E0
4.266959580E-1,-1.927398682E0,-1.885857105E0,1.522136688E0,3.096485556E0
4.316383020E-1,-1.954332829E0,-1.861192226E0,1.517756462E0,3.096294234E0
4.365814270E-1,-2.061943293E0,-1.863126278E0,1.393570900E0,3.108840543E0
4.415253330E-1,-2.187802792E0,-1.869897366E0,1.358983994E0,3.182740126E0
4.464684580E-1,-2.322496891E0,-1.902475357E0,1.448351383E0,3.333335570E0
4.514108020E-1,-2.416435957E0,-1.896641254E0,1.442690372E0,3.393783478E0
4.563539270E-1,-2.548456907E0,-1.871672630E0,1.473390579E0,3.488362201E0
4.612978330E-1,-2.571913004E0,-1.886858940E0,1.549962044E0,3.546456752E0
4.662410100E-1,-2.590155363E0,-1.858797550E0,1.541869164E0,3.541383014E0
4.711833020E-1,-2.562943220E0,-1.880170345E0,1.497088432E0,3.513544115E0
4.761264270E-1,-2.578489780E0,-1.900570393E0,1.342388153E0,3.473151785E0
4.810703330E-1,-2.513572216E0,-1.919776917E0,1.171331882E0,3.372774388E0
4.860135100E-1,-2.364135981E0,-1.741384983E0,1.176204205E0,3.163070806E0
4.909558020E-1,-2.210597038E0,-1.621495247E0,1.255473614E0,3.015327527E0
4.958989270E-1,-2.056688070E0,-1.557560444E0,1.208916664E0,2.849112117E0
5.008428330E-1,-2.068055868E0,-1.442618847E0,1.175395489E0,2.782006248E0
5.057859580E-1,-2.169785261E0,-1.440418243E0,1.107135773E0,2.829933288E0
5.107283020E-1,-2.306712389E0,-1.321994305E0,9.521446228E-1,2.824034414E0
5.156714270E-1,-2.388692856E0,-1.320430279E0,9.006419182E-1,2.874116481E0
5.206153850E-1,-2.558948040E0,-1.379469395E0,8.586664200E-1,3.031247087E0
5.255585100E-1,-2.670146942E0,-1.443668365E0,9.090995789E-1,3.168647201E0
5.305008020E-1,-2.668177128E0,-1.563082695E0,9.967937469E-1,3.248998995E0
5.354439270E-1,-2.492014408E0,-1.578657627E0,1.109666824E0,3.151770324E0
5.403878850E-1,-2.242629766E0,-1.565179825E0,1.278543472E0,3.018915296E0
5.453310100E-1,-2.079946518E0,-1.551785469E0,1.399461746E0,2.948340014E0
5.502733020E-1,-1.926853895E0,-1.489070415E0,1.392456532E0,2.805179464E0
5.552164270E-1,-1.815845013E0,-1.358661652E0,1.301066875E0,2.614580197E0
5.601603330E-1,-1.751404524E0,-1.305938244E0,1.166575909E0,2.476649320E0
5.651035100E-1,-2.002214432E0,-1.624917507E0,6.774268150E-1,2.666107017E0
5.700458020E-1,-1.759287357E0,-1.470074654E0,1.380506992E0,2.676193388E0
5.749889270E-1,-1.427585125E0,-1.029118538E0,1.058382988E0,2.053596553E0
5.799328850E-1,-1.642217875E0,-9.087066650E-1,8.319501877E-1,2.052990128E0
