58.902532493303916,60.9183918694192
58.90026287222177,61.065348528296845
55.16455297774171,59.27339932683857
62.66326102795126,55.302712186890176
62.67339312668712,60.38629964965441
58.68529175756497,50.802271443997235
58.719590470238906,48.59556602733083
64.2286456677514,56.019550235007195
58.054693420357005,49.63068276463458
68.8677662802585,64.42147204101168
64.99263722558318,58.66922208053377
42.60366053584486,50.24253839307578
55.57841157944119,44.71033488425872
55.4034085158012,54.27536894102203
70.09141443139059,65.85941061858365
64.72327217567515,57.82308743287566
67.45688159162746,62.16268564464431
49.602373589467376,50.619897585391996
39.65506426627203,58.827615850841674
56.86068823542655,53.41554909530635
