-11.01650358129111,59.404392532482504,-12.095230119269097,60.09410324432276,-14.224492886310136,52.56078302988825
-15.815903574503691,56.11902799507109,-13.83869449081521,55.6001784565071,-12.633812218432409,51.876756093449195
-13.288167249146863,54.70361821271656,-14.970395300857891,42.569238865188346,-15.370251487024802,56.38974490058942
-12.249231149150814,59.09919035048028,-15.925638408885701,61.287209004785346,-12.804686544890101,59.082337498177985
-12.524912414880779,58.626133520274,-13.557682317611432,55.28631384150049,-13.634730642373887,61.630224302186306
-14.569096406867674,59.5841103249268,-12.912385755450865,60.055105909476154,-12.564448776348266,58.28743153229732
-11.390987812381208,58.136251916151345,-13.739780228374313,60.42151901950133,-12.919198794271328,57.61029651154042
-21.54686579490034,56.385207927910294,-13.376112897943097,57.378231028460064,-14.057777630555734,46.22763892553741
-13.70501982096192,55.85731890417484,-14.126618644453307,62.70159676691633,-13.010848739401206,56.41651683689914
-12.417807173642654,54.032526522205416,-13.8777722142159,60.1021167503629,-13.604542003338441,49.847435401263205
-10.015704429678255,49.501850592324296,-12.231212612565704,56.46464334962761,-16.159042223415323,53.13786371764716
-10.220713035948403,39.46379219304392,-12.223396278930608,41.41356435329901,-13.984419124761473,46.060938595813745
-7.168332122999408,-7.1899772250495975,48.38709356488068,-11.737050951020944,37.02511744820095,-14.997750269759235
-6.855083836496294,40.892299868269816,-14.456687401621014,46.10337476223113,-13.939561481451449,42.94380760220335
-11.19878993959796,46.517852163600516,-14.108943115220082,42.506472315295,-19.340726348393932,38.312529884243375
-8.872903507344478,40.49019391519369,-13.968651240799764,45.897559322875246,-13.962764900699284,42.237517945086296
-11.454770978859136,44.81804386883693,-19.622211953400967,46.43486844501303,-15.15773406207751,33.03844502276151
-10.475965823723698,51.77849553423496,-15.973977581771642,46.62321689451904,-13.139247526967344,41.5505027782709
-12.4990668200599,46.48082808819748,-12.588773199566065,41.230929199688006,-12.71016254159266,40.392566113869314
-9.146118649530615,46.657824838383604,-18.085101070094264,52.229060762947114,-15.66773305821781,38.33159710433111
