-43.517231840545506,68.93257192853676,-39.481039935422885,63.16900121337297
-45.49786386751957,68.72523162419084,-37.68597000241841,58.5560210256568
-34.363873032883404,68.74988202231584,-46.69381306998694,62.790037326836014
-34.22853565319183,69.23966157038919,-43.93316045184644,63.40527175051368
-39.80500234159066,68.7157956966812,-39.6763323173287,61.193192447318644
-41.20167894340495,67.98201548529046,-45.90868916659554,64.14872928111186
-50.28169470746654,69.1312107635562,-39.92545525741275,60.90839256359119
-36.54429391786631,67.64843453752661,-37.56472222668669,54.91443818783969
-32.34868844723243,67.22568550473801,-40.025708079501285,43.4428439005815
-29.570220064983793,66.56233317114767,-35.52486311112225,41.75282076173571
-48.850779408902085,67.65064910135065,-42.39128236204697,56.94003316961657
-46.24776011741212,68.17624555480883,-41.90691455083451,58.87294232243586
-42.07961424532356,68.9228021627796,-45.92015847108531,65.2867506578429
-35.76657758554224,68.44295365512852,-50.47491042104199,65.28613823718588
-45.53378159921863,68.93139361845857,-44.06356877723389,60.163864033207076
-41.04434203645365,69.27626424393651,-52.16619575412944,56.05714727734344
-46.1639564290764,68.98529706003868,-50.50323604923582,58.93593719666901
-47.984757580795495,69.61408062225131,-39.82037861673499,56.40035901122121
-31.148245803033294,63.98665776144474,-33.398156608284026,43.27698180444806
-33.842409370000674,67.56678263646663,-35.854880190776974,37.2520160724576
