5.548296094432935,53.18985907013284,24.099755278839663,8.496052220818399,11.009945772415971,17.114241167712937,18.098245852639327,79.2127339692745
2.996372365622997,49.92882939162202,23.62789859127536,9.07940503987545,11.457436092121773,17.971024850123797,18.1176609470198,65.38403699559572
3.0458554361249357,50.95612921835211,23.48404161578993,11.06826166222023,13.808616755647982,19.3302520517948,17.840904012035292,75.33318210055803
4.441846513296011,55.68157866498452,22.858156008112672,9.728041044190295,11.319975715586386,14.35744032397512,17.876531969969072,65.55385781936214
3.3203408313872247,57.65394089448835,24.19318417419144,7.86302168522565,11.85850277630172,16.886251088074804,15.577491247065687,67.87773269890695
2.998108879355104,45.85923108398608,24.036305596670356,6.463726756834832,15.578980949472117,15.900674828980014,17.983011437491136,86.58035671483528
3.516671325812749,41.74933686838094,23.17485705675105,6.545059448967341,16.929255795653738,12.30674219244535,17.61776548221058,75.35622219513031
3.7461670609526823,46.88816818842498,22.195989911477326,4.910924604439876,17.611607662190814,17.215473069710107,20.20924966216578,60.63259869486721
3.4929487747778825,43.50120586358381,21.972333234468387,5.943294423440477,16.730202471139616,11.369508956035904,19.0091113227061,57.91603564816348
7.565767072382223,41.03419878346498,22.17382056373592,5.636383633571289,11.71572336927742,15.270084364004305,17.939564383438142,55.36686683471507
