67.14081038905093,70.68870082284316
67.37548125473187,67.17370544110874
63.57239602491524,69.18978848865048
63.56845204327574,61.57349276278199
63.916787730494235,72.44440342930233
68.23597874583044,80.14396120314271
62.11437029053322,73.88941932233868
65.37499095513085,77.10014151747146
59.30013464729913,68.25085308706683
65.26570989107049,83.04683500583192
69.98768342266384,78.06198026335602
53.253083811009084,67.20429215611871
59.8467756158464,70.25350970424365
45.68560436282829,46.97182972538867
59.12223563052089,72.24166374267882
59.085358069883554,64.82792947820134
51.70386091210151,67.18361940161068
44.106309301553715,60.44602156157302
38.979370468898225,97.5179797609064
58.113508788192156,80.40782635293354
