"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.900444200E-2,-2.527594566E-3,1.837139130E-1,2.504515648E-1,3.106174124E-1
2.422090000E-2,-4.896759987E-3,1.640357971E-1,2.219300270E-1,2.760156841E-1
2.916418100E-2,-6.874918938E-3,1.465091705E-1,1.966121197E-1,2.452927377E-1
3.410662900E-2,-7.123672962E-2,2.640066147E-1,4.542369843E-1,5.301937402E-1
3.904991100E-2,-6.736898422E-2,2.712001801E-1,3.600270748E-1,4.557495061E-1
4.399397300E-2,-7.317852974E-2,2.625026703E-1,3.073885441E-1,4.107924855E-1
4.893725400E-2,-1.055839062E-1,2.850418091E-1,2.808339596E-1,4.138411616E-1
5.387970200E-2,-1.074135303E-1,3.009996414E-1,2.533974648E-1,4.078587081E-1
5.882298400E-2,-1.454346180E-1,3.196725845E-1,2.045056820E-1,4.064041872E-1
6.376704600E-2,-1.750044823E-1,3.296270370E-1,1.483557224E-1,4.016092289E-1
6.871032700E-2,-1.922619343E-1,3.200120926E-1,6.679320335E-2,3.792541665E-1
7.365277500E-2,-1.775779724E-1,3.165588379E-1,-3.227710724E-3,3.629791347E-1
7.859605600E-2,-1.642212868E-1,3.618984222E-1,-7.638192177E-2,4.046891363E-1
8.354011900E-2,-1.156021357E-1,3.809566498E-1,-7.558870316E-2,4.052227472E-1
8.848340000E-2,-4.222989082E-2,3.909397125E-1,-4.310441017E-2,3.955694790E-1
9.342584800E-2,3.684866428E-2,3.716478348E-1,-6.018781662E-2,3.782889245E-1
9.836912900E-2,9.257686138E-2,3.658180237E-1,-3.801989555E-2,3.792608788E-1
1.033131920E-1,1.876612902E-1,3.631992340E-1,1.980900764E-2,4.092955414E-1
1.082564730E-1,2.819681168E-1,3.543319702E-1,4.554414749E-2,4.551169447E-1
1.131989210E-1,3.321385384E-1,3.439264297E-1,4.753375053E-2,4.804798177E-1
1.181422020E-1,3.976107836E-1,3.803844452E-1,5.196523666E-2,5.527088268E-1
1.230862650E-1,4.412212372E-1,3.904886246E-1,7.724094391E-2,5.942421303E-1
1.280295460E-1,4.683148861E-1,3.775348663E-1,5.082988739E-2,6.036845909E-1
1.329720460E-1,4.841340780E-1,3.700361252E-1,-1.419425011E-2,6.095194961E-1
1.379152750E-1,4.890263081E-1,3.956222534E-1,-1.957821846E-2,6.293226549E-1
1.428593380E-1,4.947266579E-1,4.162244797E-1,-2.754235268E-2,6.471134867E-1
1.478026190E-1,4.871740341E-1,3.902645111E-1,-4.043102264E-2,6.255234574E-1
1.527451190E-1,5.388923883E-1,3.724584579E-1,-4.699468613E-3,6.550972402E-1
1.576883480E-1,6.017928123E-1,3.275575638E-1,9.249806404E-2,6.913786505E-1
1.626324630E-1,6.453993320E-1,2.723932266E-1,2.336905003E-1,7.384779060E-1
1.675756920E-1,7.146412134E-1,2.348690033E-1,3.812670708E-1,8.433505154E-1
1.725181920E-1,7.835640907E-1,1.885719299E-1,5.731217861E-1,9.889391482E-1
1.774614730E-1,8.384652138E-1,1.171407700E-1,7.038028240E-1,1.100946997E0
1.824055360E-1,8.470243216E-1,3.039169312E-2,7.354643345E-1,1.122177189E0
1.873488170E-1,8.173419237E-1,-3.869628906E-2,6.914801598E-1,1.071302961E0
1.922912650E-1,7.690942287E-1,-7.655334473E-2,6.644706726E-1,1.019258369E0
1.972345460E-1,6.486202478E-1,-1.213932037E-1,5.911011696E-1,8.859148540E-1
2.021786090E-1,5.087946653E-1,-1.519088745E-1,4.813261032E-1,7.166750556E-1
2.071218900E-1,2.934474945E-1,-1.754093170E-1,3.569140434E-1,4.942342511E-1
2.120643380E-1,1.113852262E-1,-2.129888535E-1,2.201609612E-1,3.259474944E-1
2.170076190E-1,-5.489325523E-2,-2.173776627E-1,9.438443184E-2,2.432585840E-1
2.219516810E-1,-2.646013498E-1,-2.196416855E-1,1.655364037E-2,3.442823948E-1
2.268949630E-1,-4.092642069E-1,-2.033739090E-1,-8.237910271E-2,4.643753379E-1
2.318374110E-1,-5.184686184E-1,-1.992998123E-1,-1.836614609E-1,5.850313288E-1
2.367806920E-1,-6.187666655E-1,-1.930170059E-1,-2.993040085E-1,7.139402218E-1
2.417248060E-1,-7.057576180E-1,-2.008438110E-1,-4.177985191E-1,8.443859629E-1
2.466680360E-1,-7.304254770E-1,-2.106513977E-1,-5.019638538E-1,9.109682209E-1
2.516105360E-1,-7.668169737E-1,-2.246360779E-1,-5.693125725E-1,9.811148984E-1
2.565538170E-1,-7.749904990E-1,-2.238626480E-1,-6.296675205E-1,1.023330809E0
2.614978790E-1,-7.859941125E-1,-2.414646149E-1,-6.528196335E-1,1.049888270E0
2.664411610E-1,-7.479457259E-1,-2.536087036E-1,-6.206920147E-1,1.004489303E0
2.713836090E-1,-7.063148618E-1,-2.769050598E-1,-5.741274357E-1,9.514091699E-1
2.763268900E-1,-6.469750404E-1,-3.159141541E-1,-4.968223572E-1,8.747633453E-1
2.812709520E-1,-5.960255861E-1,-3.280668259E-1,-4.385635853E-1,8.094518886E-1
2.862142340E-1,-5.439913273E-1,-3.586034775E-1,-3.634567261E-1,7.460722552E-1
2.911566810E-1,-4.861540794E-1,-3.530445099E-1,-3.024322987E-1,6.726451592E-1
2.960999630E-1,-4.416126013E-1,-3.708629608E-1,-2.080016136E-1,6.130462434E-1
3.010440250E-1,-3.132549524E-1,-3.717603683E-1,-5.445337296E-2,4.891825902E-1
3.059873060E-1,-1.868544817E-1,-3.467578888E-1,1.036171913E-1,4.072986044E-1
3.109298060E-1,-5.044615269E-2,-3.341703415E-1,2.338654995E-1,4.109838237E-1
3.158730360E-1,6.995689869E-2,-2.961215973E-1,3.510839939E-1,4.645879237E-1
3.208171500E-1,1.771372557E-1,-2.684650421E-1,4.227869511E-1,5.312248979E-1
3.257604310E-1,2.192853689E-1,-2.651500702E-1,4.401588440E-1,5.586863527E-1
3.307028790E-1,3.153926134E-1,-2.905883789E-1,4.512970448E-1,6.225617473E-1
3.356461610E-1,3.868989944E-1,-2.735700607E-1,4.609668255E-1,6.610762620E-1
3.405902230E-1,4.507001638E-1,-2.737131119E-1,4.621629715E-1,7.011733862E-1
3.455335040E-1,5.115239620E-1,-2.788972855E-1,4.760625362E-1,7.523802217E-1
3.504759520E-1,5.742285252E-1,-2.749080658E-1,5.237984657E-1,8.244256646E-1
3.554192340E-1,6.438922882E-1,-2.713184357E-1,6.165635586E-1,9.318592137E-1
3.603632960E-1,6.803028584E-1,-2.587213516E-1,6.807048321E-1,9.965479343E-1
3.653065770E-1,6.792891026E-1,-2.442922592E-1,7.023131847E-1,1.007152522E0
3.702490770E-1,6.602340937E-1,-2.492437363E-1,7.336742878E-1,1.017992858E0
3.751923060E-1,5.760012865E-1,-2.614011765E-1,6.727085114E-1,9.233876750E-1
3.801364210E-1,4.840494394E-1,-2.687568665E-1,6.195654869E-1,8.309004186E-1
3.850797020E-1,4.125502110E-1,-2.594470978E-1,5.503020287E-1,7.350801289E-1
3.900221500E-1,3.235458136E-1,-2.785167694E-1,4.505155087E-1,6.206590915E-1
3.949654310E-1,2.076343298E-1,-3.066186905E-1,3.723680973E-1,5.251523933E-1
3.999094940E-1,1.311521530E-1,-3.152360916E-1,2.919306755E-1,4.492195454E-1
4.048527750E-1,3.451335430E-2,-3.471784592E-1,2.422723770E-1,4.247587066E-1
4.097952750E-1,-2.291381359E-2,-4.069538116E-1,2.491886616E-1,4.777357394E-1
4.147385040E-1,-8.903014660E-2,-4.327354431E-1,2.363848686E-1,5.010630069E-1
4.196826190E-1,-1.732873917E-1,-4.984169006E-1,2.305984497E-1,5.758676688E-1
4.246259000E-1,-2.378121614E-1,-5.443820953E-1,2.318360806E-1,6.376946433E-1
4.295683480E-1,-2.992855310E-1,-5.921850204E-1,2.163369656E-1,6.978944119E-1
4.345116290E-1,-3.341308236E-1,-6.205625534E-1,2.010812759E-1,7.329222125E-1
4.394556920E-1,-4.067826867E-1,-6.629419327E-1,1.816201210E-1,7.987177403E-1
4.443989730E-1,-4.812354445E-1,-6.694087982E-1,1.696729660E-1,8.417152770E-1
4.493414730E-1,-5.315348506E-1,-6.948156357E-1,1.367542744E-1,8.854376300E-1
4.542847020E-1,-5.865101814E-1,-7.223548889E-1,5.697917938E-2,9.322217576E-1
4.592288170E-1,-6.105133295E-1,-7.282934189E-1,6.510257721E-3,9.503579394E-1
4.641720460E-1,-6.441522837E-1,-7.198648453E-1,-3.425955772E-2,9.665977847E-1
4.691145460E-1,-6.612109542E-1,-7.067165375E-1,-1.080372334E-1,9.738173515E-1
4.740578270E-1,-6.736637354E-1,-6.935472488E-1,-1.484665871E-1,9.781988255E-1
4.790018900E-1,-6.791321039E-1,-7.182226181E-1,-1.892926693E-1,1.006427274E0
4.839451710E-1,-6.873302460E-1,-7.210979462E-1,-2.470943928E-1,1.026382362E0
4.888876190E-1,-7.077224255E-1,-7.237195969E-1,-2.648406029E-1,1.046318131E0
4.938309000E-1,-7.189779282E-1,-7.544660568E-1,-2.502491474E-1,1.071808251E0
4.987750150E-1,-7.186661959E-1,-7.728204727E-1,-1.655621529E-1,1.068243142E0
5.037182960E-1,-7.189241648E-1,-8.003063202E-1,-1.131179333E-1,1.081729092E0
5.086607440E-1,-7.175252438E-1,-8.487472534E-1,-1.042423248E-1,1.116279910E0
5.136040250E-1,-7.358250618E-1,-8.538932800E-1,-5.562448502E-2,1.128568269E0
5.185480880E-1,-7.287428379E-1,-8.493642807E-1,-7.833957672E-3,1.119172541E0
5.234913690E-1,-6.939024925E-1,-8.210763931E-1,1.790285110E-2,1.075168649E0
5.284338690E-1,-6.100865006E-1,-7.858276367E-1,1.219248772E-2,9.949267660E-1
5.333770980E-1,-5.416104198E-1,-7.531518936E-1,3.679513931E-3,9.276816051E-1
5.383212130E-1,-4.669854641E-1,-7.349500656E-1,-2.665519714E-4,8.707623635E-1
5.432644940E-1,-4.313565195E-1,-7.238779068E-1,1.185536385E-2,8.427385244E-1
5.482069420E-1,-3.749531507E-1,-7.104377747E-1,4.482412338E-2,8.045625513E-1
5.531502230E-1,-3.073974252E-1,-6.994619370E-1,9.157037735E-2,7.694967916E-1
5.580942860E-1,-2.570911050E-1,-6.886005402E-1,1.687073708E-1,7.541410459E-1
5.630375670E-1,-1.930788159E-1,-7.063951492E-1,2.168674469E-1,7.637440838E-1
5.679800670E-1,-1.961214542E-1,-7.122707367E-1,2.411057949E-1,7.771262648E-1
5.729233480E-1,-1.802608967E-1,-7.561273575E-1,2.224733829E-1,8.085276605E-1
5.778674110E-1,-2.003917694E-1,-7.521810532E-1,1.708481312E-1,7.969455953E-1
5.828106920E-1,-2.302293777E-1,-7.292594910E-1,1.195762157E-1,7.740306473E-1
5.877531400E-1,-2.650352120E-1,-7.397174835E-1,9.466648102E-2,7.914463732E-1
5.926964210E-1,-2.810478210E-1,-7.144451141E-1,1.007487774E-1,7.743190654E-1
5.976405360E-1,-2.880679965E-1,-7.083501816E-1,8.300375938E-2,7.691766861E-1
6.025838170E-1,-2.669803500E-1,-6.903820038E-1,1.151096821E-1,7.491035024E-1
6.075262650E-1,-2.606694102E-1,-6.582956314E-1,1.160218716E-1,7.174696889E-1
6.124695460E-1,-2.429491878E-1,-5.931844711E-1,1.334760189E-1,6.547579494E-1
6.174136090E-1,-2.423941493E-1,-5.451822281E-1,9.370326996E-2,6.039527202E-1
6.223568900E-1,-2.658175230E-1,-4.832506180E-1,6.354475021E-2,5.551828983E-1
6.272993900E-1,-2.726561427E-1,-4.739418030E-1,1.655864716E-2,5.470250392E-1
6.322426710E-1,-2.939918935E-1,-4.550075531E-1,-1.646065712E-2,5.419723794E-1
6.371867340E-1,-3.154929280E-1,-4.336824417E-1,-3.787899017E-2,5.376346955E-1
6.421300150E-1,-3.109300733E-1,-4.290781021E-1,1.427221298E-2,5.300841671E-1
6.470724630E-1,-3.087989688E-1,-4.268407822E-1,1.394913197E-1,5.449841142E-1
6.520157440E-1,-2.901777327E-1,-4.580154419E-1,2.190310955E-1,5.847699397E-1
6.569598590E-1,-2.837184966E-1,-4.867944717E-1,2.891609669E-1,6.333080670E-1
6.619031400E-1,-3.346994221E-1,-5.060873032E-1,3.453271389E-1,6.981395952E-1
6.668455880E-1,-3.905235231E-1,-5.230751038E-1,3.257999420E-1,7.295627379E-1
6.717888690E-1,-4.440082610E-1,-5.044927597E-1,3.237717152E-1,7.459788227E-1
6.767329310E-1,-4.762251675E-1,-5.052270889E-1,2.724704742E-1,7.458451454E-1
6.816762130E-1,-4.749564230E-1,-4.865427017E-1,2.244191170E-1,7.160107153E-1
6.866187130E-1,-4.528631568E-1,-4.538974762E-1,1.892080307E-1,6.685115082E-1
6.915619940E-1,-4.338062406E-1,-4.050378799E-1,1.477372646E-1,6.116124900E-1
6.965060560E-1,-4.081388414E-1,-3.590879440E-1,1.522307396E-1,5.645313662E-1
7.014493380E-1,-3.878403604E-1,-3.373994827E-1,1.192636490E-1,5.277142921E-1
7.063918380E-1,-3.848775625E-1,-3.183612823E-1,7.278990746E-2,5.047603539E-1
7.113350670E-1,-3.873277605E-1,-2.805118561E-1,4.356527328E-2,4.802162309E-1
7.162791810E-1,-3.453049362E-1,-2.524948120E-1,1.958012581E-2,4.282201658E-1
7.212224630E-1,-2.591076195E-1,-2.128648758E-1,2.215266228E-2,3.360639140E-1
7.261649110E-1,-1.406215429E-1,-1.592864990E-1,2.465391159E-2,2.139028342E-1
7.311081920E-1,-3.017956018E-2,-1.441373825E-1,-8.494615555E-3,1.475077943E-1
7.360523060E-1,2.727961540E-2,-1.077327728E-1,-1.058697701E-2,1.116360687E-1
7.409955880E-1,8.207732439E-2,-8.352470398E-2,-5.507469177E-3,1.172322292E-1
7.459380360E-1,7.245326042E-2,-8.088684082E-2,-3.135681152E-2,1.130283398E-1
7.508813170E-1,3.684258461E-2,-6.873893738E-2,-4.761505127E-2,9.137620401E-2
7.558253790E-1,2.289038897E-2,-8.984088898E-2,-9.963345528E-2,1.360962184E-1
7.607686610E-1,1.147854328E-2,-8.221149445E-2,-1.372041702E-1,1.603604412E-1
7.657111610E-1,3.346586227E-2,-6.026744843E-2,-1.298043728E-1,1.469738224E-1
7.706544420E-1,2.461135387E-2,-6.927967072E-2,-1.109480858E-1,1.330972173E-1
7.755985040E-1,2.778226137E-2,-5.442428589E-2,-8.293795586E-2,1.030172872E-1
7.805417860E-1,7.164359093E-3,-3.728008270E-2,-6.477546692E-2,7.507991557E-2
7.854842860E-1,-1.581752300E-2,-4.158210754E-2,-5.879783630E-2,7.373229452E-2
7.904275670E-1,-1.494258642E-2,-2.687549591E-2,-1.715898514E-2,3.521368967E-2
7.953716290E-1,7.145702839E-3,-2.890968323E-2,2.180790901E-2,3.691091639E-2
8.003149110E-1,2.899652719E-2,-2.447128296E-3,1.776885986E-2,3.409573884E-2
8.052574110E-1,7.194137573E-2,2.138423920E-2,1.866889000E-2,7.733934757E-2
8.102006920E-1,9.084004164E-2,4.029846191E-2,5.208015442E-3,9.951383131E-2
8.151447540E-1,1.025879979E-1,7.094573975E-2,-3.672862053E-2,1.300253316E-1
8.200880360E-1,1.428799629E-1,8.476734161E-2,-9.275794029E-2,1.902740694E-1
8.250305360E-1,1.783482432E-1,1.032905579E-1,-1.225097179E-1,2.397616863E-1
8.299737650E-1,2.209242582E-1,1.193819046E-1,-1.310493946E-1,2.832552045E-1
8.349178790E-1,2.516909838E-1,1.141128540E-1,-1.472306252E-1,3.131244988E-1
8.398611610E-1,2.731380463E-1,9.717273712E-2,-1.449327469E-1,3.241179327E-1
8.448036090E-1,2.567393780E-1,7.572937012E-2,-1.288568974E-1,2.970759931E-1
8.497468900E-1,2.216784358E-1,4.984855652E-2,-1.252830029E-1,2.594649076E-1
8.546910040E-1,1.798735261E-1,2.903938293E-2,-1.055092812E-1,2.105468584E-1
8.596342860E-1,1.121611595E-1,2.513313293E-2,-1.384451389E-1,1.799412587E-1
8.645767340E-1,8.067995310E-2,2.138328552E-2,-1.026885509E-1,1.323307909E-1
8.695200150E-1,5.663746595E-2,1.122474670E-3,-5.088162422E-2,7.614461361E-2
8.744641290E-1,4.953885078E-2,-9.510993958E-3,-1.839637756E-2,5.369342092E-2
