"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.936637000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.374361600E-2,-1.710414886E-3,6.189346313E-4,-8.654594421E-4,2.014353298E-3
1.855059600E-2,-3.420233727E-3,1.238822937E-3,-1.731634140E-3,4.028801039E-3
2.376918900E-2,-5.349040031E-3,1.937866211E-3,-2.709865570E-3,6.301660584E-3
2.871247100E-2,-7.091283798E-3,2.571105957E-3,-3.594636917E-3,8.355734936E-3
3.365497100E-2,2.106213570E-1,1.707935333E-1,-5.930314064E-1,6.520874451E-1
3.859825200E-2,2.102807760E-1,1.967535019E-1,-6.432518959E-1,7.047715565E-1
4.354231400E-2,1.954417229E-1,2.277698517E-1,-6.440569162E-1,7.105532237E-1
4.848559600E-2,1.448593140E-1,2.270421982E-1,-5.784025192E-1,6.380296661E-1
5.342809600E-2,7.524061203E-2,2.033748627E-1,-5.093189478E-1,5.535596400E-1
5.837137700E-2,3.008270264E-2,1.665048599E-1,-3.863749504E-1,4.217990513E-1
6.331543900E-2,-4.620265961E-2,1.099548340E-1,-2.176465988E-1,2.481829834E-1
6.825872100E-2,-9.043705463E-2,7.399272919E-2,-1.164581776E-1,1.649736098E-1
7.320122100E-2,-7.647883892E-2,1.880645752E-2,1.057503223E-1,1.318553235E-1
7.814450200E-2,-1.465147734E-1,-1.249599457E-2,2.779359818E-1,3.144378136E-1
8.308861600E-2,-2.038377523E-1,-6.434249878E-2,3.216476440E-1,3.861955377E-1
8.803189800E-2,-2.382925749E-1,-1.156492233E-1,2.987103462E-1,3.992317185E-1
9.297434600E-2,-2.399891615E-1,-8.989524841E-2,2.215642929E-1,3.387723265E-1
9.791762700E-2,-2.223939896E-1,-4.322814941E-2,1.302583218E-1,2.613331014E-1
1.028617410E-1,-1.929627657E-1,-1.382827759E-3,4.227805138E-2,1.975448678E-1
1.078050230E-1,-1.518019438E-1,5.205726624E-2,-2.502703667E-2,1.624196468E-1
1.127475230E-1,-8.757567406E-2,8.249950409E-2,-8.440232277E-2,1.469674078E-1
1.176908040E-1,-3.973436356E-2,1.001996994E-1,-1.502678394E-1,1.849303192E-1
1.226348660E-1,1.786661148E-2,1.241264343E-1,-2.020761967E-1,2.378263584E-1
1.275782000E-1,3.917288780E-2,1.311550140E-1,-2.247059345E-1,2.631138724E-1
1.325206480E-1,6.932008266E-2,1.565332413E-1,-2.241234779E-1,2.820270605E-1
1.374639290E-1,7.603299618E-2,1.419696808E-1,-1.597323418E-1,2.268277491E-1
1.424080430E-1,7.170283794E-2,1.234474182E-1,-9.126400948E-2,1.694393150E-1
1.473513250E-1,1.022982597E-2,1.033477783E-1,1.392889023E-2,1.047827591E-1
1.522938250E-1,-2.111458778E-2,4.928874969E-2,1.201806068E-1,1.316000947E-1
1.572371060E-1,-7.920885086E-2,-1.921176910E-2,1.606295109E-1,1.801248842E-1
1.621811680E-1,-1.287785769E-1,-5.071735382E-2,1.418423653E-1,1.981802927E-1
1.671244500E-1,-1.261202097E-1,-6.027507782E-2,5.141472816E-2,1.489391371E-1
1.720669500E-1,-1.260098219E-1,-4.626941681E-2,9.812784195E-2,1.662781029E-1
1.770102310E-1,-8.621811867E-2,-5.827426910E-2,2.201023102E-1,2.434635114E-1
1.819543460E-1,-5.685842037E-2,-1.188097000E-1,2.734491825E-1,3.035178416E-1
1.868976270E-1,-4.974842072E-3,-1.685199738E-1,3.233613968E-1,3.646728994E-1
1.918400750E-1,5.252170563E-2,-1.961193085E-1,3.561460972E-1,4.099528696E-1
1.967833560E-1,7.602369785E-2,-2.069149017E-1,4.096519947E-1,4.651968787E-1
2.017274710E-1,9.920096397E-2,-2.200288773E-1,4.437360764E-1,5.051289375E-1
2.066707520E-1,9.635293484E-2,-2.400770187E-1,4.074971676E-1,4.826746363E-1
2.116132520E-1,9.617972374E-2,-2.575273514E-1,3.584909439E-1,4.517594856E-1
2.165565330E-1,8.927583694E-2,-2.560863495E-1,2.712037563E-1,3.835386172E-1
2.215006480E-1,7.813024521E-2,-2.385072708E-1,2.235815525E-1,3.361231383E-1
2.264439290E-1,2.069556713E-2,-2.355384827E-1,1.865229607E-1,3.011602533E-1
2.313863770E-1,-7.522249222E-2,-2.515316010E-1,1.762506962E-1,3.162133418E-1
2.363296580E-1,-1.551016569E-1,-2.486019135E-1,1.571207047E-1,3.324851142E-1
2.412737730E-1,-2.429037094E-1,-2.529134750E-1,1.691918373E-1,3.893498629E-1
2.462170540E-1,-3.175202608E-1,-2.385368347E-1,1.462986469E-1,4.232283446E-1
2.511595540E-1,-3.888355494E-1,-2.198734283E-1,1.360516548E-1,4.669555243E-1
2.561028350E-1,-4.358506203E-1,-2.157402039E-1,1.334071159E-1,5.042886647E-1
2.610469500E-1,-4.284297228E-1,-2.000446320E-1,1.452565193E-1,4.946406155E-1
2.659902310E-1,-4.146617651E-1,-1.823806763E-1,1.478860378E-1,4.765263589E-1
2.709326790E-1,-4.062979221E-1,-1.838970184E-1,1.507232189E-1,4.707585407E-1
2.758759600E-1,-4.007929564E-1,-1.995859146E-1,1.773543358E-1,4.815849786E-1
2.808200750E-1,-3.722075224E-1,-1.986351013E-1,1.850352287E-1,4.606868558E-1
2.857633560E-1,-3.468365669E-1,-1.883802414E-1,2.046675682E-1,4.446026687E-1
2.907058560E-1,-2.962712049E-1,-1.854696274E-1,2.219595909E-1,4.140551528E-1
2.956491370E-1,-2.208650112E-1,-1.826801300E-1,1.991517544E-1,3.490197764E-1
3.005932520E-1,-1.538984776E-1,-1.517124176E-1,2.190999985E-1,3.077437382E-1
3.055365330E-1,-1.045596600E-1,-1.542739868E-1,2.364792824E-1,3.010907446E-1
3.104789810E-1,-5.125200748E-2,-1.521635056E-1,2.725715637E-1,3.163475273E-1
3.154223140E-1,-2.699494362E-2,-1.737117767E-1,2.799203396E-1,3.305448606E-1
3.203663770E-1,-7.762551308E-3,-2.067651749E-1,3.131496906E-1,3.753329502E-1
3.253096580E-1,1.816225052E-2,-2.417707443E-1,3.131916523E-1,3.960706644E-1
3.302521580E-1,3.195226192E-2,-2.716655731E-1,3.135459423E-1,4.160939661E-1
3.351954390E-1,1.070057154E-1,-2.728853226E-1,3.044703007E-1,4.226331582E-1
3.401395540E-1,1.554393768E-1,-2.671079636E-1,2.765767574E-1,4.147321627E-1
3.450828350E-1,1.776356697E-1,-2.733564377E-1,2.775077820E-1,4.281223449E-1
3.500253350E-1,1.480578184E-1,-2.819528580E-1,2.523126602E-1,4.063006402E-1
3.549686160E-1,8.616685867E-2,-2.763700485E-1,1.991696358E-1,3.513882113E-1
3.599126790E-1,6.428241730E-3,-2.826690674E-1,1.559584141E-1,3.229026957E-1
3.648560120E-1,-4.634511471E-2,-2.722816467E-1,8.230543137E-2,2.882001888E-1
3.697984600E-1,-1.104643345E-1,-2.476253510E-1,4.661917686E-2,2.751254828E-1
3.747417410E-1,-1.501265764E-1,-2.208795547E-1,3.469634056E-2,2.693132056E-1
3.796858560E-1,-1.797879934E-1,-2.015361786E-1,1.100642681E-1,2.916413842E-1
3.846291370E-1,-2.020221949E-1,-1.919231415E-1,1.891920567E-1,3.368101747E-1
