"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.524214500E-2,-1.255631447E-3,1.089096069E-3,-2.928733826E-3,3.367524670E-3
2.004912400E-2,-2.445816994E-3,2.122879028E-3,-5.706548691E-3,6.561503951E-3
2.485610300E-2,-3.643274307E-3,3.166198730E-3,-8.502960205E-3,9.777453366E-3
2.966308200E-2,1.158194542E-1,2.911186218E-2,1.534073353E-1,1.944105373E-1
3.485256200E-2,1.043339968E-1,4.014873505E-2,7.088971138E-2,1.323739211E-1
4.004204100E-2,1.056826115E-1,3.025341034E-2,2.064490318E-2,1.118494311E-1
4.517745700E-2,9.233129025E-2,5.154323578E-2,-1.236701012E-2,1.064646197E-1
5.012068700E-2,6.073236465E-2,6.695938110E-2,-3.745722771E-2,9.785204516E-2
5.506303000E-2,7.195115089E-3,8.813858032E-2,-6.266617775E-2,1.083846339E-1
6.000626000E-2,-4.575872421E-2,1.082849503E-1,-1.079874039E-1,1.596269736E-1
6.495027000E-2,-9.468579292E-2,9.034252167E-2,-1.987175941E-1,2.379408599E-1
6.989344700E-2,-1.559865475E-1,8.987140656E-2,-2.772288322E-1,3.305518086E-1
7.483584300E-2,-1.760512590E-1,9.218025208E-2,-3.562271595E-1,4.079081194E-1
7.977907200E-2,-1.621724367E-1,1.081991196E-1,-3.848614693E-1,4.314224139E-1
8.472303000E-2,-1.678496599E-1,1.147050858E-1,-4.111812115E-1,4.586946192E-1
8.966626000E-2,-1.333007812E-1,1.145048141E-1,-4.240453243E-1,4.590151281E-1
9.460865500E-2,-1.476544142E-1,1.426000595E-1,-4.219524860E-1,4.692339539E-1
9.955183200E-2,-1.458986998E-1,1.336107254E-1,-3.970997334E-1,4.436512761E-1
1.044958430E-1,-1.493536234E-1,1.302509308E-1,-3.913180828E-1,4.386361268E-1
1.094390200E-1,-1.441054344E-1,1.161785126E-1,-3.007526398E-1,3.531514878E-1
1.143814160E-1,-1.327046156E-1,1.214513779E-1,-2.017600536E-1,2.703110642E-1
1.193246450E-1,-9.002828598E-2,1.244993210E-1,-1.030650139E-1,1.850069466E-1
1.242686550E-1,-6.080424786E-2,1.046648026E-1,-2.686238289E-2,1.239897781E-1
1.292118320E-1,-7.659745216E-2,4.664993286E-2,2.358388901E-2,9.273395136E-2
1.341542280E-1,-1.837015152E-2,1.153278351E-2,1.232550144E-1,1.251489758E-1
1.390974050E-1,4.212069511E-2,-1.785659790E-2,2.247931957E-1,2.294013773E-1
1.440414160E-1,3.340923786E-2,-3.493022919E-2,2.846877575E-1,2.887618696E-1
1.489845930E-1,6.422805786E-2,-8.869743347E-2,2.466948032E-1,2.699088810E-1
1.539270410E-1,1.334155798E-1,-1.155672073E-1,2.573802471E-1,3.120898716E-1
1.588702180E-1,1.567039490E-1,-1.048736572E-1,2.733621597E-1,3.320865580E-1
1.638142280E-1,1.982675791E-1,-1.156806946E-1,2.432150841E-1,3.344333015E-1
1.687574050E-1,2.089264393E-1,-1.403617859E-1,2.261927128E-1,3.384004008E-1
1.736998010E-1,1.943098307E-1,-1.413526535E-1,2.659289837E-1,3.584063438E-1
1.786430300E-1,2.041308880E-1,-1.659021378E-1,2.958617210E-1,3.958877325E-1
1.835869890E-1,2.189847231E-1,-1.528205872E-1,3.231503963E-1,4.192071319E-1
1.885302180E-1,1.641881466E-1,-1.543350220E-1,3.152654171E-1,3.875168767E-1
1.934726140E-1,7.387363911E-2,-1.490116119E-1,2.753455639E-1,3.216783403E-1
1.984157910E-1,3.504586220E-2,-1.159629822E-1,2.319903374E-1,2.617157663E-1
2.033598010E-1,3.695392609E-2,-5.574798584E-2,2.013273239E-1,2.121464634E-1
2.083029780E-1,3.901362419E-3,6.599426270E-4,1.667125225E-1,1.667594714E-1
2.132453740E-1,-1.268386841E-4,4.879856110E-2,1.092884541E-1,1.196882694E-1
2.181886030E-1,-3.940701485E-3,5.857372284E-2,3.170180321E-2,6.671892132E-2
2.231326140E-1,-4.042792320E-2,1.034936905E-1,-7.061696053E-2,1.316514947E-1
2.280757910E-1,-2.934205532E-2,1.009426117E-1,-1.365084648E-1,1.722931456E-1
2.330181870E-1,5.432224274E-2,1.128072739E-1,-1.621675491E-1,2.048772830E-1
2.379613640E-1,1.177133322E-1,1.200733185E-1,-1.555776596E-1,2.290817290E-1
2.429053740E-1,1.074626446E-1,7.123851776E-2,-1.337654591E-1,1.857857487E-1
2.478485510E-1,1.071064472E-1,1.661300659E-2,-8.982968330E-2,1.407734173E-1
2.527909470E-1,6.228518486E-2,-2.264404297E-2,-2.634119987E-2,7.131658815E-2
2.577341760E-1,7.962989807E-2,-6.810474396E-2,3.788328171E-2,1.114195667E-1
2.626781870E-1,6.403446198E-2,-8.925724030E-2,1.619045734E-1,1.956536689E-1
2.676213640E-1,8.673739433E-2,-1.360092163E-1,2.768387794E-1,3.204084773E-1
2.725637600E-1,1.211801767E-1,-1.563253403E-1,3.433196545E-1,3.962204341E-1
2.775069370E-1,1.060254574E-1,-1.695718765E-1,4.118618965E-1,4.578495831E-1
2.824509470E-1,1.292729378E-1,-1.618080139E-1,4.213805199E-1,4.695262169E-1
2.873941760E-1,1.244945526E-1,-1.568460464E-1,3.820586205E-1,4.313564250E-1
2.923365720E-1,9.680688381E-2,-1.499300003E-1,3.394441605E-1,3.835008681E-1
2.972797490E-1,4.883313179E-2,-1.151475906E-1,2.722654343E-1,2.996199411E-1
3.022237600E-1,-2.637314796E-2,-1.141185760E-1,1.785206795E-1,2.135139933E-1
