"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.703448400E-2,4.345935583E-2,-3.749742508E-1,9.573936462E-1,1.029124384E0
2.184146300E-2,3.746688366E-2,-3.375434875E-1,8.623294830E-1,9.267963696E-1
2.664844200E-2,3.213989735E-2,-3.038654327E-1,7.767636776E-1,8.347029322E-1
3.145542100E-2,2.649154663E-1,2.481985092E-1,-8.145258427E-1,8.917595262E-1
3.664490000E-2,2.125774026E-1,2.033033371E-1,-8.008012772E-1,8.531143443E-1
4.183437900E-2,1.590694785E-1,1.765623093E-1,-7.119753361E-1,7.505905856E-1
4.696651500E-2,1.147540808E-1,1.550197601E-1,-5.781695843E-1,6.094913398E-1
5.190969200E-2,8.965939283E-2,1.089076996E-1,-3.490245342E-1,3.764542724E-1
5.685203600E-2,5.080425739E-2,5.943775177E-2,-1.088290215E-1,1.340062492E-1
6.179516100E-2,1.893395185E-2,-4.072189331E-4,1.010351181E-1,1.027947248E-1
6.673911900E-2,-1.109707355E-2,-8.179950714E-2,2.475838661E-1,2.609829021E-1
7.168229600E-2,-2.823090553E-2,-1.183366776E-1,3.962571621E-1,4.145121130E-1
7.662464000E-2,-5.139398575E-2,-1.078910828E-1,4.567174911E-1,4.720939464E-1
8.156776500E-2,-3.024512529E-2,-7.997608185E-2,4.128391743E-1,4.216006702E-1
8.651172300E-2,-2.610987425E-2,-3.980350494E-2,3.581814766E-1,3.613308937E-1
9.145490000E-2,-2.219760418E-2,3.119468689E-3,2.860310078E-1,2.869080029E-1
9.639724400E-2,-3.726774454E-2,4.029369354E-2,2.080709934E-1,2.151883009E-1
1.013403690E-1,-2.196013927E-2,4.351139069E-2,1.346921921E-1,1.432392245E-1
1.062843270E-1,-7.299542427E-3,6.019115448E-2,7.905220985E-2,9.962685522E-2
1.112275040E-1,4.566311836E-3,7.380485535E-2,8.620095253E-2,1.135720568E-1
1.161698480E-1,2.545422316E-2,9.144783020E-2,7.528209686E-2,1.211528672E-1
1.211129730E-1,2.722895145E-2,9.692955017E-2,5.127406120E-2,1.129857639E-1
1.260569320E-1,1.284623146E-2,6.300926208E-2,6.048607826E-2,8.828226569E-2
1.310001090E-1,-3.807622194E-2,3.959083557E-2,1.131796837E-2,5.608323588E-2
1.359424520E-1,-5.740088224E-2,5.887699127E-2,-1.362085342E-2,8.334799957E-2
1.408855770E-1,-8.803105354E-2,2.919006348E-2,-5.490803719E-2,1.077794913E-1
1.458295360E-1,-1.089682579E-1,3.124237061E-3,-9.607267380E-2,1.453058868E-1
1.507727130E-1,-1.297529340E-1,2.234554291E-2,-1.556923389E-1,2.039001019E-1
1.557150570E-1,-1.643646955E-1,3.217124939E-2,-1.055629253E-1,1.979754370E-1
1.606582340E-1,-1.753330231E-1,1.418209076E-2,-3.455424309E-2,1.792673880E-1
1.656021400E-1,-1.700725555E-1,8.605003357E-3,5.014753342E-2,1.775204082E-1
1.705453170E-1,-6.698709726E-2,-4.336738586E-2,1.930131912E-1,2.088590274E-1
1.754876610E-1,2.452665567E-2,-5.675506592E-2,3.254337311E-1,3.312548983E-1
1.804307860E-1,1.027453542E-1,-6.765651703E-2,4.433987141E-1,4.601482715E-1
1.853747440E-1,1.587854028E-1,-9.261512756E-2,5.453643799E-1,5.755107930E-1
