"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.067015700E-2,-1.134276390E-3,-9.727478027E-5,8.769035339E-4,1.437012568E-3
1.547713600E-2,-2.210140228E-3,-1.897811890E-4,1.708745956E-3,2.800098118E-3
2.028411500E-2,-3.293156624E-3,-2.832412720E-4,2.546548843E-3,4.172531268E-3
2.509109400E-2,1.047919989E-1,1.566753387E-1,-4.258012772E-2,1.932397270E-1
2.989807300E-2,8.550727367E-2,1.304121017E-1,-3.406643867E-2,1.596224683E-1
3.508765700E-2,9.794688225E-2,1.341905594E-1,-5.019068718E-2,1.735505778E-1
4.027724000E-2,1.045866013E-1,1.465816498E-1,-7.371616364E-2,1.945728912E-1
4.546682300E-2,1.206611395E-1,1.237487793E-1,-5.110073090E-2,1.802336141E-1
5.049046900E-2,1.367042065E-1,1.327676773E-1,-5.576372147E-3,1.906472977E-1
5.543291700E-2,1.374664307E-1,1.053133011E-1,-5.619287491E-3,1.732613267E-1
6.037619800E-2,1.041957140E-1,8.761024475E-2,-3.504991531E-3,1.361785107E-1
6.532031300E-2,4.990267754E-2,6.746482849E-2,-2.146315575E-2,8.661666908E-2
7.026359400E-2,2.008199692E-3,4.026794434E-2,-1.380968094E-2,4.261745528E-2
7.520604200E-2,-1.363396645E-2,3.967285156E-2,-2.014350891E-2,4.653580496E-2
8.014932300E-2,-5.304849148E-2,2.582359314E-2,-2.841496468E-2,6.548595749E-2
8.509338600E-2,-4.078030586E-2,2.190494537E-2,-1.603174210E-2,4.898853675E-2
9.003666700E-2,-5.912995338E-2,8.922576904E-3,-2.070903778E-3,5.983521044E-2
9.497916700E-2,-5.176210403E-2,1.922798157E-2,-2.087116241E-3,5.525745871E-2
9.992244800E-2,-6.764245033E-2,1.537513733E-2,-8.754968643E-3,6.991813363E-2
1.048665110E-1,-8.319020271E-2,4.981040955E-3,-3.806114197E-2,9.161916352E-2
1.098097920E-1,-9.844470024E-2,2.256011963E-2,-7.307577133E-2,1.246610860E-1
1.147522920E-1,-7.453382015E-2,3.496456146E-2,-8.183836937E-2,1.160832874E-1
1.196955730E-1,-2.661228180E-2,7.452774048E-2,-7.684493065E-2,1.103074839E-1
1.246396360E-1,1.707875729E-2,8.044624329E-2,-8.823609352E-2,1.206187805E-1
1.295829170E-1,9.160363674E-2,9.775924683E-2,-7.408571243E-2,1.530907881E-1
1.345254170E-1,1.314717531E-1,1.100664139E-1,-9.333944321E-2,1.952221529E-1
1.394686980E-1,1.496847868E-1,1.175355911E-1,-1.078667641E-1,2.187587470E-1
1.444127610E-1,1.793850660E-1,7.411384583E-2,-1.155471802E-1,2.258827459E-1
1.493560420E-1,1.739460230E-1,6.703853607E-2,-1.306025982E-1,2.276146368E-1
1.542984900E-1,1.784566641E-1,4.185009003E-2,-1.482481956E-1,2.357450710E-1
1.592417710E-1,1.576380730E-1,-5.554199219E-3,-1.313140392E-1,2.052412923E-1
1.641858860E-1,1.355279684E-1,-4.447937012E-2,-8.760905266E-2,1.673965074E-1
1.691291670E-1,9.813213348E-2,-9.387111664E-2,-1.303148270E-2,1.364240510E-1
1.740716150E-1,5.964636803E-2,-1.233367920E-1,5.938792229E-2,1.493203897E-1
1.790148960E-1,-1.258277893E-2,-1.707563400E-1,1.206960678E-1,2.094841158E-1
1.839590110E-1,-8.528435230E-2,-2.008295059E-1,1.110069752E-1,2.448028998E-1
1.889022920E-1,-1.235617399E-1,-2.140893936E-1,1.698286533E-1,2.999058911E-1
1.938447400E-1,-1.446617842E-1,-2.063732147E-1,2.467005253E-1,3.526727729E-1
1.987880210E-1,-1.513261795E-1,-2.249183655E-1,2.667047977E-1,3.802884864E-1
2.037320840E-1,-1.695038080E-1,-2.293863297E-1,2.545213699E-1,3.822705284E-1
2.086753650E-1,-2.060867548E-1,-2.224340439E-1,2.249333858E-1,3.775495762E-1
2.136178650E-1,-2.350064516E-1,-2.018823624E-1,1.335761547E-1,3.373827346E-1
2.185611460E-1,-2.752481699E-1,-1.656017303E-1,3.535485268E-2,3.231647470E-1
