"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.728147400E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
3.208845300E-2,2.275007963E-2,2.798461914E-2,-5.023479462E-4,3.606878685E-2
3.727887000E-2,4.510390759E-2,1.773071289E-2,-5.546951294E-2,7.365872334E-2
4.246928600E-2,8.185625076E-2,3.561210632E-2,-3.002512455E-2,9.418161185E-2
4.765970300E-2,1.358572841E-1,1.209545135E-2,4.959845543E-2,1.451327267E-1
5.266163000E-2,1.747904420E-1,6.968498230E-3,8.419501781E-2,1.941367034E-1
5.760485900E-2,2.091363668E-1,-3.003215790E-2,1.285840273E-1,2.473333833E-1
6.254892200E-2,2.309925556E-1,-4.623699188E-2,1.533254385E-1,2.810766982E-1
6.749215100E-2,2.094163299E-1,-3.367233276E-2,1.819911003E-1,2.794812799E-1
7.243454700E-2,1.560040712E-1,-2.921485901E-2,1.863490343E-1,2.447789632E-1
7.737777600E-2,1.286256313E-1,-3.413772583E-2,2.400639057E-1,2.744824515E-1
8.232183800E-2,1.133953929E-1,-5.427169800E-2,2.583748102E-1,2.873351264E-1
8.726506800E-2,-1.697725058E-2,-7.100486755E-2,2.174093723E-1,2.293398209E-1
9.220746300E-2,-1.185392737E-1,-7.562732697E-2,1.035931110E-1,1.746498917E-1
9.715069300E-2,-1.264894605E-1,-1.105213165E-2,-1.567983627E-2,1.279358843E-1
1.020947550E-1,-2.061029077E-1,1.803493500E-2,-8.289468288E-2,2.228793303E-1
1.070379840E-1,-2.954041362E-1,1.172828674E-2,-1.692807674E-1,3.406715935E-1
1.119803800E-1,-3.490884304E-1,6.461334229E-2,-1.475578547E-1,3.844618794E-1
1.169236090E-1,-4.011019170E-1,4.916095734E-2,-1.615778208E-1,4.352090759E-1
1.218676720E-1,-4.975792170E-1,4.837131500E-2,-3.031491041E-1,5.846573703E-1
1.268108490E-1,-5.846430063E-1,6.159019470E-2,-3.550647497E-1,6.867836438E-1
1.317532970E-1,-6.538740396E-1,7.678318024E-2,-3.100763559E-1,7.277322743E-1
1.366965260E-1,-6.649468541E-1,7.561016083E-2,-3.440011740E-1,7.524679547E-1
1.416405360E-1,-6.364421844E-1,8.401870728E-2,-3.712476492E-1,7.415811583E-1
1.465837660E-1,-5.856950879E-1,1.108102798E-1,-3.529813290E-1,6.927578745E-1
1.515262130E-1,-4.671233594E-1,1.438274384E-1,-2.654875517E-1,5.562141719E-1
1.564694430E-1,-3.424876034E-1,1.552534103E-1,-1.386944056E-1,4.007961053E-1
1.614134530E-1,-2.022037208E-1,1.204576492E-1,-3.813171387E-2,2.384332560E-1
1.663566820E-1,-5.562543869E-2,7.559776306E-2,3.747797012E-2,1.010633932E-1
1.712991300E-1,6.978332996E-2,6.252574921E-2,1.332745552E-1,1.629149764E-1
1.762423590E-1,1.518947482E-1,3.618049622E-2,1.792420149E-1,2.377156763E-1
1.811863700E-1,2.502158284E-1,5.027198792E-2,2.164258957E-1,3.346272581E-1
1.861295990E-1,3.671590090E-1,4.787635803E-2,2.752541304E-1,4.613704800E-1
1.910720470E-1,4.816938043E-1,8.565902710E-3,2.737400532E-1,5.541082137E-1
1.960152760E-1,5.524241924E-1,-2.022171021E-2,3.580560684E-1,6.586239853E-1
2.009592860E-1,6.181842685E-1,-2.721214294E-2,4.375219345E-1,7.578375378E-1
2.059025160E-1,6.791873574E-1,-7.827854156E-2,4.916938543E-1,8.421317254E-1
2.108449630E-1,6.611629128E-1,-7.679748535E-2,4.817965031E-1,8.216824943E-1
2.157881930E-1,5.845109820E-1,-7.779598236E-2,5.193260908E-1,7.857511639E-1
2.207322030E-1,4.808468223E-1,-1.256084442E-1,5.940257311E-1,7.745048205E-1
2.256754320E-1,3.854202628E-1,-1.514539719E-1,6.446620226E-1,7.662089845E-1
2.306178280E-1,2.391443253E-1,-1.979942322E-1,6.581623554E-1,7.277151987E-1
