"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.157110100E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
3.651438200E-2,-4.808020592E-2,8.368492126E-3,-9.931087494E-3,4.980325652E-2
4.145844500E-2,-7.062375546E-2,-1.199817657E-2,-1.188611984E-2,7.261508742E-2
4.640172600E-2,-7.301437855E-2,-3.596210480E-2,-3.818559647E-2,8.990279325E-2
5.134417400E-2,-9.702730179E-2,-4.029273987E-2,-6.369090080E-2,1.228589965E-1
5.628745500E-2,-1.549931765E-1,-3.161907196E-2,-8.760309219E-2,1.808229859E-1
6.123151800E-2,-2.049983740E-1,-3.124904633E-2,-1.126592159E-1,2.359935066E-1
6.617474700E-2,-1.901742220E-1,-5.043220520E-2,-1.495049000E-1,2.471059634E-1
7.111724700E-2,-1.672415733E-1,-6.615924835E-2,-1.676101685E-1,2.458453957E-1
7.606047600E-2,-1.702347994E-1,-7.683086395E-2,-1.860039234E-1,2.635912140E-1
8.100453900E-2,-1.746703386E-1,-5.683898926E-2,-1.850192547E-1,2.607154052E-1
8.594782000E-2,-1.823816299E-1,-4.776668549E-2,-1.878564358E-1,2.661479958E-1
9.089026800E-2,-1.244724989E-1,-4.856491089E-2,-1.785323620E-1,2.229927304E-1
9.583354900E-2,-8.382749557E-2,-5.341148376E-2,-1.626870632E-1,1.906486720E-1
1.007776110E-1,-6.885707378E-2,-7.162380219E-2,-1.687185764E-1,1.957989369E-1
1.057208930E-1,-3.513240814E-2,-7.105636597E-2,-1.593360901E-1,1.779642741E-1
1.106633410E-1,9.812831879E-3,-3.477859497E-2,-1.306533813E-1,1.355586530E-1
1.156066220E-1,2.039563656E-2,-3.233909607E-2,-1.263179779E-1,1.319773870E-1
1.205506840E-1,5.985796452E-2,-1.658153534E-2,-1.154999733E-1,1.311417823E-1
1.254939140E-1,1.088279486E-1,5.120277405E-3,-9.397792816E-2,1.438804734E-1
1.304364140E-1,1.467608213E-1,-8.444786072E-3,-1.100764275E-1,1.836487761E-1
1.353796430E-1,2.040934563E-1,1.057815552E-2,-9.837436676E-2,2.268117111E-1
1.403237050E-1,2.184008360E-1,1.506805420E-2,-1.104631424E-1,2.452102715E-1
1.452669860E-1,2.259229422E-1,-1.198768616E-3,-1.432516575E-1,2.675138318E-1
1.502094340E-1,2.084846497E-1,-4.196262360E-2,-1.595325470E-1,2.658521102E-1
1.551527160E-1,1.344890594E-1,-5.340862274E-2,-1.830840111E-1,2.333656856E-1
1.600967780E-1,1.048793793E-1,-7.583713531E-2,-1.698930264E-1,2.135757376E-1
1.650400590E-1,1.087810993E-1,-7.436656952E-2,-1.024472713E-1,1.669106277E-1
1.699825070E-1,9.646892548E-2,-7.752609253E-2,-8.420586586E-2,1.496902684E-1
