"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.936838000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
9.743817000E-3,-1.704216003E-3,-4.129409790E-4,1.219749451E-3,2.136038661E-3
1.455079700E-2,-3.407835960E-3,-8.258819580E-4,2.440929413E-3,4.272418910E-3
1.935777600E-2,-5.110919476E-3,-1.238822937E-3,3.663063049E-3,6.408916528E-3
2.416475500E-2,5.256342888E-1,5.442037582E-1,-1.161519766E0,1.386209689E0
2.935428600E-2,5.129541159E-1,5.166654587E-1,-1.109267473E0,1.326853213E0
3.454381700E-2,4.902070761E-1,5.242910385E-1,-1.077613831E0,1.294772427E0
3.967579700E-2,4.827600718E-1,5.021314621E-1,-1.126786947E0,1.324704539E0
4.461902600E-2,4.818806648E-1,4.649257660E-1,-1.141598701E0,1.323484997E0
4.956147400E-2,4.419578314E-1,4.028091431E-1,-1.098041534E0,1.250310818E0
5.450470300E-2,3.405625820E-1,3.787288666E-1,-1.106491089E0,1.218089059E0
5.944871300E-2,2.834477425E-1,3.422813416E-1,-1.024667740E0,1.116889930E0
6.439194200E-2,2.283529043E-1,2.756919861E-1,-8.325225115E-1,9.062256078E-1
6.933439000E-2,1.652626991E-1,1.621627808E-1,-4.411754608E-1,4.982412211E-1
7.427761900E-2,1.228914261E-1,5.648612976E-3,4.696464539E-2,1.316810060E-1
7.922168200E-2,1.189374924E-2,-1.388130188E-1,5.362365246E-1,5.540398233E-1
8.416491100E-2,-5.199122429E-2,-2.347707748E-1,8.771541119E-1,9.095162121E-1
8.910735900E-2,-6.829452515E-2,-2.910518646E-1,9.916861057E-1,1.035768634E0
9.405058800E-2,-1.223763227E-1,-3.138942719E-1,1.169210911E0,1.216782533E0
9.899465100E-2,-1.695998907E-1,-3.143053055E-1,1.189504862E0,1.241963673E0
1.039378800E-1,-1.764811277E-1,-2.980031967E-1,1.067032576E0,1.121833326E0
1.088802760E-1,-1.244350672E-1,-2.428731918E-1,9.012491703E-1,9.416589299E-1
1.138235570E-1,-8.893525600E-2,-1.802034378E-1,7.847259045E-1,8.100478405E-1
1.187675670E-1,-6.446325779E-2,-1.032133102E-1,7.170310020E-1,7.272839589E-1
1.237107970E-1,-5.283725262E-2,-7.884502411E-2,6.405801773E-1,6.475733755E-1
1.286532440E-1,-1.673829556E-2,-8.882045746E-2,5.942742825E-1,6.011082822E-1
1.335964740E-1,-7.640123367E-4,-9.037590027E-2,5.582013130E-1,5.654706826E-1
1.385405360E-1,5.586814880E-2,-6.980705261E-2,5.221393108E-1,5.297393081E-1
1.434837650E-1,6.644916534E-2,-6.477451324E-2,5.089077950E-1,5.172991136E-1
1.484261610E-1,9.051072598E-2,-4.231739044E-2,5.290858746E-1,5.384373833E-1
1.533694420E-1,1.163095236E-1,-3.289031982E-2,5.949442387E-1,6.070982833E-1
1.583134530E-1,9.749424458E-2,-7.306957245E-2,6.515069008E-1,6.628012763E-1
1.632566820E-1,7.721650600E-2,-1.241455078E-1,6.824817657E-1,6.979655124E-1
1.681991300E-1,7.178390026E-2,-1.253490448E-1,6.743626595E-1,6.896595594E-1
1.731423590E-1,5.537426472E-2,-8.725452423E-2,6.254241467E-1,6.339045862E-1
1.780864220E-1,5.623042583E-2,-9.687137604E-2,6.178038120E-1,6.278753654E-1
1.830296510E-1,4.600739479E-2,-1.273069382E-1,5.874419212E-1,6.028364187E-1
1.879720470E-1,3.202855587E-2,-1.710643768E-1,5.721635818E-1,5.980468325E-1
1.929153280E-1,3.277254105E-2,-1.672487259E-1,5.554103851E-1,5.809706289E-1
1.978593380E-1,1.061069965E-2,-1.683425903E-1,5.090157986E-1,5.362358603E-1
2.028025670E-1,-1.999628544E-2,-1.555137634E-1,4.756472111E-1,5.008239725E-1
2.077450150E-1,-5.659794807E-2,-1.711254120E-1,4.035110474E-1,4.419370993E-1
2.126882440E-1,-7.569742203E-2,-1.864528656E-1,3.822379112E-1,4.319729061E-1
2.176323070E-1,-7.779562473E-2,-2.038173676E-1,3.567650318E-1,4.181805429E-1
2.225755360E-1,-9.840786457E-2,-1.740474701E-1,3.529593945E-1,4.056562138E-1
2.275179320E-1,-9.736657143E-2,-1.707210541E-1,3.187916279E-1,3.745050461E-1
2.324612130E-1,-1.266967058E-1,-1.534576416E-1,2.385280132E-1,3.106395276E-1
2.374052240E-1,-1.810688972E-1,-1.600208282E-1,1.950516701E-1,3.105443044E-1
2.423484530E-1,-1.969525814E-1,-1.546297073E-1,1.381208897E-1,2.859686099E-1
2.472909010E-1,-2.337930202E-1,-1.539306641E-1,1.007857323E-1,2.975089738E-1
2.522341300E-1,-2.558038831E-1,-1.554327011E-1,5.896997452E-2,3.050777099E-1
2.571781920E-1,-2.492484450E-1,-1.826086044E-1,2.926874161E-2,3.103664753E-1
2.621214220E-1,-2.544010878E-1,-1.809158325E-1,3.942918777E-2,3.146507791E-1
2.670638170E-1,-2.782114744E-1,-1.626958847E-1,4.192399979E-2,3.250064571E-1
2.720070470E-1,-3.204563856E-1,-1.869878769E-1,5.099964142E-2,3.745099793E-1
2.769511090E-1,-4.044088721E-1,-2.060031891E-1,7.828760147E-2,4.605570522E-1
2.818943380E-1,-4.355186820E-1,-2.175264359E-1,1.307027340E-1,5.040609857E-1
2.868367860E-1,-4.735215902E-1,-2.547063828E-1,1.633143425E-1,5.619338149E-1
2.917800150E-1,-4.926089644E-1,-2.771549225E-1,1.672108173E-1,5.894386315E-1
2.967240260E-1,-5.120857954E-1,-2.922573090E-1,1.666188240E-1,6.127054994E-1
3.016672550E-1,-5.036212206E-1,-3.025455475E-1,2.511935234E-1,6.389572195E-1
3.066097030E-1,-4.699175358E-1,-3.104972839E-1,2.595036030E-1,6.201396405E-1
3.115529320E-1,-4.185484052E-1,-3.326902390E-1,2.683000565E-1,5.982060538E-1
3.164969940E-1,-3.661826849E-1,-3.383483887E-1,2.730150223E-1,5.684246592E-1
3.214402240E-1,-3.291286230E-1,-3.465375900E-1,2.971167564E-1,5.627542259E-1
3.263826190E-1,-2.669548392E-1,-3.501987457E-1,2.979724407E-1,5.316875240E-1
3.313258490E-1,-2.199249268E-1,-3.541297913E-1,2.947754860E-1,5.105560396E-1
3.362699110E-1,-2.136543393E-1,-3.417463303E-1,2.850401402E-1,4.936462422E-1
3.412131400E-1,-2.382057309E-1,-3.226556778E-1,2.781670094E-1,4.880835397E-1
3.461555880E-1,-2.695582509E-1,-3.346281052E-1,2.173020840E-1,4.815161629E-1
3.510988170E-1,-2.981837392E-1,-3.299369812E-1,1.383752823E-1,4.657463608E-1
3.560428280E-1,-3.266297579E-1,-2.945537567E-1,9.807658195E-2,4.506305918E-1
3.609860570E-1,-3.170655370E-1,-2.619915009E-1,5.347323418E-2,4.147643765E-1
3.659285050E-1,-3.007447124E-1,-2.416076660E-1,2.340602875E-2,3.864834905E-1
3.708717340E-1,-2.681401372E-1,-2.237091064E-1,2.735376358E-3,3.492168091E-1
3.758157440E-1,-2.501019835E-1,-2.012577057E-1,1.278734207E-2,3.212774228E-1
3.807589740E-1,-2.487553358E-1,-2.168588638E-1,8.392667770E-2,3.405153024E-1
3.857014220E-1,-2.567519546E-1,-2.346620560E-1,1.446936131E-1,3.767281358E-1
3.906446510E-1,-2.718535662E-1,-2.594146729E-1,2.048485279E-1,4.279757625E-1
3.955887130E-1,-3.200229406E-1,-2.981338501E-1,2.195351124E-1,4.893813857E-1
4.005319420E-1,-3.371210098E-1,-2.890930176E-1,2.009398937E-1,4.874445496E-1
4.054743380E-1,-3.496187925E-1,-2.896413803E-1,1.826295853E-1,4.893659108E-1
4.104175670E-1,-3.764827549E-1,-2.830410004E-1,1.620557308E-1,4.981099603E-1
4.153616300E-1,-3.537303805E-1,-2.906589508E-1,1.557993889E-1,4.836127142E-1
4.203048590E-1,-2.985631824E-1,-2.768297195E-1,1.636788845E-1,4.388227942E-1
4.252472550E-1,-2.419539690E-1,-2.607192993E-1,1.925687790E-1,4.044737455E-1
4.301904840E-1,-1.978778839E-1,-2.447118759E-1,2.019362450E-1,3.739221927E-1
4.351345470E-1,-1.330747604E-1,-2.287931442E-1,1.967346668E-1,3.297873919E-1
4.400777760E-1,-1.138309240E-1,-2.130441666E-1,2.411997318E-1,3.413540784E-1
4.450202240E-1,-1.516208649E-1,-1.998395920E-1,2.425220013E-1,3.489149901E-1
4.499634530E-1,-1.773300767E-1,-1.961965561E-1,2.271306515E-1,3.486077704E-1
4.549074630E-1,-2.076307535E-1,-2.470779419E-1,1.906414032E-1,3.748362093E-1
4.598506920E-1,-1.998746395E-1,-1.767024994E-1,1.713004112E-1,3.170449112E-1
4.647931400E-1,-1.661070585E-1,-1.592798233E-1,1.997272968E-1,3.047172626E-1
4.697363690E-1,-1.160917282E-1,-1.658964157E-1,1.761198044E-1,2.683600112E-1
4.746803800E-1,-9.735995531E-2,-1.370763779E-1,1.531450748E-1,2.274253904E-1
4.796236090E-1,-1.144208312E-1,-1.324310303E-1,1.450686455E-1,2.273213943E-1
4.845660570E-1,-1.409417987E-1,-1.090745926E-1,1.257314682E-1,2.181060739E-1
4.895092860E-1,-1.390184760E-1,-8.611869812E-2,1.023011208E-1,1.928939764E-1
4.944532970E-1,-1.348667741E-1,-8.008480072E-2,7.937502861E-2,1.757925403E-1
4.993965260E-1,-1.071628928E-1,-6.470394135E-2,4.976439476E-2,1.347107294E-1
5.043389740E-1,-6.549662352E-2,-6.847095490E-2,4.896688461E-2,1.066575602E-1
5.092822030E-1,-4.079270363E-2,-5.563163757E-2,5.533885956E-2,8.843818828E-2
5.142262130E-1,-4.248738289E-3,-4.535675049E-2,5.940723419E-2,7.486324910E-2
5.191694420E-1,1.079839468E-2,-6.124496460E-2,4.674911499E-2,7.780122601E-2
5.241118900E-1,1.167845726E-2,-7.224655151E-2,3.418231010E-2,8.077363984E-2
5.290551190E-1,-1.570558548E-2,-8.078193665E-2,2.882051468E-2,8.719523364E-2
5.339991300E-1,-3.084886074E-2,-8.210372925E-2,1.157259941E-2,8.846807120E-2
5.389423590E-1,-6.477981806E-2,-8.339023590E-2,6.269454956E-3,1.057812003E-1
5.438848070E-1,-1.244506836E-1,-1.178550720E-1,8.056879044E-3,1.715887640E-1
5.488280360E-1,-1.647091508E-1,-1.567058563E-1,-2.350473404E-2,2.285570001E-1
5.537720470E-1,-2.072278857E-1,-1.477022171E-1,-4.302287102E-2,2.580897305E-1
5.587152760E-1,-2.519944608E-1,-1.695346832E-1,-6.969809532E-2,3.116104003E-1
5.636577240E-1,-2.730086148E-1,-1.720495224E-1,-8.458042145E-2,3.335994448E-1
5.686009530E-1,-2.419249117E-1,-1.601705551E-1,-1.257505417E-1,3.162206008E-1
5.735449630E-1,-2.327749431E-1,-1.601085663E-1,-1.574268341E-1,3.234225336E-1
5.784881920E-1,-1.716600657E-1,-1.266508102E-1,-1.583907604E-1,2.656976456E-1
5.834306400E-1,-1.229130626E-1,-1.217851639E-1,-1.811966896E-1,2.505423865E-1
5.883738690E-1,-5.753195286E-2,-7.883548737E-2,-1.378114223E-1,1.688696177E-1
5.933178800E-1,-1.739621162E-3,-6.457901001E-2,-1.665167809E-1,1.786093870E-1
5.982611090E-1,2.063590288E-2,-4.791736603E-2,-1.431806087E-1,1.523896361E-1
6.032035570E-1,-1.634901762E-2,-4.565143585E-2,-9.155297279E-2,1.036015965E-1
6.081467340E-1,-1.016324759E-2,-5.755043030E-2,-8.573412895E-2,1.037578166E-1
6.130907970E-1,5.605399609E-3,-6.227302551E-2,-3.476428986E-2,7.153954194E-2
6.180340260E-1,-9.515583515E-3,-6.465148926E-2,-6.785392761E-4,6.535152491E-2
6.229764220E-1,-2.926969528E-2,-5.757808685E-2,4.805564880E-3,6.476916397E-2
6.279196510E-1,-4.881531000E-2,-7.206535339E-2,5.827426910E-3,8.723708245E-2
6.328637130E-1,-6.842982769E-2,-8.409023285E-2,4.597902298E-3,1.085124384E-1
6.378069420E-1,-8.080118895E-2,-1.033229828E-1,4.185104370E-2,1.376807204E-1
6.427493380E-1,-1.122857332E-1,-1.249027252E-1,3.881788254E-2,1.723821472E-1
6.476925670E-1,-1.033483744E-1,-1.440410614E-1,1.476979256E-2,1.778956453E-1
6.526366300E-1,-8.042055368E-2,-1.487817764E-1,-1.614236832E-2,1.698942568E-1
6.575798070E-1,-6.718099117E-2,-1.368846893E-1,-4.911875725E-2,1.601978653E-1
6.625222550E-1,-7.070350647E-2,-1.511945724E-1,-5.808281898E-2,1.767269035E-1
6.674654840E-1,-3.871136904E-2,-1.439256668E-1,-7.905125618E-2,1.687076429E-1
6.724094940E-1,-1.176595688E-2,-1.674909592E-1,-9.768724442E-2,1.942535891E-1
6.773527240E-1,2.935665846E-2,-1.290082932E-1,-9.988665581E-2,1.657778547E-1
6.822951720E-1,1.804131269E-2,-9.547328949E-2,-1.118991375E-1,1.481960018E-1
6.872384010E-1,-4.985511303E-3,-8.346652985E-2,-1.597344875E-1,1.802959329E-1
6.921824110E-1,-2.301877737E-2,-1.094846725E-1,-1.574733257E-1,1.931698888E-1
6.971256400E-1,-5.048251152E-2,-1.042938232E-1,-1.626570225E-1,1.997072670E-1
7.020680880E-1,-3.502285480E-2,-9.913349152E-2,-1.820697784E-1,2.102461741E-1
7.070113170E-1,-5.389213562E-3,-8.920097351E-2,-2.038700581E-1,2.225957274E-1
7.119553280E-1,-6.933212280E-3,-8.409690857E-2,-2.041158676E-1,2.208702037E-1
7.168985570E-1,-3.938603401E-2,-1.051845551E-1,-1.757698059E-1,2.085906876E-1
7.218409530E-1,-9.764963388E-2,-1.213369370E-1,-1.548142433E-1,2.196031721E-1
7.267841820E-1,-1.577155590E-1,-1.753244400E-1,-1.530771255E-1,2.811502502E-1
7.317282440E-1,-2.055459023E-1,-2.240695953E-1,-1.823112965E-1,3.545330877E-1
7.366714220E-1,-2.127862871E-1,-2.486972809E-1,-1.494586468E-1,3.598141584E-1
7.416138690E-1,-2.107359469E-1,-2.850112915E-1,-1.167747974E-1,3.731989133E-1
7.465570990E-1,-2.066055834E-1,-3.045053482E-1,-8.642792702E-2,3.779935988E-1
7.515011090E-1,-2.430849671E-1,-3.524284363E-1,-3.941464424E-2,4.299414124E-1
7.564443380E-1,-2.604414225E-1,-4.048643112E-1,-1.133465767E-2,4.815322622E-1
7.613867860E-1,-2.945705652E-1,-4.356393814E-1,-9.184837341E-3,5.259637343E-1
7.663300150E-1,-2.838134170E-1,-4.473628998E-1,-4.681754112E-2,5.318604158E-1
7.712740260E-1,-2.856146991E-1,-4.473409653E-1,-8.346366882E-2,5.372670468E-1
7.762172550E-1,-2.760391235E-1,-4.213771820E-1,-1.263945103E-1,5.193571983E-1
7.811596510E-1,-2.812512219E-1,-4.575777054E-1,-1.517009735E-1,5.581153928E-1
7.861028800E-1,-2.915528715E-1,-4.437885284E-1,-1.976604462E-1,5.665871396E-1
7.910469420E-1,-3.046516180E-1,-4.872121811E-1,-2.665777206E-1,6.334445508E-1
7.959901190E-1,-3.325708210E-1,-4.900007248E-1,-3.132045269E-1,6.699262176E-1
8.009325670E-1,-3.703657389E-1,-4.809789658E-1,-2.926375866E-1,6.739052627E-1
8.058757970E-1,-3.704288006E-1,-4.744291306E-1,-3.148107529E-1,6.792689499E-1
8.108198070E-1,-3.567853570E-1,-4.893407822E-1,-3.460905552E-1,6.975162109E-1
8.157630360E-1,-3.389090002E-1,-5.325365067E-1,-4.033510685E-1,7.490971404E-1
8.207054840E-1,-3.642479479E-1,-5.681457520E-1,-4.603333473E-1,8.169289771E-1
8.256486610E-1,-3.920216560E-1,-5.652685165E-1,-5.173120499E-1,8.607097255E-1
8.305927240E-1,-4.223558307E-1,-5.621461868E-1,-6.171731949E-1,9.355723038E-1
8.355359530E-1,-4.600805938E-1,-5.847892761E-1,-7.337098122E-1,1.044979779E0
8.404783490E-1,-5.145173073E-1,-6.210365295E-1,-8.147714138E-1,1.146414797E0
8.454215780E-1,-5.618730187E-1,-6.565275192E-1,-8.843967915E-1,1.236481847E0
8.503655880E-1,-5.973396897E-1,-6.484956741E-1,-9.499292374E-1,1.296042785E0
8.553088170E-1,-6.686494946E-1,-7.349138260E-1,-1.025867224E0,1.428143564E0
8.602512130E-1,-7.185245156E-1,-7.772455215E-1,-1.036282063E0,1.481306381E0
8.651944420E-1,-7.970240116E-1,-8.091268539E-1,-9.958815575E-1,1.510534216E0
8.701385050E-1,-8.969851732E-1,-8.709745407E-1,-9.929761887E-1,1.596615409E0
8.750817340E-1,-9.636719823E-1,-9.175043106E-1,-1.031786442E0,1.683763971E0
8.800241300E-1,-1.078138828E0,-9.916596413E-1,-1.023896933E0,1.787214902E0
8.849673590E-1,-1.142909765E0,-1.064806938E0,-1.019264221E0,1.865195995E0
8.899113690E-1,-1.256009936E0,-1.136921883E0,-1.025010109E0,1.980100515E0
8.948545990E-1,-1.419459581E0,-1.203362465E0,-1.093001604E0,2.158147176E0
8.997969940E-1,-1.488179684E0,-1.273725986E0,-1.082464457E0,2.238031715E0
9.047402240E-1,-1.550875187E0,-1.333816528E0,-1.093526125E0,2.319499895E0
9.096842860E-1,-1.624268293E0,-1.414617062E0,-1.147256613E0,2.440407068E0
9.146274630E-1,-1.646412134E0,-1.478017807E0,-1.167209148E0,2.501516890E0
9.195699110E-1,-1.650797606E0,-1.562160015E0,-1.255743265E0,2.596606977E0
9.245131400E-1,-1.680559397E0,-1.655223370E0,-1.376044869E0,2.730850375E0
9.294571510E-1,-1.685115099E0,-1.738140583E0,-1.524404407E0,2.860866019E0
9.344003800E-1,-1.743173361E0,-1.829918385E0,-1.653300762E0,3.020042727E0
9.393427760E-1,-1.844864964E0,-1.923365116E0,-1.748557568E0,3.187524694E0
9.442860050E-1,-2.052192688E0,-2.089787960E0,-1.853488564E0,3.466140275E0
9.492300150E-1,-2.231601238E0,-2.231024742E0,-2.035003424E0,3.754830811E0
9.541732440E-1,-2.357276440E0,-2.337363243E0,-2.295833588E0,4.036195115E0
9.591156920E-1,-2.513047457E0,-2.434881210E0,-2.536235332E0,4.321636691E0
9.640588690E-1,-2.643987656E0,-2.559002399E0,-2.721420527E0,4.576602854E0
9.690029320E-1,-2.788323641E0,-2.635388851E0,-2.897778034E0,4.808028771E0
9.739461610E-1,-2.917646408E0,-2.773620605E0,-3.025260210E0,5.035655982E0
9.788885570E-1,-3.125163078E0,-2.899337769E0,-3.113953590E0,5.279158146E0
9.838317860E-1,-3.243975163E0,-3.019627094E0,-3.159330130E0,5.442691385E0
9.887757970E-1,-3.348554134E0,-3.160559654E0,-3.218868256E0,5.618101545E0
9.937190260E-1,-3.498783588E0,-3.390975475E0,-3.273429632E0,5.869884397E0
9.986614220E-1,-3.628119469E0,-3.579377174E0,-3.322671890E0,6.084023367E0
1.003604651E0,-3.739566088E0,-3.713973045E0,-3.309139252E0,6.223210819E0
1.008548661E0,-3.921056747E0,-3.833086491E0,-3.325863123E0,6.413158627E0
1.013491890E0,-3.948353291E0,-4.067716599E0,-3.360597372E0,6.590100662E0
1.018434338E0,-3.855530739E0,-4.314968586E0,-3.295824528E0,6.659319071E0
1.023377567E0,-3.645317554E0,-4.479646683E0,-3.205151796E0,6.605192844E0
1.028321578E0,-3.289125919E0,-4.574477196E0,-3.116171837E0,6.438533827E0
1.033264807E0,-3.015836477E0,-4.633517742E0,-2.856392384E0,6.222839687E0
1.038207203E0,-2.829471588E0,-4.752702713E0,-2.461270571E0,6.054085015E0
1.043150432E0,-2.665501833E0,-4.858182430E0,-2.135458708E0,5.938604250E0
1.048094442E0,-2.502831221E0,-4.917023182E0,-1.899013519E0,5.835026430E0
1.053037672E0,-2.456235886E0,-4.888937473E0,-1.763110161E0,5.748335566E0
1.057980067E0,-2.485394001E0,-4.833551407E0,-1.629750729E0,5.674195095E0
1.062923297E0,-2.559608936E0,-4.750496864E0,-1.504056454E0,5.601875059E0
1.067867307E0,-2.581048489E0,-4.658319473E0,-1.498766184E0,5.532454400E0
1.072810536E0,-2.536163807E0,-4.572850227E0,-1.726204634E0,5.506620424E0
1.077752984E0,-2.277932405E0,-4.340461254E0,-1.971884489E0,5.283645369E0
1.082696161E0,-1.871269584E0,-4.025498390E0,-1.940814972E0,4.844899369E0
1.087640172E0,-1.342079163E0,-3.706579924E0,-1.753798485E0,4.314593878E0
