"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,-9.263885021E-2,1.628303528E-2,5.429649353E-1,5.510517351E-1
1.048116830E-1,2.784141302E-1,9.394168854E-2,5.437695980E-1,6.180815840E-1
1.097556940E-1,2.433153391E-1,5.253505707E-2,5.375699997E-1,5.924050903E-1
1.146989230E-1,1.937052011E-1,3.541183472E-2,4.645802975E-1,5.045894923E-1
1.196413190E-1,1.344180107E-1,3.482246399E-2,3.497779369E-1,3.763315171E-1
1.245845480E-1,1.095941067E-1,5.258655548E-2,2.378137112E-1,2.670797170E-1
1.295285580E-1,1.018589735E-1,8.351802826E-2,1.512742043E-1,2.005851350E-1
1.344717870E-1,1.106998920E-1,1.018524170E-1,1.097161770E-1,1.861881318E-1
1.394141830E-1,1.194605827E-1,1.172990799E-1,5.593705177E-2,1.765187206E-1
1.443573600E-1,9.806895256E-2,1.230812073E-1,3.405761719E-2,1.610168449E-1
1.493014230E-1,9.385871887E-2,1.218166351E-1,-5.706787109E-3,1.538873586E-1
1.542446000E-1,8.066678047E-2,1.463127136E-1,-5.145454407E-2,1.748202212E-1
1.591870480E-1,5.872821808E-2,1.145181656E-1,-7.066607475E-2,1.468233904E-1
1.641302250E-1,7.488846779E-2,1.350336075E-1,-6.190204620E-2,1.663557065E-1
1.690742350E-1,5.368936062E-2,1.249141693E-1,-5.149292946E-2,1.453878225E-1
1.740174640E-1,6.843328476E-2,1.128730774E-1,-2.073168755E-2,1.336160504E-1
1.789598600E-1,8.082115650E-2,6.160259247E-2,1.130366325E-2,1.022482838E-1
1.839030890E-1,6.775939465E-2,9.312629700E-3,2.599382401E-2,7.316925257E-2
1.888471000E-1,6.941282749E-2,-4.162883759E-2,4.232645035E-2,9.133799395E-2
1.937903290E-1,4.330897331E-2,-8.442592621E-2,7.700634003E-2,1.222022119E-1
1.987327250E-1,-9.848594666E-3,-1.357307434E-1,1.156992912E-1,1.786229423E-1
2.036759540E-1,-7.332086563E-2,-1.953954697E-1,1.280102730E-1,2.448304901E-1
2.086199640E-1,-1.635074615E-1,-2.328672409E-1,1.450800896E-1,3.193901599E-1
2.135631940E-1,-2.637655735E-1,-2.603616714E-1,1.505191326E-1,4.000206082E-1
2.185055890E-1,-3.506456614E-1,-2.804002762E-1,1.304121017E-1,4.675296900E-1
2.234488190E-1,-4.058158398E-1,-2.626295090E-1,8.751940727E-2,4.912437292E-1
2.283928290E-1,-4.533491135E-1,-2.195434570E-1,5.980944633E-2,5.072493648E-1
