"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.150489900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.631187800E-2,-2.125740051E-3,-4.272460938E-4,2.982378006E-3,3.687260306E-3
3.111885800E-2,5.370378494E-4,-1.361942291E-2,8.736467361E-2,8.842150918E-2
3.630943000E-2,1.491022110E-2,-1.810264587E-2,1.780869961E-1,1.796246048E-1
4.150000300E-2,4.846119881E-2,-3.441143036E-2,2.759439945E-1,2.822724259E-1
4.669057600E-2,8.241820335E-2,-4.347991943E-2,3.231015205E-1,3.362705105E-1
5.184724300E-2,7.900893688E-2,-1.352405548E-2,3.563015461E-1,3.652069330E-1
5.679068000E-2,3.383541107E-2,-2.738189697E-2,3.380811214E-1,3.408716005E-1
6.173489900E-2,2.825844288E-2,-3.802776337E-2,2.634098530E-1,2.676366960E-1
6.667833700E-2,3.867089748E-2,-2.844810486E-3,2.447462082E-1,2.477987847E-1
7.162099300E-2,2.458202839E-2,6.827545166E-2,2.258994579E-1,2.372685789E-1
7.656437800E-2,2.064275742E-2,1.142807007E-1,1.863727570E-1,2.195928198E-1
8.150864900E-2,1.673936844E-3,1.022930145E-1,1.688785553E-1,1.974503212E-1
8.645203500E-2,7.972955704E-3,1.456356049E-1,1.585295200E-1,2.154179801E-1
9.139469100E-2,-1.942920685E-2,1.553974152E-1,1.768760681E-1,2.362435061E-1
9.633812800E-2,-1.573073864E-2,1.605720520E-1,1.369137764E-1,2.116039276E-1
1.012823470E-1,-2.328073978E-2,1.681852341E-1,1.384181976E-1,2.190613230E-1
1.062257850E-1,-1.216101646E-2,1.691541672E-1,6.111049652E-2,1.802651252E-1
1.111683890E-1,-3.071558475E-2,1.592788696E-1,3.606319427E-3,1.622535392E-1
1.161118260E-1,-2.297246456E-2,1.549625397E-1,-2.648544312E-2,1.588792042E-1
1.210560450E-1,-4.950833321E-2,1.353569031E-1,-3.741979599E-2,1.489053639E-1
1.259994830E-1,-4.498362541E-2,1.056051254E-1,-3.235435486E-2,1.192592695E-1
1.309420870E-1,-6.332123280E-2,6.598758698E-2,-5.095005035E-3,9.159639313E-2
1.358855240E-1,-4.406368732E-2,2.129459381E-2,2.307319641E-2,5.410582833E-2
1.408297430E-1,-4.386925697E-2,-1.237106323E-2,4.313778877E-2,6.275686204E-2
1.457731800E-1,-4.802596569E-2,-5.400753021E-2,7.624316216E-2,1.050539218E-1
1.507157850E-1,-7.496464252E-2,-8.729934692E-2,7.365894318E-2,1.366254497E-1
1.556592220E-1,-8.465635777E-2,-8.956813812E-2,1.105835438E-1,1.655834244E-1
1.606034410E-1,-1.217777729E-1,-1.381521225E-1,1.118159294E-1,2.154498480E-1
1.655468780E-1,-9.521925449E-2,-1.899824142E-1,1.133275032E-1,2.408384254E-1
1.704894830E-1,-7.652306557E-2,-2.126913071E-1,1.547353268E-1,2.739277149E-1
1.754329200E-1,-9.078729153E-2,-2.304401398E-1,2.024161816E-1,3.198707565E-1
1.803771390E-1,-6.035041809E-2,-2.481136322E-1,2.146568298E-1,3.335867234E-1
1.853205760E-1,-5.853223801E-2,-2.541580200E-1,2.019586563E-1,3.298630335E-1
1.902631800E-1,-1.054774523E-1,-2.256202698E-1,1.719126701E-1,3.026284277E-1
1.952066180E-1,-1.673337221E-1,-2.424535751E-1,8.511161804E-2,3.066403401E-1
2.001508370E-1,-1.785426140E-1,-1.986398697E-1,6.878089905E-2,2.758007885E-1
2.050942740E-1,-2.009806633E-1,-1.866130829E-1,4.174351692E-2,2.774169983E-1
2.100368780E-1,-2.204958200E-1,-1.915321350E-1,-3.303718567E-2,2.939292790E-1
2.149803160E-1,-2.676303387E-1,-1.919136047E-1,-8.221387863E-2,3.394347532E-1
2.199245350E-1,-3.301365376E-1,-1.667594910E-1,-1.277115345E-1,3.912915758E-1
2.248679720E-1,-3.517705202E-1,-1.679105759E-1,-2.191410065E-1,4.471680233E-1
2.298105760E-1,-3.334586620E-1,-1.291856766E-1,-3.394837379E-1,4.930850096E-1
2.347540140E-1,-3.250539303E-1,-1.098451614E-1,-4.417910576E-1,5.593794380E-1
2.396982330E-1,-2.911543846E-1,-1.140537262E-1,-4.636015892E-1,5.592008241E-1
2.446416700E-1,-2.768723965E-1,-1.271743774E-1,-4.747946262E-1,5.641467746E-1
2.495842740E-1,-2.631022930E-1,-1.865558624E-1,-4.285862446E-1,5.363879897E-1
2.545277120E-1,-2.451003790E-1,-1.975641251E-1,-3.353760242E-1,4.599813659E-1
2.594719300E-1,-2.182819843E-1,-2.386569977E-1,-2.426726818E-1,4.043441823E-1
2.644153680E-1,-1.757458448E-1,-2.647714615E-1,-1.336932182E-1,3.447671756E-1
2.693580240E-1,-1.741656065E-1,-3.138456345E-1,-4.124283791E-2,3.612944954E-1
2.743014100E-1,-1.965032816E-1,-3.455896378E-1,4.749774933E-3,3.975780398E-1
2.792456800E-1,-2.023460865E-1,-3.697919846E-1,1.473450661E-2,4.217904174E-1
2.841890660E-1,-2.084622383E-1,-3.372869492E-1,6.701588631E-2,4.021319683E-1
2.891317220E-1,-2.028228045E-1,-3.079996109E-1,1.800441742E-1,4.103861048E-1
2.940751600E-1,-1.972942352E-1,-3.077964783E-1,2.566275597E-1,4.466781746E-1
2.990193780E-1,-2.200943232E-1,-2.985296249E-1,2.457056046E-1,4.448962712E-1
3.039627640E-1,-2.355802059E-1,-3.015041351E-1,2.193682194E-1,4.410501021E-1
3.089054200E-1,-2.980843782E-1,-2.764482498E-1,1.800563335E-1,4.446326738E-1
3.138488580E-1,-3.245995045E-1,-2.708072662E-1,1.489470005E-1,4.482037736E-1
3.187930760E-1,-3.439856172E-1,-2.489070892E-1,7.632541656E-2,4.314005251E-1
3.237365140E-1,-2.999254465E-1,-2.062330246E-1,3.336763382E-2,3.655143402E-1
3.286791180E-1,-2.474809885E-1,-1.925678253E-1,-2.759695053E-2,3.147869100E-1
3.336225550E-1,-1.984863281E-1,-1.649312973E-1,-5.010509491E-2,2.628871922E-1
3.385667740E-1,-1.598469019E-1,-1.376600266E-1,-7.254552841E-2,2.230788395E-1
3.435102120E-1,-1.004514694E-1,-1.272850037E-1,-6.896996498E-2,1.762067704E-1
3.484528160E-1,-7.489955425E-2,-1.122579575E-1,-8.239316940E-2,1.581152320E-1
3.533962530E-1,-7.553386688E-2,-1.162576675E-1,-8.657431602E-2,1.634512848E-1
3.583404720E-1,-8.090305328E-2,-1.484031677E-1,-1.147353649E-1,2.042865835E-1
3.632839100E-1,-1.005234718E-1,-1.681718826E-1,-1.193311214E-1,2.294050284E-1
3.682265140E-1,-1.200945377E-1,-1.923131943E-1,-1.028919220E-1,2.489855624E-1
3.731699510E-1,-1.491210461E-1,-2.254867554E-1,-7.986783981E-2,2.818869189E-1
3.781141700E-1,-1.427234411E-1,-2.864999771E-1,-3.131747246E-2,3.216100148E-1
3.830576080E-1,-1.320261955E-1,-3.041839600E-1,-4.692792892E-3,3.316335630E-1
3.880002120E-1,-1.004920006E-1,-3.429422379E-1,2.778768539E-3,3.573733933E-1
3.929436490E-1,-1.051181555E-1,-3.387527466E-1,-1.436471939E-3,3.546904473E-1
3.978878680E-1,-5.551648140E-2,-3.489131927E-1,-5.326509476E-3,3.533424224E-1
4.028313050E-1,-2.548933029E-2,-3.496398926E-1,7.686138153E-3,3.506520172E-1
4.077739100E-1,-1.460468769E-2,-3.221540451E-1,7.045483589E-2,3.300915170E-1
4.127173470E-1,-3.453755379E-2,-2.999076843E-1,1.209883690E-1,3.252316823E-1
4.176615660E-1,-5.415809155E-2,-3.324661255E-1,5.535149574E-2,3.413658031E-1
4.226050030E-1,-7.353651524E-2,-3.316602707E-1,4.521083832E-2,3.427100438E-1
4.275476080E-1,-1.282048225E-1,-3.074073792E-1,4.043030739E-2,3.355151011E-1
4.324910450E-1,-1.800276041E-1,-2.694673538E-1,4.108405113E-2,3.266657195E-1
4.374352640E-1,-2.268064022E-1,-2.747287750E-1,-2.631521225E-2,3.572247672E-1
4.423787010E-1,-2.615997195E-1,-2.919206619E-1,-5.686640739E-2,3.960882154E-1
4.473213050E-1,-3.201379776E-1,-2.806053162E-1,-1.080021858E-1,4.391948774E-1
4.522647430E-1,-3.500989079E-1,-2.646808624E-1,-1.206212044E-1,4.551644529E-1
4.572089620E-1,-3.400111794E-1,-2.583580017E-1,-1.639242172E-1,4.574140446E-1
4.621523990E-1,-3.020823598E-1,-2.330780029E-1,-1.619918346E-1,4.145123183E-1
4.670950030E-1,-2.743024230E-1,-2.056303024E-1,-1.437702179E-1,3.717465751E-1
4.720384410E-1,-2.871341705E-1,-1.902389526E-1,-1.261043549E-1,3.667958551E-1
4.769826600E-1,-2.430247664E-1,-1.962451935E-1,-1.137268543E-1,3.324259473E-1
4.819260970E-1,-2.254772782E-1,-1.642160416E-1,-1.089160442E-1,2.994488537E-1
4.868687010E-1,-2.484272122E-1,-1.584978104E-1,-9.266066551E-2,3.089071618E-1
4.918121390E-1,-2.665206194E-1,-1.479997635E-1,-1.006274223E-1,3.210343419E-1
