"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,4.707835913E-1,2.356958389E-1,-3.026916981E-1,6.072989234E-1
1.033333600E-2,8.247125149E-2,9.080028534E-2,-1.335263252E-2,1.233875680E-1
1.514031500E-2,7.428300381E-2,8.183383942E-2,-1.245665550E-2,1.112200980E-1
1.994729400E-2,6.759047508E-2,7.450771332E-2,-1.176643372E-2,1.012833680E-1
2.475427300E-2,6.201982498E-2,6.841278076E-2,-1.123046875E-2,9.302091534E-2
2.956125200E-2,5.731213093E-2,6.326484680E-2,-1.081323624E-2,8.604677374E-2
3.475161700E-2,1.222033501E-1,1.677999496E-1,1.628761292E-1,2.638543449E-1
3.994198100E-2,1.409369707E-1,1.567382812E-1,1.336569786E-1,2.495882739E-1
4.493510600E-2,1.479017735E-1,1.605300903E-1,9.565877914E-2,2.383179526E-1
4.987911700E-2,1.302493811E-1,1.557130814E-1,1.692295074E-3,2.030131248E-1
5.482234600E-2,9.594154358E-2,1.652698517E-1,-7.800149918E-2,2.064052750E-1
5.976474200E-2,4.332613945E-2,1.839084625E-1,-1.129162312E-1,2.201125898E-1
6.470791900E-2,5.032432079E-2,1.634588242E-1,-1.031856537E-1,1.997463481E-1
6.965192900E-2,2.291619778E-2,1.649122238E-1,-7.593631744E-2,1.829959508E-1
7.459515800E-2,5.949139595E-3,1.323957443E-1,-6.678581238E-3,1.326975087E-1
7.953755400E-2,-2.629768848E-2,1.038570404E-1,4.810380936E-2,1.174386211E-1
8.448078300E-2,-3.201329708E-2,1.065301895E-1,1.144597530E-1,1.596075422E-1
8.942479400E-2,-2.836370468E-2,9.089756012E-2,1.783592701E-1,2.021852997E-1
9.436802300E-2,-2.490234375E-2,1.013326645E-1,1.779320240E-1,2.062722492E-1
9.931041900E-2,-2.617645264E-2,9.072589874E-2,2.056350708E-1,2.262789821E-1
1.042535960E-1,-2.536976337E-2,8.756160736E-2,1.565363407E-1,1.811471389E-1
1.091976060E-1,1.223707199E-2,1.193122864E-1,1.324481964E-1,1.786832179E-1
1.141408360E-1,5.543863773E-2,1.618108749E-1,8.359003067E-2,1.903772440E-1
1.190832310E-1,1.205580235E-1,1.661615372E-1,7.765340805E-2,2.194856379E-1
1.240264610E-1,1.932786703E-1,1.869125366E-1,2.733182907E-2,2.702590787E-1
1.289704710E-1,2.852803469E-1,1.841726303E-1,-1.066708565E-2,3.397325724E-1
1.339137000E-1,3.334985971E-1,2.074499130E-1,-4.392814636E-2,3.952043304E-1
1.388560960E-1,3.207163811E-1,2.025928497E-1,-4.031014442E-2,3.814810187E-1
1.437992730E-1,3.161468506E-1,1.819648743E-1,-2.167439461E-2,3.654173313E-1
1.487432830E-1,3.357853889E-1,1.319541931E-1,5.131864548E-2,3.644136933E-1
1.536865130E-1,3.323910236E-1,6.949710846E-2,1.356573105E-1,3.656727315E-1
1.586289080E-1,3.228234053E-1,1.806068420E-2,1.941938400E-1,3.771636075E-1
1.635721380E-1,2.885273695E-1,-3.214550018E-2,2.607104778E-1,3.901939638E-1
1.685161480E-1,2.462743521E-1,-6.256389618E-2,3.212835789E-1,4.096198673E-1
1.734593770E-1,2.102252245E-1,-1.111507416E-1,3.272328377E-1,4.045126233E-1
1.784017730E-1,1.262716055E-1,-1.377935410E-1,3.454027176E-1,3.927271516E-1
1.833449500E-1,6.323266029E-2,-1.852512360E-1,3.946666718E-1,4.405430416E-1
1.882890130E-1,-7.611989975E-3,-1.969909668E-1,3.903758526E-1,4.373290405E-1
1.932321900E-1,-4.182052612E-2,-2.112627029E-1,3.665244579E-1,4.251130018E-1
1.981745860E-1,-9.650862217E-2,-2.046270370E-1,3.095805645E-1,3.834400401E-1
2.031178150E-1,-1.314319372E-1,-1.938982010E-1,2.458758354E-1,3.395965149E-1
2.080618250E-1,-1.540402174E-1,-1.626749039E-1,1.471428871E-1,2.680345913E-1
2.130050540E-1,-1.456843615E-1,-1.183376312E-1,7.947826385E-2,2.038247349E-1
2.179474500E-1,-1.397204399E-1,-8.688259125E-2,2.090048790E-2,1.658529963E-1
2.228906270E-1,-1.503434181E-1,-5.158996582E-2,8.808851242E-3,1.591925369E-1
