"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.974589600E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
3.455287500E-2,6.037521362E-2,4.315662384E-2,1.006557941E-1,1.250569850E-1
3.974324000E-2,1.234360933E-1,5.143547058E-2,3.733115196E-1,3.965394904E-1
4.493360500E-2,1.322199106E-1,4.991531372E-3,5.580377579E-1,5.735095111E-1
5.012396900E-2,1.422544718E-1,-8.911991119E-2,6.874964237E-1,7.076934548E-1
5.514313600E-2,1.348185539E-1,-1.253099442E-1,7.584254742E-1,7.804407886E-1
6.008636500E-2,5.850946903E-2,-1.392955780E-1,7.260994911E-1,7.416515941E-1
6.503042800E-2,-6.572210789E-2,-1.354770660E-1,5.600423813E-1,5.799318061E-1
6.997365700E-2,-1.474111080E-1,-1.235313416E-1,3.936781883E-1,4.381467141E-1
7.491610500E-2,-1.538273096E-1,-1.056718826E-1,2.467279434E-1,3.093607377E-1
7.985938600E-2,-1.024512053E-1,-8.177852631E-2,1.765778065E-1,2.199174813E-1
8.480339600E-2,5.237698555E-3,-5.615043640E-2,1.378927231E-1,1.489788847E-1
8.974667800E-2,1.510894299E-1,-2.181529999E-2,1.606168747E-1,2.215890421E-1
9.468912500E-2,2.687563896E-1,-3.224372864E-3,1.744806767E-1,3.204432868E-1
9.963235500E-2,3.497166634E-1,-8.892059326E-3,1.653983593E-1,3.869592105E-1
1.045764170E-1,3.698966503E-1,-1.486206055E-2,1.770274639E-1,4.103451422E-1
1.095196460E-1,3.508156538E-1,-9.091377258E-2,1.987884045E-1,4.133446102E-1
1.144620940E-1,2.875629663E-1,-1.183290482E-1,2.097141743E-1,3.750656718E-1
1.194053230E-1,2.181007862E-1,-1.519613266E-1,2.512326241E-1,3.657567896E-1
1.243493860E-1,1.169751883E-1,-1.847763062E-1,2.969672680E-1,3.688021641E-1
1.292926150E-1,-1.269733906E-2,-2.488555908E-1,3.195793629E-1,4.052422691E-1
1.342350630E-1,-1.339532137E-1,-2.789335251E-1,3.268613815E-1,4.500952539E-1
1.391782920E-1,-2.569273710E-1,-3.086366653E-1,3.218388557E-1,5.146343500E-1
1.441223550E-1,-3.477772474E-1,-2.989892960E-1,3.095202446E-1,5.533049744E-1
1.490656360E-1,-4.105093479E-1,-3.020172119E-1,2.648067474E-1,5.743299875E-1
1.540080320E-1,-4.440717697E-1,-2.688064575E-1,2.300376892E-1,5.677798752E-1
1.589513130E-1,-4.356676340E-1,-2.374134064E-1,1.768555641E-1,5.267345664E-1
1.638953750E-1,-4.418740273E-1,-1.983985901E-1,1.101226807E-1,4.967309748E-1
1.688386050E-1,-4.183682203E-1,-1.818733215E-1,3.920984268E-2,4.578725637E-1
1.737810530E-1,-4.146270752E-1,-1.730976105E-1,-1.989603043E-2,4.497490926E-1
1.787242820E-1,-4.253330231E-1,-1.833438873E-1,-4.230284691E-2,4.650942833E-1
1.836683440E-1,-3.803935051E-1,-1.795358658E-1,-7.801747322E-2,4.278072837E-1
1.886115730E-1,-3.440628052E-1,-1.829538345E-1,-6.175613403E-2,3.945442175E-1
1.935540210E-1,-3.251482248E-1,-2.050380707E-1,-7.165956497E-2,3.910205516E-1
1.984972500E-1,-3.091652393E-1,-2.522687912E-1,-5.579257011E-2,4.029087975E-1
2.034413130E-1,-3.287401199E-1,-3.169946671E-1,-2.417707443E-2,4.573185064E-1
2.083845420E-1,-3.807449341E-1,-3.289203644E-1,-6.571054459E-2,5.074181575E-1
2.133269900E-1,-3.850057125E-1,-3.757171631E-1,-3.864717484E-2,5.393388447E-1
2.182702710E-1,-3.918542862E-1,-4.145097733E-1,-5.441761017E-2,5.730003578E-1
2.232142820E-1,-3.685071468E-1,-4.339151382E-1,-6.513929367E-2,5.729947574E-1
2.281575630E-1,-3.670289516E-1,-4.414443970E-1,-5.455136299E-2,5.766795108E-1
2.331000110E-1,-3.470654488E-1,-3.976507187E-1,-3.952503204E-2,5.292851292E-1
2.380432400E-1,-3.090859652E-1,-3.574361801E-1,-7.394504547E-2,4.782913615E-1
2.429873030E-1,-2.882717848E-1,-2.948970795E-1,-6.806230545E-2,4.179681648E-1
2.479305320E-1,-2.724171877E-1,-2.526254654E-1,-8.356165886E-2,3.808061196E-1
2.528729800E-1,-3.058358431E-1,-1.997308731E-1,-7.772350311E-2,3.734553889E-1
2.578162090E-1,-3.431065083E-1,-1.691942215E-1,-2.981257439E-2,3.837154547E-1
2.627602710E-1,-3.960390091E-1,-1.699733734E-1,-5.976676941E-3,4.310145764E-1
2.677035000E-1,-4.433900118E-1,-1.756515503E-1,-3.369283676E-2,4.781039395E-1
2.726459480E-1,-5.042843223E-1,-1.744089127E-1,-7.897305489E-2,5.394051259E-1
2.775891780E-1,-5.340399146E-1,-1.616373062E-1,-1.040217876E-1,5.675788769E-1
2.825332400E-1,-5.261461735E-1,-1.727924347E-1,-1.139028072E-1,5.653855948E-1
2.874764690E-1,-4.648060799E-1,-1.980667114E-1,-1.440641880E-1,5.253851961E-1
