"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,3.848505020E-2,7.186031342E-2,3.553819656E-1,3.646112248E-1
9.751439100E-2,3.559312820E-1,1.380310059E-1,6.171646118E-1,7.256940087E-1
1.024567870E-1,3.528974056E-1,1.200513840E-1,5.584764481E-1,6.714498170E-1
1.074000160E-1,3.825950623E-1,1.187772751E-1,4.739246368E-1,6.205574785E-1
1.123440260E-1,4.026281834E-1,1.243734360E-1,3.916082382E-1,5.752696914E-1
1.172872040E-1,4.180506468E-1,1.505403519E-1,3.016514778E-1,5.370496764E-1
1.222296510E-1,4.429739714E-1,1.667079926E-1,2.383856773E-1,5.299483232E-1
1.271728290E-1,4.332007170E-1,1.641197205E-1,1.981344223E-1,5.038406426E-1
1.321168390E-1,4.385703802E-1,1.503973007E-1,1.774940491E-1,4.964548962E-1
1.370600680E-1,4.191598892E-1,1.003646851E-1,1.572561264E-1,4.588001439E-1
1.420024640E-1,4.058215618E-1,8.001518250E-2,1.488766670E-1,4.396110001E-1
1.469456930E-1,3.868814707E-1,7.896327972E-2,1.452522278E-1,4.207263738E-1
1.518897040E-1,3.529303074E-1,4.343795776E-2,1.574268341E-1,3.888828437E-1
1.568328810E-1,3.020151854E-1,1.609897614E-2,1.689186096E-1,3.464185992E-1
1.617752760E-1,2.367852926E-1,-1.738929749E-2,1.683368683E-1,2.910446077E-1
1.667185060E-1,1.854916811E-1,-2.206802368E-2,2.074322701E-1,2.791456754E-1
1.716625160E-1,1.266051531E-1,-8.037662506E-2,2.644495964E-1,3.040112756E-1
1.766057450E-1,6.008255482E-2,-1.094884872E-1,2.576432228E-1,2.863174331E-1
1.815481410E-1,-9.456753731E-3,-1.498413086E-1,2.656593323E-1,3.051503380E-1
1.864913700E-1,-5.412209034E-2,-1.942520142E-1,2.602577209E-1,3.292371895E-1
1.914353290E-1,-8.877980709E-2,-1.819944382E-1,2.583599091E-1,3.282585449E-1
1.963785580E-1,-8.561539650E-2,-2.149152756E-1,2.271146774E-1,3.241907594E-1
2.013209540E-1,-7.104599476E-2,-1.913766861E-1,1.763653755E-1,2.697727100E-1
2.062641830E-1,-4.054963589E-2,-1.500272751E-1,1.087393761E-1,1.896752703E-1
2.112081930E-1,-2.720367908E-2,-1.240310669E-1,3.864479065E-2,1.327296710E-1
2.161513700E-1,-2.596771717E-2,-1.081714630E-1,2.664661407E-2,1.143915634E-1
2.210938180E-1,-2.718460560E-2,-9.748172760E-2,-4.345369339E-2,1.101358864E-1
2.260369950E-1,1.383244991E-2,-4.487609863E-2,-7.687902451E-2,9.008654343E-2
2.309810060E-1,5.179691315E-2,1.137828827E-2,-1.120982170E-1,1.240096606E-1
2.359242350E-1,6.107997894E-2,4.546546936E-2,-1.515398026E-1,1.695941759E-1
2.408666310E-1,5.165779591E-2,8.147144318E-2,-1.626064777E-1,1.890687455E-1
2.458098600E-1,2.395021915E-2,9.600448608E-2,-1.766231060E-1,2.024504777E-1
2.507538700E-1,8.621335030E-3,8.712005615E-2,-1.958115101E-1,2.144909767E-1
2.556970470E-1,1.258194447E-2,7.407474518E-2,-1.802392006E-1,1.952729951E-1
2.606394430E-1,1.882839203E-2,5.476760864E-2,-1.754903793E-1,1.847995469E-1
2.655826720E-1,4.396307468E-2,2.918815613E-2,-1.177210808E-1,1.290075705E-1
2.705266830E-1,6.877660751E-2,-4.916191101E-3,-4.073953629E-2,8.008807959E-2
2.754699120E-1,1.026993990E-1,-6.636810303E-2,2.953863144E-2,1.257951605E-1
2.804123080E-1,1.032469273E-1,-7.251071930E-2,9.593296051E-2,1.584956318E-1
2.853555370E-1,1.298412085E-1,-1.162652969E-1,1.895122528E-1,2.574708773E-1
2.902995470E-1,1.299333572E-1,-1.593770981E-1,2.841324806E-1,3.507349473E-1
2.952427240E-1,1.322877407E-1,-2.067956924E-1,3.448739052E-1,4.233231806E-1
3.001851200E-1,1.745754480E-1,-2.421035767E-1,4.031834602E-1,5.016449257E-1
3.051283490E-1,1.950143576E-1,-2.631988525E-1,4.356203079E-1,5.450406300E-1
3.100723600E-1,1.986089945E-1,-2.986402512E-1,4.521183968E-1,5.770984119E-1
3.150155890E-1,1.903259754E-1,-2.844791412E-1,4.339032173E-1,5.526521155E-1
3.199579850E-1,2.010509968E-1,-2.992553711E-1,3.908390999E-1,5.317240661E-1
3.249011620E-1,1.762969494E-1,-3.000774384E-1,3.774948120E-1,5.134485529E-1
3.298451720E-1,1.448029280E-1,-3.034181595E-1,3.080196381E-1,4.559677235E-1
3.347884010E-1,9.956729412E-2,-3.044662476E-1,2.609586716E-1,4.131740193E-1
3.397307970E-1,4.304873943E-2,-2.866668701E-1,2.240843773E-1,3.663944548E-1
3.446740260E-1,3.666281700E-3,-2.808094025E-1,1.544370651E-1,3.204967538E-1
3.496180370E-1,-2.364885807E-2,-2.796325684E-1,8.315420151E-2,2.926914126E-1
3.545612660E-1,-6.492865086E-2,-2.735271454E-1,5.250072479E-2,2.859880331E-1
3.595036620E-1,-1.105287075E-1,-2.555122375E-1,3.603363037E-2,2.807160865E-1
3.644468390E-1,-1.581192017E-1,-2.398557663E-1,5.946540833E-2,2.933745138E-1
3.693908490E-1,-1.816942692E-1,-2.242498398E-1,4.448318481E-2,2.920266286E-1
3.743340790E-1,-1.889309883E-1,-2.204627991E-1,4.358482361E-2,2.935956419E-1
3.792764740E-1,-2.294840813E-1,-2.331323624E-1,1.171970367E-2,3.273392634E-1
3.842197040E-1,-2.268402576E-1,-1.439094543E-1,1.336870193E-1,3.000644142E-1
3.891637140E-1,-1.768661737E-1,-1.266660690E-1,6.244134903E-2,2.263290934E-1
3.941068910E-1,-1.605842113E-1,-1.190671921E-1,1.433358192E-1,2.459866709E-1
3.990493390E-1,-2.084182501E-1,-1.542501450E-1,2.802658081E-1,3.818117303E-1
4.039925160E-1,-1.990143061E-1,-1.844711304E-1,3.260736465E-1,4.242172968E-1
4.089365260E-1,-2.016316652E-1,-2.218246460E-1,3.555788994E-1,4.650783328E-1
4.138797560E-1,-2.045489550E-1,-2.235460281E-1,4.020090103E-1,5.034126995E-1
4.188221510E-1,-2.363396883E-1,-2.231445312E-1,3.870701790E-1,5.054436205E-1
4.237653810E-1,-2.327461243E-1,-2.253618240E-1,3.587498665E-1,4.833840883E-1
4.287093910E-1,-2.108068466E-1,-2.255506516E-1,3.482270241E-1,4.653758516E-1
4.336525680E-1,-1.160318851E-1,-2.166118622E-1,3.267779350E-1,4.088617322E-1
4.385950160E-1,8.312940598E-3,-1.559047699E-1,2.587203979E-1,3.021781702E-1
4.435381930E-1,1.289840937E-1,-8.904457092E-2,2.227807045E-1,2.723913991E-1
4.484822040E-1,2.107211351E-1,-2.074527740E-2,1.639127731E-1,2.677707238E-1
4.534254330E-1,2.516607046E-1,4.905223846E-2,8.456993103E-2,2.699838987E-1
4.583678290E-1,2.546321154E-1,4.465961456E-2,3.640651703E-3,2.585444830E-1
4.633110580E-1,2.696621418E-1,8.776187897E-2,-7.662868500E-2,2.937546144E-1
4.682550680E-1,2.374148369E-1,1.116304398E-1,-1.588428020E-1,3.066890862E-1
4.731982450E-1,2.223469019E-1,1.212234497E-1,-2.003784180E-1,3.229315406E-1
4.781406410E-1,2.124582529E-1,1.238355637E-1,-2.372961044E-1,3.417355662E-1
4.830838700E-1,1.578662395E-1,1.029100418E-1,-2.316381931E-1,2.986109154E-1
4.880278810E-1,8.976340294E-2,7.291412354E-2,-2.265114784E-1,2.543253581E-1
4.929711100E-1,1.288056374E-2,3.393173218E-2,-2.005321980E-1,2.037901710E-1
4.979135060E-1,-4.201722145E-2,-2.576160431E-2,-2.013783455E-1,2.073218396E-1
5.028567350E-1,-7.520067692E-2,-5.856990814E-2,-1.955447197E-1,2.175392226E-1
5.078007450E-1,-9.889340401E-2,-6.699466705E-2,-1.880562305E-1,2.227854049E-1
5.127439220E-1,-1.107940674E-1,-9.395599365E-2,-1.504769325E-1,2.091563084E-1
5.176863180E-1,-9.179341793E-2,-1.345138550E-1,-7.374405861E-2,1.787685513E-1
5.226295470E-1,-6.110131741E-2,-1.815547943E-1,-1.489830017E-2,1.921392039E-1
5.275735580E-1,-4.254376888E-2,-2.041893005E-1,7.130765915E-2,2.204269153E-1
5.325167870E-1,-4.317784309E-2,-2.241048813E-1,1.350722313E-1,2.652014925E-1
5.374591830E-1,-2.244579792E-2,-2.367124557E-1,2.148227692E-1,3.204456626E-1
5.424024120E-1,-1.379978657E-2,-2.350416183E-1,2.702794075E-1,3.584493752E-1
5.473464220E-1,-2.177536488E-2,-2.121486664E-1,3.017301559E-1,3.694892558E-1
5.522895990E-1,-2.736401558E-2,-2.086591721E-1,3.404879570E-1,4.002742663E-1
5.572320470E-1,-3.048157692E-2,-1.864624023E-1,3.343138695E-1,3.840092673E-1
5.621752240E-1,-8.836531639E-2,-1.694755554E-1,3.193311691E-1,3.721596279E-1
5.671192350E-1,-1.104005575E-1,-1.623573303E-1,2.860522270E-1,3.469496540E-1
