"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.386860200E-2,3.814542294E-1,3.523364067E-1,-1.137027740E-1,5.315793388E-1
8.881099800E-2,3.809076548E-1,3.402905464E-1,-1.125702858E-1,5.230299864E-1
9.375417500E-2,3.630473614E-1,3.455219269E-1,-1.384611130E-1,5.199617951E-1
9.869813300E-2,3.287377357E-1,3.490152359E-1,-2.171978951E-1,5.263601993E-1
1.036413100E-1,3.237912655E-1,3.625106812E-1,-3.196983337E-1,5.817747005E-1
1.085836540E-1,2.874155045E-1,3.923516273E-1,-3.863792419E-1,6.211572992E-1
1.135268310E-1,2.367546558E-1,4.379682541E-1,-4.331440926E-1,6.599111785E-1
1.184707890E-1,1.833539009E-1,4.349021912E-1,-4.610285759E-1,6.597771720E-1
1.234139660E-1,1.314461231E-1,4.036421776E-1,-5.029883385E-1,6.581810993E-1
1.283563620E-1,1.171000004E-1,3.498620987E-1,-5.333285332E-1,6.485022918E-1
1.332994870E-1,7.439947128E-2,3.499631882E-1,-5.548844337E-1,6.602319662E-1
1.382434980E-1,5.918979645E-2,3.349871635E-1,-5.609202385E-1,6.560116963E-1
1.431866750E-1,4.264807701E-2,3.077979088E-1,-5.290274620E-1,6.135376652E-1
1.481290190E-1,2.931118011E-2,2.917008400E-1,-4.926261902E-1,5.732617976E-1
1.530721960E-1,2.109837532E-2,2.721786499E-1,-4.606790543E-1,5.354918766E-1
1.580161540E-1,1.547074318E-2,2.213511467E-1,-4.234499931E-1,4.780644002E-1
1.629593310E-1,5.631828308E-2,1.723546982E-1,-3.183283806E-1,3.663479888E-1
1.679017270E-1,9.597706795E-2,1.756505966E-1,-2.094540596E-1,2.897166422E-1
1.728448520E-1,6.498217583E-2,1.505274773E-1,-6.397771835E-2,1.759953211E-1
1.777888620E-1,4.679489136E-2,8.823966980E-2,5.950975418E-2,1.162644057E-1
1.827319870E-1,-5.276203156E-4,1.433372498E-3,1.199078560E-1,1.199175836E-1
1.876743830E-1,-2.743721008E-2,-6.035280228E-2,1.631484032E-1,1.761041246E-1
1.926175600E-1,-6.718754768E-2,-9.559011459E-2,1.828150749E-1,2.169631033E-1
1.975615190E-1,-1.128108501E-1,-1.026825905E-1,1.982612610E-1,2.501550118E-1
2.025046960E-1,-1.454746723E-1,-1.150360107E-1,2.352647781E-1,2.995758333E-1
2.074470390E-1,-1.423850060E-1,-1.163005829E-1,3.051528931E-1,3.562549700E-1
2.123902160E-1,-1.090065241E-1,-1.488208771E-1,3.558788300E-1,4.008488710E-1
2.173341750E-1,-6.250369549E-2,-1.606307030E-1,3.624792099E-1,4.013727847E-1
2.222773520E-1,-1.012837887E-2,-1.591792107E-1,3.306093216E-1,3.670737374E-1
2.272197480E-1,5.988383293E-2,-1.118779182E-1,2.679257393E-1,2.964573221E-1
2.321628730E-1,1.004177332E-1,-8.734035492E-2,1.163105965E-1,1.767490130E-1
2.371068830E-1,1.756416559E-1,-5.894804001E-2,-8.073949814E-2,2.020983159E-1
2.420500600E-1,2.451155186E-1,-3.839874268E-2,-2.405381203E-1,3.455642750E-1
2.469924040E-1,2.527983189E-1,-9.023189545E-3,-3.336477280E-1,4.186994320E-1
2.519355810E-1,2.045475245E-1,2.678108215E-2,-4.225673676E-1,4.702340866E-1
2.568795390E-1,1.036688089E-1,1.040935516E-3,-4.864635468E-1,4.973882667E-1
2.618227160E-1,-1.130199432E-2,-6.837987900E-2,-5.097498894E-1,5.144399796E-1
2.667650600E-1,-1.706442833E-1,-1.853327751E-1,-4.346289635E-1,5.023644542E-1
2.717082370E-1,-3.102433681E-1,-2.762184143E-1,-3.333535194E-1,5.326087953E-1
2.766522480E-1,-4.070435762E-1,-3.674411774E-1,-2.486286163E-1,6.020910900E-1
2.815953730E-1,-4.901694059E-1,-4.473991394E-1,-1.658606529E-1,6.840627110E-1
2.865377690E-1,-5.457684994E-1,-4.811534882E-1,-1.060461998E-1,7.352671151E-1
2.914809460E-1,-5.744006634E-1,-5.189018250E-1,-8.051109314E-2,7.782526981E-1
2.964249040E-1,-5.600656271E-1,-5.465145111E-1,-7.919406891E-2,7.865261077E-1
3.013680810E-1,-5.317149162E-1,-5.665116310E-1,-1.017041206E-1,7.835814625E-1
3.063104250E-1,-4.968380928E-1,-5.695919991E-1,-1.240901947E-1,7.659513772E-1
3.112536020E-1,-4.766714573E-1,-5.583887100E-1,-1.157693863E-1,7.432470521E-1
3.161975600E-1,-4.568569660E-1,-5.708522797E-1,-1.124949455E-1,7.397605865E-1
3.211407370E-1,-4.184929132E-1,-5.995697975E-1,-1.306381226E-1,7.427560700E-1
3.260830810E-1,-3.924351931E-1,-5.924959183E-1,-1.344895363E-1,7.232871002E-1
