67.26777677414447,64.87373811517566,64.60781573150966,52.178914634618444
62.18731064625248,66.89826619435358,62.88550235032746,54.948205019051116
60.44639841998013,65.78697101631022,58.197911722497565,42.273115684514565
63.05250643602139,55.20340806698653,59.793876007885665,52.16160500925077
59.62821782506937,63.477293234417274,61.06214490026958,54.515500317082584
62.457970740968406,62.761227170331225,61.704013138492726,55.126836209956515
55.78262378300225,63.37051054046125,62.05774655650909,55.78679471940092
57.33584017140803,60.78041812356443,63.09495427850387,56.84615181560769
68.95868056267382,65.55070368986806,59.6991115391424,53.50348772856614
67.96520055553836,61.69919547318406,62.17710401151636,54.58300238209956
65.32543917941703,66.02740665395032,62.69870874237723,61.74982764079027
61.7082173042831,62.627479964272666,63.27706771437001,59.37455280897618
63.5031906716011,63.64821618435327,64.33985293929705,60.16457164263909
57.95654887470191,60.77996154643936,61.81176199824037,56.28423305547457
53.58735409187143,45.724231453831536,45.99118403963436,46.07307976510577
59.20374081664371,57.365699853111785,58.21619897970469,47.48168613620996
52.082949370627816,55.96275010271711,64.12102401113346,47.351322701745964
54.0169185960287,57.3707318667467,59.86083517593703,52.05758566019496
42.32605378042769,63.18889235583788,62.92906662607346,50.62265273230533
54.12816272534994,54.135567567592744,60.628564477473695,56.82854410662753
