-38.58285243191509,-27.24978821065182,-26.80247309266662,-30.35961024692355
-23.5721448765036,-26.67916678272386,-22.07582735024379,-27.937086956944093
-23.354808270663188,-24.11455983750475,-21.077597673824997,-20.76035082559294
-27.190113201771638,-21.777068675533037,-22.18533868081886,-25.969510498841974
-28.425408349656415,-22.032388391938742,-22.386907587091162,-22.85536726757555
-19.934456801290207,-20.443223192586718,-21.361863045493756,-21.559533388265162
-20.772501245511073,-22.24100628648432,-24.843069250118877,-25.87731278780391
-21.514051358830212,-18.72143340029755,-18.368139231975135,-23.450582654751578
-22.100918367609914,-23.70159349018182,-19.995967502620527,-20.174362624165664
-27.103433887710253,-22.523678180628796,-21.287949910687907,-22.279382217051285
-22.308619202970757,-20.576437243407273,-24.12453917714334,-24.040358965093162
-21.44471210064095,-21.52051646991639,-23.10180357709283,-24.484541639962412
-24.100478678092237,-22.687648099074433,-23.05428021764522,-26.998589309972097
-30.471237668728925,-17.543900217842104,-18.56717784382071,-17.65985113831531
-23.01673672490245,-23.221881740981168,-14.309845036605749,-26.68591647313957
-19.31524902672787,-18.269164304782826,-15.81617936411782,-21.75731412850302
-20.516254230913894,-17.14414914550225,-22.313994445836947,-23.733251964944014
-22.578767099020297,-19.5846420060744,-19.421569378085056,-20.221959179708882
-15.293636385414555,-21.59164362090947,-16.58115331290971,-19.420244145504537
-19.93446141725518,-25.190750632293764,-24.08834574211437,-28.53438361106311
