"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
4.112254000E-3,-2.847909927E-4,-6.320476532E-4,1.745223999E-4,7.148763624E-4
8.919233000E-3,-5.694329739E-4,-1.263856888E-3,3.499984741E-4,1.429715733E-3
1.372621200E-2,-8.539557457E-4,-1.895904541E-3,5.254745483E-4,2.144718617E-3
1.853319200E-2,1.176089644E-1,-4.849481583E-2,-2.419662476E-2,1.294955302E-1
2.334017100E-2,9.753173590E-2,-4.147124290E-2,-1.986885071E-2,1.078289141E-1
2.852876400E-2,4.407975078E-2,-4.288315773E-2,-5.158710480E-2,8.026966442E-2
3.371735800E-2,3.802928329E-2,-3.872799873E-2,-4.480361938E-2,7.038074014E-2
3.890595200E-2,-4.335653782E-2,-3.564953804E-2,-3.097152710E-2,6.410861428E-2
4.392298300E-2,-1.585716009E-2,1.843094826E-2,-2.538681030E-2,3.515166450E-2
4.886532700E-2,-1.890867949E-3,-1.846790314E-3,-1.186561584E-2,1.215643268E-2
5.380688900E-2,-5.055215955E-2,-5.775785446E-2,-5.443382263E-2,9.409852089E-2
5.874928500E-2,5.832940340E-3,-2.137303352E-2,-9.411048889E-2,9.668305888E-2
6.369246200E-2,7.095098495E-3,7.840156555E-3,-4.481124878E-2,4.604189934E-2
6.863480600E-2,-2.861976624E-3,3.863573074E-3,-7.723522186E-2,7.738473753E-2
7.357636900E-2,2.145880461E-2,-1.780176163E-2,-9.451103210E-2,9.853790236E-2
7.851876400E-2,-2.992394567E-2,-8.970022202E-3,-5.480861664E-2,6.308635574E-2
8.346194200E-2,-2.480900288E-2,-2.335166931E-2,4.330539703E-2,5.510122045E-2
8.840428500E-2,-1.380246878E-2,-7.311248779E-2,3.424644470E-2,8.190703871E-2
9.334584800E-2,-1.312325299E-1,-4.551696777E-2,4.391956329E-2,1.456801266E-1
9.828824400E-2,-6.795382500E-2,-6.955766678E-2,1.171054840E-1,1.522159181E-1
1.032314210E-1,2.651900053E-2,-1.382024288E-1,-3.447723389E-2,1.448856390E-1
1.081737640E-1,-1.124560833E-2,-1.032223701E-1,8.377933502E-2,1.334177589E-1
1.131153270E-1,-1.255595088E-1,-9.288382530E-2,1.284589767E-1,2.022234011E-1
1.180577230E-1,-2.267569005E-1,-5.115222931E-2,7.510185242E-2,2.442857563E-1
1.230009000E-1,-2.395993173E-1,-1.099476814E-1,5.610179901E-2,2.695250218E-1
1.279432440E-1,-1.347011626E-1,-1.482536793E-1,5.864524841E-2,2.087170855E-1
