"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.325071000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
9.132051000E-3,-4.180133343E-3,-4.513859749E-3,6.761550903E-4,6.189154248E-3
1.393903000E-2,-8.359432220E-3,-9.027600288E-3,1.358032227E-3,1.237828443E-2
1.874600900E-2,-1.253786683E-2,-1.354146004E-2,2.045631409E-3,1.856754837E-2
2.355298800E-2,4.265819490E-2,-8.508992195E-2,1.636219025E-1,1.892938017E-1
2.874163400E-2,3.996740282E-2,-8.904159069E-2,2.193956375E-1,2.401254754E-1
3.393028000E-2,4.902537167E-2,-9.706616402E-2,2.857904434E-1,3.057801577E-1
3.905736300E-2,4.336166382E-2,-1.290959120E-1,3.142213821E-1,3.424632321E-1
4.399975900E-2,3.089144826E-3,-1.338075399E-1,3.337965012E-1,3.596305114E-1
4.894137400E-2,3.148831427E-2,-1.505308151E-1,3.275785446E-1,3.618822227E-1
5.388376900E-2,3.364979476E-2,-1.520546675E-1,3.513555527E-1,3.843223321E-1
5.882699900E-2,5.155250430E-3,-1.284184456E-1,2.641601562E-1,2.937659986E-1
6.376939400E-2,3.190806508E-2,-1.163592339E-1,2.186746597E-1,2.497522827E-1
6.871100900E-2,1.691044122E-2,-6.807744503E-2,2.066507339E-1,2.182315912E-1
7.365340500E-2,-3.717862070E-3,-6.583547592E-2,1.451091766E-1,1.593888501E-1
7.859663400E-2,-3.879360855E-2,-3.486073017E-2,8.582878113E-2,1.004330336E-1
8.353903000E-2,-6.069327146E-2,-5.992639065E-2,7.094478607E-2,1.109414628E-1
8.848064400E-2,-5.471371859E-2,-6.200981140E-2,-2.961158752E-3,8.275008262E-2
9.342304000E-2,-1.245971322E-1,-4.359996319E-2,-1.178073883E-2,1.325299511E-1
9.836626900E-2,-1.528848708E-1,-7.657051086E-3,2.068042755E-2,1.544671299E-1
1.033086650E-1,-1.253595948E-1,-4.830980301E-2,-4.873943329E-2,1.429139512E-1
1.082502800E-1,-1.423088014E-1,-5.686712265E-2,2.646827698E-2,1.555192409E-1
1.131926760E-1,-1.557350457E-1,-6.692016125E-2,2.200126648E-3,1.695185919E-1
1.181359050E-1,-1.105810404E-1,-5.095791817E-2,1.822471619E-3,1.217710857E-1
1.230783010E-1,-5.036865175E-2,-9.263992310E-2,5.425071716E-2,1.185845552E-1
1.280199150E-1,-1.686710119E-2,-9.094512463E-2,1.138916016E-1,1.467201816E-1
1.329623110E-1,-2.067098022E-2,-1.030116081E-1,8.846759796E-2,1.373506342E-1
1.379055400E-1,-5.979090929E-4,-1.146807671E-1,1.079320908E-1,1.574845137E-1
1.428479360E-1,6.090025604E-2,-6.148540974E-2,1.315183640E-1,1.574368980E-1
1.477895510E-1,6.282527745E-2,-9.372818470E-2,1.244373322E-1,1.679780870E-1
1.527319990E-1,7.191708684E-2,-6.501841545E-2,1.200828552E-1,1.543351996E-1
1.576751760E-1,1.110743731E-1,-6.538057327E-2,9.052562714E-2,1.575024600E-1
1.626176240E-1,1.722869873E-1,-4.296588898E-2,8.058643341E-2,1.949949919E-1
1.675591860E-1,1.503521055E-1,-2.605915070E-2,8.296966553E-3,1.528190911E-1
1.725016340E-1,1.498350203E-1,-3.994107246E-2,4.041481018E-2,1.602472448E-1
1.774448110E-1,1.604412049E-1,6.999015808E-3,2.977561951E-2,1.633308115E-1
1.823872590E-1,1.677519679E-1,-3.821754456E-2,3.574752808E-2,1.757247541E-1
1.873288740E-1,1.649849713E-1,-1.494002342E-2,8.357906342E-2,1.855497370E-1
1.922712690E-1,1.359860748E-1,5.171298981E-4,6.495094299E-2,1.507020403E-1
1.972144990E-1,1.163799763E-1,-5.237710476E-2,6.320190430E-2,1.424153808E-1
2.021568940E-1,9.655638039E-2,-4.344737530E-2,1.129360199E-1,1.548074727E-1
2.070985090E-1,5.092636496E-2,-1.622378826E-2,1.148281097E-1,1.266578096E-1
2.120409050E-1,1.285836846E-2,7.908582687E-3,1.565065384E-1,1.572328842E-1
2.169841340E-1,-4.093189538E-2,-1.312518120E-2,1.762886047E-1,1.814534723E-1
2.219265300E-1,-7.019245625E-2,-4.094970226E-2,1.606454849E-1,1.800300832E-1
2.268681440E-1,-8.212620020E-2,-1.683771610E-2,1.946344376E-1,2.119216500E-1
2.318105400E-1,-7.696080208E-2,-2.738237381E-3,1.413211823E-1,1.609414165E-1
2.367537690E-1,-7.848759741E-2,2.730035782E-2,1.618862152E-1,1.819691159E-1
2.416961650E-1,-7.717967033E-2,1.675021648E-2,1.023883820E-1,1.293083602E-1
2.466377800E-1,-3.088910878E-2,6.523859501E-2,8.164310455E-2,1.089761802E-1
2.515802280E-1,1.255868375E-2,8.010900021E-2,4.488563538E-2,9.268167410E-2
2.565234050E-1,6.256714463E-2,1.208353043E-1,2.525138855E-2,1.383959933E-1
2.614658530E-1,1.077266783E-2,7.661604881E-2,-1.284885406E-2,7.842934628E-2
2.664074150E-1,6.818717718E-2,7.845616341E-2,-1.978778839E-2,1.058131243E-1
2.713498630E-1,3.777644038E-2,5.517208576E-2,-1.496696472E-2,6.852027823E-2
2.762930920E-1,9.740018845E-2,4.846453667E-3,-5.032634735E-2,1.097407220E-1
2.812354880E-1,-1.341986656E-2,-5.085742474E-2,2.534484863E-2,5.838605845E-2
2.861771030E-1,-5.196602643E-2,-6.510961056E-2,1.419878006E-1,1.646215806E-1
2.911194990E-1,-8.080780506E-2,-9.774041176E-2,2.166481018E-1,2.510368289E-1
2.960627280E-1,-4.139904678E-2,-1.490284204E-1,3.584480286E-1,3.903951080E-1
3.010051240E-1,-5.497285724E-2,-1.839954853E-1,4.487142563E-1,4.880787205E-1
3.059467380E-1,-2.964675426E-3,-1.937273741E-1,5.284004211E-1,5.628019988E-1
3.108891340E-1,3.109062463E-2,-2.237929106E-1,5.789203644E-1,6.214488572E-1
3.158323630E-1,8.079332113E-2,-1.208181381E-1,5.937032700E-1,6.112349434E-1
3.207747590E-1,6.864033639E-2,-1.579434872E-1,5.261716843E-1,5.536373201E-1
3.257163740E-1,4.979291558E-2,-1.346662045E-1,4.694395065E-1,4.909050533E-1
3.306588210E-1,4.327450693E-2,-5.159270763E-2,3.383741379E-1,3.450094892E-1
3.356019990E-1,4.675315320E-2,-6.491041183E-2,2.141618729E-1,2.286143624E-1
3.405444460E-1,3.199249506E-2,-7.496833801E-3,1.225156784E-1,1.268456295E-1
3.454860610E-1,3.235101700E-2,3.971326351E-2,6.253242493E-3,5.160266118E-2
3.504284570E-1,2.280101180E-4,6.317543983E-2,-1.131591797E-1,1.296001085E-1
3.553716860E-1,2.342162281E-2,8.240282536E-2,-2.121620178E-1,2.288045451E-1
3.603140820E-1,-4.538133740E-2,8.818984032E-2,-2.580432892E-1,2.764475589E-1
3.652556960E-1,7.364802063E-3,1.114209890E-1,-3.058624268E-1,3.256082020E-1
3.701980920E-1,-3.491958976E-2,1.590739489E-1,-2.611427307E-1,3.077652104E-1
3.751413210E-1,-5.312426388E-2,1.643457413E-1,-2.502508163E-1,3.040677246E-1
3.800837170E-1,-9.009377658E-2,1.062359810E-1,-1.710882187E-1,2.206221902E-1
3.850253320E-1,-7.718367875E-2,9.177529812E-2,-1.308403015E-1,1.774801682E-1
3.899677800E-1,-1.001345813E-1,6.794393063E-2,-5.565166473E-2,1.331931675E-1
3.949110090E-1,-1.158450544E-1,3.715693951E-2,-4.758167267E-2,1.306320418E-1
3.998534050E-1,-1.197559237E-1,6.794667244E-2,-7.504272461E-2,1.568108481E-1
4.047950190E-1,-1.521673352E-1,7.916402817E-2,-1.068649292E-1,2.020939245E-1
4.097374150E-1,-1.560356915E-1,6.620275974E-2,-7.676029205E-2,1.860701074E-1
4.146806440E-1,-1.767048836E-1,9.564018250E-2,-9.191894531E-2,2.209541873E-1
4.196230400E-1,-1.830734313E-1,7.950198650E-2,-1.186933517E-1,2.322166205E-1
4.245646550E-1,-8.538185060E-2,2.085149288E-2,-1.617193222E-1,1.840597304E-1
4.295070510E-1,-7.640720904E-2,6.227266788E-2,-1.758718491E-1,2.016106496E-1
4.344502800E-1,-6.054919958E-2,8.435440063E-2,-1.685934067E-1,1.980040587E-1
4.393927280E-1,-1.206946969E-1,4.707610607E-2,-1.519594193E-1,1.996873424E-1
4.443343420E-1,-1.022977382E-1,3.383624554E-2,-1.852407455E-1,2.142985127E-1
4.492767380E-1,-1.342479587E-1,4.199826717E-2,-2.300138474E-1,2.696159098E-1
4.542199670E-1,-9.066854417E-2,-1.374828815E-2,-2.222585678E-1,2.404343388E-1
4.591623630E-1,-1.286147833E-1,1.636445522E-2,-2.240953445E-1,2.588982065E-1
4.641039780E-1,-1.098851413E-1,1.311421394E-2,-2.638645172E-1,2.861314564E-1
4.690463740E-1,-1.107529402E-1,-3.493571281E-2,-2.772235870E-1,3.005655253E-1
4.739896030E-1,-9.303127229E-2,2.198028564E-2,-2.739324570E-1,2.901326275E-1
4.789319990E-1,-9.455169737E-2,2.889931202E-2,-3.418455124E-1,3.558560777E-1
4.838736650E-1,-6.512704492E-2,4.100561142E-2,-3.191375732E-1,3.282861295E-1
4.888160610E-1,-2.615647018E-2,7.489550114E-2,-2.991504669E-1,3.094907089E-1
4.937592900E-1,-2.021972835E-2,5.225622654E-2,-2.960901260E-1,3.013451731E-1
4.987016860E-1,-4.218107462E-2,3.527355194E-2,-3.263807297E-1,3.309801312E-1
5.036433010E-1,-7.519650459E-2,3.094124794E-2,-3.422765732E-1,3.518026829E-1
5.085856960E-1,-6.696887314E-2,-9.438991547E-4,-2.775745392E-1,2.855404450E-1
5.135289260E-1,-1.220879108E-1,3.784418106E-3,-2.017765045E-1,2.358676272E-1
5.184713210E-1,-1.288035810E-1,-3.833281994E-2,-1.813545227E-1,2.257193622E-1
5.234129360E-1,-1.377069056E-1,-7.017135620E-2,-1.588325500E-1,2.216190200E-1
5.283553840E-1,-2.154043615E-1,-1.324337721E-1,-7.963466644E-2,2.651026651E-1
5.332986130E-1,-2.407584935E-1,-1.918189526E-1,1.199722290E-3,3.078321005E-1
5.382410090E-1,-2.735001445E-1,-1.917169094E-1,2.678203583E-2,3.350745885E-1
5.431826240E-1,-2.590883672E-1,-2.349091768E-1,8.068847656E-2,3.589146607E-1
5.481250190E-1,-2.762765288E-1,-2.166186571E-1,1.579236984E-1,3.849574749E-1
5.530682490E-1,-2.535465956E-1,-2.276680470E-1,2.108573914E-1,4.007236644E-1
