"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.338630300E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.819328200E-2,-1.579582691E-3,-1.173019409E-3,7.724761963E-5,1.969015797E-3
2.300026200E-2,8.013606071E-3,7.229924202E-3,-7.823944092E-3,1.333055840E-2
2.818979300E-2,-1.629525423E-2,-1.866102219E-3,3.017425537E-2,3.434389808E-2
3.337932400E-2,5.304753780E-3,9.884119034E-3,5.300712585E-2,5.418110015E-2
3.856885500E-2,-4.180073738E-4,1.010715961E-2,9.220218658E-2,9.275544521E-2
4.371823000E-2,-5.317330360E-3,2.291047573E-2,1.099653244E-1,1.124523742E-1
4.866067800E-2,-3.315329552E-3,-3.445529938E-2,1.340789795E-1,1.384750223E-1
5.360390700E-2,-3.777432442E-2,-9.025633335E-2,1.661548615E-1,1.928225694E-1
5.854635500E-2,-3.910440207E-2,-5.973160267E-2,1.970968246E-1,2.096286643E-1
6.348797000E-2,-5.812948942E-2,-5.870735645E-2,1.728038788E-1,1.915379121E-1
6.843041800E-2,-7.825648785E-2,-8.240211010E-2,1.563634872E-1,1.932969885E-1
7.337364700E-2,-1.305392981E-1,-6.065404415E-2,1.643772125E-1,2.184932251E-1
7.831609500E-2,-1.111596823E-1,-5.591773987E-2,1.658554077E-1,2.073433984E-1
8.325776200E-2,-1.591948271E-1,-7.700645924E-2,1.033344269E-1,2.048194120E-1
8.820015700E-2,-1.919329762E-1,-6.614005566E-2,7.439327240E-2,2.162108538E-1
9.314343900E-2,-1.921027303E-1,-7.882773876E-2,1.139831543E-2,2.079595946E-1
9.808588700E-2,-1.701075435E-1,-4.340624809E-2,-6.842327118E-2,1.884208660E-1
1.030275010E-1,-1.653419137E-1,-4.974603653E-3,-5.811595917E-2,1.753287193E-1
1.079699490E-1,-1.060416102E-1,-6.346464157E-3,-8.949756622E-2,1.389061376E-1
1.129131780E-1,-6.494700909E-2,8.992075920E-3,-6.949329376E-2,9.554208129E-2
1.178556260E-1,-4.536068439E-2,2.218365669E-2,4.244804382E-3,5.067272123E-2
1.227972410E-1,6.266117096E-3,3.389716148E-3,4.041290283E-2,4.103604652E-2
1.277396890E-1,3.604859114E-2,-3.257966042E-2,1.095724106E-1,1.198626229E-1
1.326829180E-1,7.698220015E-2,-4.608666897E-2,1.140975952E-1,1.451499274E-1
1.376253660E-1,1.032666564E-1,-3.360128403E-2,1.370601654E-1,1.748671998E-1
1.425669800E-1,8.067607880E-2,-2.847623825E-2,1.063652039E-1,1.365030491E-1
1.475094280E-1,5.222183466E-2,-5.373620987E-2,1.715974808E-1,1.872442140E-1
1.524526570E-1,4.321396351E-2,-1.361961365E-1,1.978416443E-1,2.440453860E-1
1.573951050E-1,2.035892010E-2,-1.425044537E-1,2.396965027E-1,2.796004620E-1
1.623367200E-1,4.821717739E-3,-1.633982658E-1,3.129816055E-1,3.531001666E-1
1.672791680E-1,1.252728701E-2,-1.847615242E-1,3.101873398E-1,3.612615943E-1
1.722223970E-1,9.968876839E-4,-1.950061321E-1,2.451972961E-1,3.132891626E-1
1.771648450E-1,-1.997512579E-2,-1.758151054E-1,2.544651031E-1,3.099394226E-1
1.821065120E-1,-3.620141745E-2,-1.374027729E-1,2.428588867E-1,2.813725351E-1
1.870489600E-1,-9.201443195E-2,-1.242914200E-1,1.759920120E-1,2.342823106E-1
1.919921890E-1,-1.094678640E-1,-9.601175785E-2,1.157951355E-1,1.860375884E-1
1.969345850E-1,-1.967892051E-1,-8.084297180E-2,6.665420532E-2,2.229447474E-1
2.018762510E-1,-2.354627252E-1,-4.065597057E-2,-6.047248840E-2,2.464802725E-1
2.068186990E-1,-2.359067798E-1,-6.076931953E-3,-1.494550705E-1,2.793309076E-1
2.117619280E-1,-2.316328883E-1,4.455339909E-2,-2.200660706E-1,3.225955296E-1
2.167043760E-1,-2.085901499E-1,1.180473566E-1,-2.517995834E-1,3.476320745E-1
2.216459910E-1,-1.785750985E-1,1.274973154E-1,-3.087129593E-1,3.787457227E-1
2.265884390E-1,-1.674531102E-1,1.236646175E-1,-2.499275208E-1,3.252648880E-1
2.315316680E-1,-1.163727641E-1,1.348736286E-1,-2.441549301E-1,3.022335948E-1
2.364741160E-1,-1.361618638E-1,1.090558767E-1,-2.456970215E-1,3.013308211E-1
2.414157300E-1,-1.481193304E-1,1.031492949E-1,-2.051849365E-1,2.732763642E-1
2.463581780E-1,-1.268072128E-1,7.430338860E-2,-1.750087738E-1,2.285369416E-1
2.513014070E-1,-1.106843352E-1,5.087828636E-2,-9.394264221E-2,1.538338133E-1
2.562438550E-1,-1.019778848E-1,7.474803925E-2,-6.613445282E-2,1.426903087E-1
