-34.789368250181965,43.22793939407585,-32.76717056085449,43.42395205771927,-28.398976252019185,30.170120972786506
-28.168692916653338,39.50701989675599,-34.70069696292187,50.712764710104395,-28.26324649830105,53.78708557498655
-36.81059315894093,44.73533268652424,-25.560925688065723,44.09845184727933,-27.596469020841678,51.660929075154336
-33.96155532568049,44.25408808524471,-23.868279603428938,44.41571058777585,-28.653264171837996,52.84410085010912
-39.04599036141155,45.97735530767603,-22.279744915328305,47.21882327873557,-21.91851655099469,52.99745859395092
-26.74875848551426,53.78688303816918,-23.89310616398007,57.46033669266546,-25.83112365625337,58.95306295905148
-37.466190547343075,45.181735609581786,-25.613053008481895,46.823812089658155,-24.831324703770125,44.14943651049596
-31.818786049821604,45.836880331238845,-29.07320436107106,52.14046113025243,-25.450609270442577,37.38551904241139
-21.418686438645054,40.49195324794918,-24.125564877358237,53.24640494873303,-24.365842357246166,55.57820551029668
-28.888709809092667,53.57155765423632,-25.957101150700947,52.83039547909355,-23.887630891924964,58.86817613144835
-26.428217328649236,46.38098837197769,-26.989848495633584,53.19063647797133,-23.42107994333696,51.15288361599787
-39.467032012239194,48.01166459460406,-30.981021106614573,51.181938601905976,-23.775658969473398,48.444956673144894
-30.984868552008262,48.700976544572754,-23.61331773886229,42.71330078639907,-23.468744979883905,44.74152916556248
-36.198081356261795,36.66979225861208,-28.01539019577292,51.082108045985,-25.592071454983657,56.7570373826547
-28.064207796770056,43.90649499770429,-28.307415263761076,53.504998779899246,-25.619391800919427,47.04363767189785
-51.11488450741423,58.500871039398206,-29.05601240973759,57.27419947185708,-24.390423857997117,58.66225325132144
-33.30457995991997,50.35290671185722,-26.579432525296323,57.816715308142406,-20.271113682134377,44.74069870927958
-28.93831065842415,37.75014096107057,-29.547816410990936,51.80515689810755,-21.958198961169032,59.002682989047635
-27.784699266634828,43.593985933955764,-25.006310530833197,49.9564090439546,-20.519286406045204,49.0513400407617
-24.66849377543135,42.58566846975029,-28.976194673352925,54.53641853238022,-24.168750213837924,56.010276348608905
