Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.007697204,0.00157094,-0.000658989,0.001738548,0.002434064
0.012504184,0.003060937,-0.001282692,0.003388047,0.004742731
0.017311163,0.004560947,-0.00191021,0.005049229,0.007067238
0.022118142,0.29718709,0.12961483,-0.259508491,0.415288848
0.026925121,0.250166178,0.106966019,-0.213473082,0.345825971
0.032113506,0.167959809,0.113101959,-0.194253087,0.280600806
0.037301892,0.089051366,0.089412689,-0.235946178,0.267573119
0.042490277,-0.000962138,0.120861053,-0.221418142,0.252258426
0.047508038,-0.114405394,0.086086273,-0.262923241,0.299379477
0.052449444,-0.203504205,0.103259087,-0.177117109,0.28887172
0.057391631,-0.275902748,0.062814713,-0.205267429,0.349575074
0.0623346,-0.311515212,0.083396912,-0.166379571,0.362875921
0.067276788,-0.357556224,0.054110527,-0.109019399,0.3777031
0.072218194,-0.400128961,0.033771515,-0.040392041,0.403578019
0.077160381,-0.428360343,0.010375023,0.057442307,0.432319145
0.082103402,-0.463369846,-0.004835129,0.122716784,0.479368754
0.08704559,-0.442342043,-0.026769638,0.243818045,0.505796733
0.091986996,-0.449524164,-0.090576172,0.334604621,0.567658585
0.096929131,-0.3720963,-0.092167854,0.369906902,0.532711635
0.101872152,-0.261265159,-0.109788895,0.461957097,0.54195705
0.10681434,-0.14071095,-0.101722717,0.549464107,0.576244642
0.111755746,-0.067389369,-0.094274521,0.621534109,0.632244938
0.116697934,0.032289505,-0.092037201,0.658510089,0.665694371
0.121640902,0.097982287,-0.131596565,0.751559615,0.76925941
0.12658309,0.147576451,-0.112553596,0.815977573,0.836819288
0.131524496,0.220879078,-0.173027992,0.846060753,0.891372566
0.136466684,0.310504913,-0.167247772,0.870741248,0.939454863
0.141409704,0.342232823,-0.14141655,0.906374335,0.979099781
0.146351892,0.378362894,-0.128556252,0.878507137,0.965121743
0.151293246,0.386446953,-0.107318878,0.851315498,0.941061457
0.156235434,0.481229663,-0.098760605,0.819681406,0.955621919
0.161178454,0.441998363,-0.093160629,0.776520729,0.898346202
0.166120642,0.419100761,-0.085792542,0.789433479,0.897892547
0.171061996,0.372255921,-0.085916519,0.814773798,0.899895806
0.176004236,0.343815327,-0.102566719,0.828716993,0.90305081
0.180947204,0.221161485,-0.123599052,0.738248587,0.780512719
0.185889392,0.204760909,-0.137248993,0.741671085,0.781562739
0.190830798,0.144814372,-0.12038517,0.701291323,0.726135876
0.195772986,0.104979873,-0.204336166,0.627212763,0.667959499
0.200715954,0.126710534,-0.188191414,0.569158554,0.612709578
0.205658142,0.100979924,-0.209833145,0.528945208,0.577935919
0.210599548,0.035904527,-0.209950447,0.531836748,0.572903702
0.215541736,0.058637857,-0.193733215,0.628438234,0.660231453
0.220484756,-0.008206487,-0.199058533,0.592304468,0.624912977
0.225426944,0.03647697,-0.209130287,0.674700499,0.707309557
0.230368298,0.11542654,-0.198094368,0.732596636,0.76763435
0.235310486,0.122604728,-0.185155869,0.710309982,0.744214274
0.240253506,0.045585394,-0.16795826,0.710018396,0.731036339
0.245195694,0.026868701,-0.231090546,0.736125469,0.772013908
0.2501371,-0.045011759,-0.243918419,0.750518799,0.79044337
0.255079288,-0.103646994,-0.249624252,0.809759617,0.853677693
0.260022256,-0.111801505,-0.248384476,0.725342989,0.774801185
0.264964444,-0.228081346,-0.294338226,0.697284222,0.790481738
0.26990585,-0.29099524,-0.278502464,0.630571127,0.748239132
0.274848038,-0.334790468,-0.309998512,0.523189068,0.694197764
0.279791006,-0.308006048,-0.298610687,0.382673025,0.5748693
0.284733194,-0.322334409,-0.209745407,0.272857428,0.471533437
0.2896746,-0.212167859,-0.134134293,0.277933836,0.374505575
0.294616788,-0.203048587,-0.120932579,0.231030703,0.330497508
0.299559756,-0.222747803,-0.166718483,0.187038422,0.335253646
0.304501944,-0.202304363,-0.115136147,0.141185522,0.272243897
0.30944335,-0.180038095,-0.149096489,0.16169095,0.284231318
0.314385538,-0.158404589,-0.203623772,0.190893412,0.320928261
0.319328559,-0.163440466,-0.167606354,0.240430355,0.335576268
0.324270746,-0.168760896,-0.209811211,0.302924871,0.405295524
0.3292121,-0.172079206,-0.277187347,0.356958389,0.483594221
0.334154288,-0.15472579,-0.315081596,0.367149353,0.507951897
0.339097309,-0.112141013,-0.323932648,0.435483932,0.554214961
0.344039496,-0.028046846,-0.36555481,0.478657961,0.602934812
0.348980902,-0.032595992,-0.342776299,0.591536522,0.684451274
0.35392309,0.071579933,-0.376945496,0.572637796,0.68929358
0.358866059,0.108463526,-0.330348015,0.624413967,0.714693605
0.363808246,0.159623861,-0.357648849,0.729496479,0.827984052
0.368749652,0.220219731,-0.356342316,0.73383522,0.844979708
0.37369184,0.20027709,-0.409526825,0.778341293,0.902019014
0.378634809,0.110221624,-0.393673897,0.768193722,0.870200861
0.383576996,0.078309655,-0.408928871,0.779889584,0.884071822
0.388518402,0.002046108,-0.438367844,0.742362976,0.862133018
0.39346059,-0.042452812,-0.443986893,0.703506947,0.832975766
0.398403611,-0.048607349,-0.48522377,0.729730368,0.877673738
0.403345746,-0.033414364,-0.452890396,0.751732588,0.878252876
0.408287152,-0.02311492,-0.350295067,0.668101311,0.754718686
0.41322934,-0.00340879,-0.379322052,0.558141947,0.674847591
0.418172361,-0.02405715,-0.318335533,0.450261354,0.551952485
0.423114548,-0.072805762,-0.312642097,0.339416265,0.467171448
0.428055902,-0.106842756,-0.311828613,0.239578009,0.40749243
0.43299809,-0.102730393,-0.263710976,0.148029804,0.319389786
0.437941111,-0.155693769,-0.261058807,0.04786253,0.307706146
0.442883298,-0.134860516,-0.232297897,-0.004228115,0.268640185
0.447824652,-0.157044649,-0.281811714,-0.103835583,0.33891399
0.45276684,-0.18625021,-0.28083992,-0.219887257,0.402381171
0.457709861,-0.196442246,-0.289078712,-0.179525852,0.392919317
0.462652048,-0.180678844,-0.289848328,-0.128940582,0.365078857
0.467593402,-0.139246583,-0.370871544,-0.096676111,0.407776389
0.472535642,-0.138725996,-0.3394804,-0.044412136,0.369410722
0.477478611,-0.150317669,-0.369878769,-0.01697278,0.399617042
0.482420798,-0.150025725,-0.357239723,0.076107025,0.394867342
0.487362204,-0.083444834,-0.396838188,0.132468462,0.426604596
0.492304392,-0.043629885,-0.393401146,0.169264317,0.43048628
0.497247361,-0.037418723,-0.454088211,0.310232401,0.551217205
0.502189548,-0.014574528,-0.450372696,0.301101923,0.541950505
0.507130954,-0.070172548,-0.439764977,0.306900263,0.540837492
0.512073142,-0.089666247,-0.391497612,0.30138731,0.502140147
0.517016111,-0.10657239,-0.353356361,0.218288183,0.428798465
0.521958298,-0.0758183,-0.360751152,0.117337465,0.386856419
0.526899704,-0.109302402,-0.282771111,0.043572426,0.306276137
0.531841892,-0.147148967,-0.234019279,-0.019976139,0.277158597
0.536784861,-0.17030561,-0.252152443,0.00713706,0.304361287
0.541727048,-0.191003203,-0.220313072,-0.013411045,0.29189027
0.546668454,-0.237750649,-0.198244095,-0.0314188,0.31114825
0.551610642,-0.260522902,-0.211949348,-0.092008114,0.348224356
0.556553663,-0.252498448,-0.178025246,-0.126092911,0.333688292
0.561495798,-0.280474424,-0.14908886,-0.126777887,0.342002958
0.566437204,-0.291958332,-0.125082016,-0.172687531,0.361533071
0.571379392,-0.322912216,-0.146247864,-0.130660057,0.377799931
0.576322361,-0.320778489,-0.138674736,-0.119994402,0.369497196
0.5812646,-0.266859531,-0.055143356,-0.168846846,0.320568334
0.586205954,-0.26609242,-0.003087997,-0.203186631,0.334812662
0.591148142,-0.268065393,0.013022423,-0.270732164,0.381214563
0.596091163,-0.182421446,-0.027831078,-0.293114901,0.346364689
0.601033298,-0.159393787,-0.051606178,-0.244493484,0.29638934
0.605974704,-0.143731236,0.022233963,-0.156219721,0.213442307
0.610916892,-0.061723113,0.052787781,-0.085577488,0.117982197
0.615859913,-0.03009367,0.059354782,-0.020411491,0.069607816
0.6208021,-0.012717485,0.077717781,0.00854826,0.079214018
0.625743454,-0.002315044,0.131531715,0.030016661,0.134933137
0.630685642,0.003682375,0.127853394,0.039459229,0.1338547
0.635628663,0.024236679,0.162192345,0.036761999,0.168063137
0.64057085,-0.038096428,0.13690567,0.00531888,0.142206859
0.645512204,-0.037858844,0.109489441,-0.068930387,0.13480589
0.650454392,-0.058789849,0.065745354,-0.085963964,0.123160469
0.655397413,-0.115021706,0.060441017,-0.105685949,0.167489191
0.6603396,-0.149515748,0.03865242,-0.042486668,0.160168928
0.665280954,-0.198218405,-0.044592857,-0.06314373,0.212758525
0.670223142,-0.223258615,-0.034450531,0.046777964,0.230693359
0.675166163,-0.253335714,-0.100274086,0.010850668,0.272674923
0.68010835,-0.19579953,-0.108513832,0.036973953,0.226891562
0.685049704,-0.141388774,-0.07392025,0.022548437,0.161131688
0.689991892,-0.089937091,-0.072872162,0.010770559,0.116254192
0.694934913,-0.022316217,-0.07897377,-0.036423683,0.089786161
0.6998771,-0.088190198,-0.070768356,-0.028679609,0.116654152
0.704818454,-0.03966248,-0.083965302,-0.028204679,0.097050441
0.709760642,-0.036647677,-0.099374771,-0.006587505,0.106121594
0.714703663,-0.078834295,-0.147795677,-0.025891066,0.169495592
0.71964585,-0.054430485,-0.148215294,0.035335541,0.161799417
0.724587204,-0.056650877,-0.138976097,0.057554722,0.160736503
0.729529392,0.009761214,-0.177170753,0.119541407,0.213950707
0.734472413,-0.014752507,-0.119997978,0.173633099,0.211578837
0.7394146,0.008283496,-0.124916077,0.224500418,0.257046844
0.744355954,0.012094617,-0.132129669,0.305691957,0.333244808
0.749298142,0.039562345,-0.113208771,0.36743474,0.386509629
0.754241163,0.016959667,-0.127799034,0.405411243,0.425415679
0.75918335,0.089487553,-0.094939232,0.481735468,0.499089712
0.764124704,0.078278661,-0.110046387,0.494226217,0.512344913
0.769066892,0.03623426,-0.141899109,0.538560867,0.558118345
0.774009913,0.048915148,-0.10486412,0.502888203,0.516028797
0.7789521,0.063591361,-0.137214661,0.473337889,0.496910939
0.783893454,0.06373775,-0.133921623,0.400000334,0.426611965
0.788835642,0.161046028,-0.088108063,0.323389292,0.3718595
0.793778663,0.152985334,-0.121229172,0.29580307,0.354401581
0.79872085,0.159181714,-0.085388184,0.224054337,0.287802546
0.803662204,0.153413653,-0.033364296,0.13450861,0.206740154
0.808604392,0.17841804,0.046648026,0.043707132,0.189524006
0.813547361,0.141400933,0.050038338,-0.100955963,0.180804219
0.8184896,0.173457623,0.105690956,-0.187614202,0.276508976
0.823430954,0.1340065,0.137217522,-0.245358944,0.311428004
0.828373142,0.120844722,0.154381752,-0.28175807,0.343256147
0.833316163,0.195686698,0.171522141,-0.351617336,0.437433286
0.838258298,0.208227754,0.238527298,-0.343184829,0.466936715
0.843199704,0.277941585,0.233892441,-0.413931966,0.550723951
0.848141892,0.257182717,0.284010887,-0.313788652,0.495245851
0.853084861,0.286848664,0.2625494,-0.302802563,0.492852651
0.858027048,0.273791194,0.267433167,-0.294637442,0.483004491
0.862968454,0.192221642,0.274653435,-0.312804699,0.45850894
0.867910642,0.168459058,0.265232086,-0.34768343,0.46862595
0.872853611,0.156844616,0.251185417,-0.361141324,0.467030409
0.877795798,0.095472097,0.213573456,-0.317754507,0.394583919
0.882737204,0.07737422,0.278354645,-0.234354734,0.37200836
0.887679392,0.057038903,0.219101906,-0.144353867,0.26850907
0.892622361,0.096268177,0.250477791,-0.11886549,0.293488825
0.897564548,0.078207135,0.253017426,-0.138344049,0.298786294
0.902505954,0.050734878,0.205588341,-0.133493423,0.250321968
0.907448142,0.092280746,0.260560036,-0.123534441,0.302767281
0.912391111,0.100330472,0.241364479,-0.134592295,0.294003573
0.917333298,0.148817778,0.272079468,-0.168921232,0.353140695
0.922274704,0.147256732,0.226478577,-0.245439291,0.364989776
0.927216892,0.129191518,0.231030464,-0.235533834,0.354318657
0.932159861,0.089956284,0.188059807,-0.270836234,0.341776081
0.937102048,0.084234715,0.207176208,-0.324807167,0.394356646
0.942043454,0.028678179,0.183442116,-0.290635824,0.344880603
0.946985642,0.068550467,0.174163818,-0.33515048,0.383872435
0.951928611,0.067716718,0.153167725,-0.310768723,0.353019978
0.956870798,0.059792399,0.137148857,-0.291575432,0.327721181
0.961812152,0.075687885,0.099933624,-0.291709542,0.317505657
0.96675434,0.124744058,0.110542297,-0.261144876,0.309802075
0.971697361,0.088156819,0.099690437,-0.283184409,0.312894899
0.976639548,0.106633782,0.069963455,-0.255397916,0.285471091
0.981580902,0.127497435,0.054756165,-0.182956576,0.229623479
0.98652309,0.129317522,0.082433701,-0.180143476,0.236579814
0.991466111,0.100462556,0.07185936,-0.19868803,0.23395176
0.996408298,0.083786488,0.056603432,-0.174295545,0.201502012
1.001349652,0.060114026,0.058094978,-0.15009892,0.171809221
1.00629184,0.105680704,0.054802895,-0.149860024,0.19138912
1.011234809,0.096429229,0.06102562,-0.187664747,0.219637838
1.016177048,0.113635898,0.081414223,-0.14448154,0.201038077
1.021118402,0.119069576,0.032771111,-0.125487804,0.176064473
1.02606059,0.070149779,0.081902504,-0.133078575,0.171286073
1.031003559,0.085926294,0.073649406,-0.185858965,0.21760312
1.035945746,0.032974601,0.044136047,-0.17916429,0.187443746
1.040887152,0.028021455,0.000694275,-0.248865128,0.250438686
1.04582934,-0.007654548,-0.037541389,-0.202145338,0.205744224
1.050772309,-0.012101293,0.019620895,-0.118392825,0.120616259
1.055714496,0.002426267,-0.056573868,-0.10684073,0.120919109
1.060655902,0.004917979,-0.067976952,-0.01489377,0.069763005
1.06559809,0.014505029,-0.083973885,0.080782175,0.117421331
1.070541059,0.059661269,-0.097476006,0.085476398,0.142713886
1.075483246,0.076031089,-0.110870361,0.118607044,0.179277981
1.080424652,0.101816297,-0.128933907,0.127831697,0.208162084
1.08536684,0.070407271,-0.168261528,0.187059164,0.261266639
1.090309809,0.051062822,-0.171664238,0.212674141,0.278040128
1.095251996,0.062755585,-0.208352089,0.226531744,0.314110629
1.100193402,0.057607293,-0.232933044,0.22167778,0.326676356
1.10513559,0.078463435,-0.190909386,0.267158508,0.337604166
1.110078559,0.054049373,-0.201603889,0.29387188,0.360452694
1.115020746,0.046414137,-0.18615818,0.244715691,0.310958051
1.1199621,0.074398398,-0.166147232,0.136893272,0.22777136
1.124904288,0.054666877,-0.153437614,0.158229113,0.227085933
1.129847309,0.06838119,-0.090994835,0.067865372,0.132520775
1.134789496,0.010731578,-0.100274086,0.006648064,0.101065602
1.13973085,0.012958884,-0.090436935,0.01457572,0.092516072
1.144673038,-0.03474474,-0.092461586,0.010178089,0.099297207
1.149616059,-0.048911572,-0.087293625,0.019888163,0.102019889
1.154558246,-0.044084668,-0.079723358,0.048259258,0.103093297
1.1594996,-0.074891925,-0.050804138,0.069061279,0.113839014
1.164441788,-0.133931398,-0.069580078,0.075324535,0.168679555
1.169384809,-0.099843383,-0.047856331,0.07921505,0.136139464
1.174326996,-0.113682985,-0.035769463,0.033125401,0.123695464
1.17926835,-0.108475804,-0.009523392,0.04437089,0.117586015
1.184210538,-0.143782973,0.016508102,-0.013271093,0.145334727
1.189153559,-0.124288917,0.006699562,0.017515659,0.125695733
1.194095746,-0.140594482,0.042069435,0.010129929,0.147102894
1.1990371,-0.130729198,0.024871826,0.02678442,0.135742905
1.203979288,-0.130454659,0.022010803,-0.006326914,0.132449702
1.208922256,-0.127876163,0.042861938,0.032348156,0.13869341
1.213864444,-0.165760159,0.044504166,0.0258286,0.173563152
1.21880585,-0.174987435,0.072227478,-0.025556564,0.191024996
1.223748038,-0.19375807,0.061696053,-0.024052143,0.204761076
1.228691006,-0.224391162,0.096351624,-0.060413361,0.25156471
1.233633194,-0.188620746,0.133140564,-0.077505589,0.243539138
1.2385746,-0.186572015,0.04619503,-0.061230421,0.201723232
1.243516788,-0.13010776,0.114307404,-0.128150344,0.215445405
1.248459756,-0.131254554,0.124909401,-0.080636024,0.198323687
1.253401944,-0.113367558,0.07367897,-0.06668663,0.150757754
1.25834335,-0.043355346,0.108314514,-0.112088442,0.161788562
1.263285538,-0.054524064,0.123664856,-0.119187713,0.180198726
1.268228506,-0.051342845,0.110423088,-0.123971224,0.173776323
1.273170694,-0.062253833,0.099694252,-0.128944635,0.174474074
1.2781121,-0.046934009,0.11522007,-0.124616504,0.176090144
1.283054288,-0.029386759,0.106918335,-0.08015132,0.136818661
1.287997256,-0.009618402,0.06071949,-0.076500416,0.098141142
1.292939444,-0.001781225,0.105102539,-0.098967791,0.144375691
1.29788085,0.101036429,0.075500488,-0.121206045,0.174927383
1.302823038,0.096463323,0.124455452,-0.119531155,0.197691753
1.307766006,0.161124945,0.087503433,-0.139299631,0.23026612
1.312708194,0.11874485,0.079309464,-0.123291135,0.188655862
1.3176496,0.107835531,0.085404396,-0.093213201,0.166165921
1.322591788,0.044909835,0.07242012,-0.11313796,0.141639561
1.327534756,0.020482898,0.047683716,-0.149563789,0.158311759
1.332476944,0.005663395,0.063570023,-0.171643257,0.183124628
