Time (s),Linear Acceleration x (m/s^2),Linear Acceleration y (m/s^2),Linear Acceleration z (m/s^2),Absolute acceleration (m/s^2)
0.007943194,0,0,0,0
0.012750173,-0.002894402,-0.004738331,0.006297112,0.008395413
0.017557152,-0.005780458,-0.009472847,0.012600899,0.016790806
0.022364131,-0.008658409,-0.014203072,0.018911362,0.025186006
0.02717111,0.457715273,0.189835548,0.105670929,0.506662759
0.031978089,0.376646757,0.150240898,0.098791599,0.41736661
0.037167204,0.266240358,0.074747562,0.207568645,0.34576852
0.042356319,0.177259922,0.033239841,0.284129143,0.336534303
0.047545433,0.132870197,0.001078129,0.40357542,0.424886775
0.052564756,0.157203913,0.002566814,0.515746117,0.539178742
0.057506787,0.102589846,-0.059092045,0.585780144,0.5976244
0.0624496,0.090625763,-0.092026711,0.626360893,0.639538828
0.067393246,0.177390814,-0.107662201,0.708003521,0.73778563
0.07233611,0.1811409,-0.154007912,0.852530003,0.885063765
0.077278089,0.189964294,-0.144497395,0.859982967,0.892489011
0.082220954,0.201255798,-0.223829269,0.891042233,0.940510339
0.087164548,0.079659462,-0.234095097,0.889995575,0.923708973
0.092107412,-0.072933674,-0.224433422,0.805545807,0.839400815
0.097049444,-0.177436829,-0.196866989,0.702354431,0.750694469
0.101992256,-0.220830202,-0.149208069,0.564012527,0.623810193
0.106935902,-0.233347654,-0.131969452,0.400013924,0.481537333
0.111878714,-0.245898724,-0.042593956,0.207774162,0.324731473
0.116820746,-0.221498489,-0.027711868,0.060376167,0.231246211
0.121763558,-0.222786188,0.033297062,-0.063819408,0.234126668
0.126707204,-0.233097076,0.034648895,-0.451367855,0.509183399
0.131650017,-0.179203987,0.043426514,-0.407206059,0.447008619
0.136592048,-0.008143187,0.060698032,-0.137485027,0.150508124
0.14153486,0.165380478,0.19556427,0.026456833,0.257480194
0.146478506,0.269676924,0.149846077,0.064314365,0.315144138
0.151421319,0.290448427,0.116719723,0.02025938,0.313678538
0.15636335,0.206895828,0.056600094,0.028831959,0.216427208
0.161306214,0.142896414,-0.001705647,0.097331047,0.172903519
0.166249808,0.039937735,-0.039599895,0.170363903,0.179407452
0.171192673,-0.068399906,-0.067082882,0.240947723,0.259296096
0.176134704,-0.20088625,-0.145237923,0.337510109,0.418762956
0.181077517,-0.33888793,-0.133327961,0.436650753,0.568581792
0.186021162,-0.431904078,-0.14104557,0.44344902,0.634887406
0.190963975,-0.526211977,-0.130766392,0.435450077,0.695424808
0.195906006,-0.585029125,-0.186806202,0.389821529,0.727403918
0.200848819,-0.56977725,-0.169782162,0.375116348,0.702982484
0.205792464,-0.51934576,-0.090888977,0.336746693,0.625603037
0.210735277,-0.385409594,-0.016830444,0.30548048,0.492079407
0.215677308,-0.279344797,0.080373287,0.355991364,0.459590287
0.220620121,-0.207193613,0.050552845,0.329586506,0.392571074
0.225563767,-0.170338869,0.025187492,0.309848785,0.354479915
0.230506579,-0.170104742,0.037106514,0.284640312,0.333665437
0.23544861,-0.200738907,-0.03857851,0.274913788,0.342581379
0.240391423,-0.25664258,-0.035955906,0.270751476,0.374786076
0.245335069,-0.393647432,0.020092964,0.234374523,0.458577633
0.250277881,-0.415593624,-0.021234989,0.13561964,0.437677589
0.255219912,-0.472625256,-0.070970535,0.052873135,0.480839908
0.260162777,-0.418554783,-0.091242313,-0.063685894,0.433092553
0.265106371,1.757407665,-0.277973652,-0.891915798,1.990292653
0.270049235,0.566188335,0.028727531,0.005287647,0.566941321
0.274991214,-0.609490395,-0.12713623,-0.390920639,0.7351606
0.279934079,-0.934861183,0.092871189,-0.402712822,1.022138986
0.284877725,-0.900348902,0.172513962,-0.431231499,1.013089245
0.289820537,-0.792615175,-0.015885353,-0.158899307,0.80854199
0.294762569,1.071307659,-0.5651474,-0.856890202,1.483695556
0.299705381,0.70017314,-0.524062634,-0.348267078,0.941368168
0.304649027,0.234425068,-0.465483189,-0.26817894,0.58613109
0.309591839,-0.206685543,-0.514893055,-0.541947365,0.775590561
0.314533871,-0.16476059,-0.166894436,-0.225712776,0.325493567
0.319476683,0.080423355,-0.010433674,0.122504711,0.14691556
0.324420329,0.387263298,-0.042916298,-0.138655663,0.413569901
0.329363142,0.22151947,-0.03018856,-0.221919537,0.315008739
0.334305173,0.096039295,0.169299603,-0.476683617,0.514891418
0.339247985,-0.10593915,0.242231846,-0.69802618,0.746418059
0.344191631,-0.194883108,0.120301247,-1.133503914,1.156409503
0.349134444,-0.170683622,0.270293236,-0.654726505,0.728600116
0.354076475,-0.752520084,0.279635906,-0.316034317,0.862763239
0.359019287,-0.736435413,0.376840115,0.062396526,0.829601661
0.363962933,-0.496029854,0.158545971,0.292795181,0.597420672
0.368905746,-0.558168173,-0.220870972,0.592784405,0.843640353
0.373847777,-0.483822346,-0.504758835,0.508221626,0.864381146
0.378790589,-0.303107977,-0.562342167,0.616007328,0.887450385
0.383734235,-0.298372507,-0.502998829,0.752971172,0.953414685
0.388677048,-0.323264122,-0.491380692,0.855076313,1.037839187
0.393619079,-0.377152681,-0.460700512,0.93921566,1.112031997
0.398561892,-0.357769489,-0.482160568,0.910984039,1.091040669
0.403505537,-0.284759283,-0.496015549,0.821335793,1.000855513
0.40844835,-0.232128859,-0.412404537,0.696960449,0.842445949
0.413390381,-0.162019491,-0.288794994,0.474125385,0.578314573
0.418333246,-0.044049978,-0.219869614,0.257801533,0.341679203
0.423276839,0.021745443,-0.14545536,-0.016255856,0.147967493
0.428219704,0.078462124,0.022465229,-0.14667511,0.16785285
0.433161683,0.11963129,-0.000952244,-0.21598196,0.246902328
0.438104548,0.220132828,-0.044788837,-0.38830471,0.448603444
0.443048142,0.057104826,0.002071381,-0.251309872,0.257724472
0.447991006,0.041769505,0.072582722,-0.332374573,0.342762016
0.452932985,-0.091080904,0.105418205,-0.451601505,0.472601998
0.45787585,-0.13945961,0.084853172,-0.367191315,0.401843882
0.462819444,-0.147041798,0.070923328,-0.396486759,0.428781015
0.467762308,-0.036245108,0.039699554,-0.329639435,0.333993891
0.472704287,-0.028173685,-0.018426895,-0.288403034,0.290361184
0.477647152,0.106223583,-0.084480286,-0.201480865,0.242929841
0.482590746,0.244772673,-0.163354874,-0.175729275,0.342752468
0.48753361,0.311569691,-0.155733109,-0.086983204,0.359018873
0.492475589,0.248088598,-0.119504452,0.04531002,0.279073941
0.497418454,0.15016222,-0.15708828,0.095449924,0.237352287
0.502362048,0.079481125,-0.234676361,0.194848537,0.315208179
0.507304912,0.052217722,-0.392333031,0.155956745,0.425410865
0.512246892,-0.022578478,-0.385051727,0.162822723,0.418671541
0.517189756,-0.059108496,-0.430366993,0.193832874,0.475689758
0.52213335,-0.074393034,-0.430318832,0.14897728,0.461413969
0.527076214,0.002387285,-0.413770676,0.157066822,0.442585424
0.532018194,0.021088362,-0.354664803,0.12019968,0.375073065
0.536961058,0.08691597,-0.362632751,0.050625324,0.376324091
0.541904652,0.135590315,-0.259129047,-0.032503605,0.294260227
0.546847517,0.16982913,-0.270339012,-0.081883907,0.329590791
0.551789496,0.180269718,-0.224207401,-0.181040764,0.339914531
0.55673236,0.190616131,-0.1569314,-0.16561985,0.297307767
0.561675954,0.236029148,-0.312838078,-0.176650047,0.429863537
0.566618819,0.133515835,-0.134870052,-0.033400536,0.192696666
0.571560798,0.135504484,-0.193736553,-0.00105381,0.236424254
0.576503662,0.155070782,-0.195269585,-0.050057888,0.25432843
0.581447256,0.067823887,-0.213421345,0.02708149,0.225570736
0.586390069,0.081324339,-0.250406265,0.046429634,0.267343705
0.5913321,0.106929779,-0.218472481,0.070394039,0.253218331
0.596274964,0.054600477,-0.191730022,0.077380657,0.213844288
0.601218558,0.008093357,-0.212952614,0.103217602,0.236787228
0.606161371,-0.011353493,-0.19603014,-0.004375935,0.196407399
0.611103402,-0.03283906,-0.217291355,-0.009017467,0.219943746
0.616046214,-0.001596451,-0.228737831,-0.018654346,0.229502786
0.62098986,-0.055602789,-0.204314232,-0.038093567,0.215144359
0.625932673,-0.061116934,-0.284393787,-0.114776611,0.31271197
0.630874704,-0.097039223,-0.256706238,-0.129534245,0.303469642
0.635817517,-0.103841543,-0.254982948,-0.149427414,0.313253766
0.640761162,-0.115008831,-0.269492149,-0.126945496,0.319324613
0.645703975,-0.132891655,-0.297662258,-0.147958755,0.357987158
0.650646006,-0.217215061,-0.24427557,-0.202520847,0.384535604
0.655588819,-0.256109715,-0.238095284,-0.247590542,0.428465432
0.660532464,-0.269068003,-0.262149811,-0.280777454,0.468994768
0.665475277,-0.23510313,-0.226149082,-0.223589897,0.395486196
0.670417308,-0.178278923,-0.266019344,-0.126582146,0.344343877
0.675360121,-0.214851856,-0.279300213,-0.037468433,0.354363955
0.680303767,-0.232451439,-0.323388577,0.013130665,0.398479933
0.685246579,-0.245546818,-0.341010571,0.089632988,0.429669084
0.69018861,-0.271041155,-0.277702332,0.132520199,0.41005304
0.695131423,-0.280456781,-0.31237793,0.139915943,0.442507004
0.700075069,-0.245318651,-0.337306023,0.176086426,0.452728421
0.705017881,-0.213241816,-0.32894659,0.171932697,0.428063995
0.709959912,-0.219721794,-0.306511879,0.168052673,0.412878796
0.714902725,-0.250000238,-0.310319424,0.192695618,0.442639656
0.719846371,0.050487757,-0.39018631,0.245480061,0.463740046
0.724789183,-0.126250505,-0.210524559,0.171869755,0.299664801
0.729731214,-0.197100401,-0.119983196,0.200787067,0.305875762
0.734674027,-0.191577911,-0.179427624,0.186516762,0.322001352
0.739617673,-0.209821701,-0.230773926,0.174300671,0.357298859
0.744560485,-0.177595854,-0.207695961,0.197216034,0.337004545
0.749502517,-0.073869228,-0.231832981,0.162286282,0.292472274
0.754445329,-0.031922102,-0.250618935,0.221858978,0.336229501
0.759388923,-0.053612471,-0.197619438,0.218455791,0.299417221
0.764331787,-0.029527187,-0.158821583,0.195426464,0.253550099
0.769273819,-0.0338552,-0.146055698,0.138863087,0.204356058
0.774216631,0.019137383,-0.106888771,0.136890888,0.174729975
0.779160225,-0.006464243,-0.112807274,0.06094265,0.128379414
0.784103037,-0.015000582,-0.234659672,0.14191103,0.274643258
0.789045069,-0.073357344,-0.276899815,0.191153526,0.34437549
0.793987881,-0.138504505,-0.280710697,0.308846474,0.439736441
0.798931527,-0.163130283,-0.351058006,0.451956749,0.595078244
0.803874339,-0.214165926,-0.349993229,0.480520248,0.631871833
0.808816371,-0.258147478,-0.354147911,0.542737961,0.697585376
0.813759183,-0.249948502,-0.389614105,0.53621769,0.708380417
0.818702829,-0.237441063,-0.385051727,0.532857418,0.698985064
0.823645642,-0.163721561,-0.354962349,0.504089832,0.637894645
0.828587673,-0.150322199,-0.308971405,0.414409637,0.538326518
0.833530485,-0.125380754,-0.244853973,0.392475605,0.479281652
0.838474131,-0.024891615,-0.219660759,0.318944931,0.388067405
0.843416944,0.04149127,-0.18073082,0.239179134,0.302641393
0.848358975,0.074367046,-0.140007973,0.186280251,0.244607894
0.853301787,0.088342428,-0.092636585,0.145636082,0.193896338
0.858245433,0.052867889,-0.074179173,0.128850937,0.157797742
0.863188246,0.046836376,-0.058161259,0.147431374,0.1652646
0.868130277,-0.00840807,-0.099231243,0.106203079,0.145590622
0.873073089,-0.057930708,-0.096992493,0.107616425,0.15602822
0.878016683,-0.132906199,-0.063762665,0.108778477,0.183200688
0.882959548,-0.22847867,-0.075674534,0.09066534,0.257195143
0.887901527,-0.292309046,-0.149036884,0.117624283,0.348557087
0.892844339,-0.296322823,-0.155011654,0.065794945,0.34082958
0.897787985,-0.33607173,-0.151118755,0.078304291,0.376712951
0.902730798,-0.466233015,-0.108828068,0.166556358,0.506910044
0.907672829,-0.437077522,-0.095207214,0.280436039,0.527963584
0.912615642,-0.29009366,-0.105452061,0.317703724,0.442956121
0.917559287,-0.177746773,-0.165698528,0.340695858,0.4184777
0.9225021,-0.147044897,-0.22102499,0.325788498,0.420252773
0.927444131,-0.099884748,-0.145765781,0.392068863,0.430049554
0.932386944,-0.038783789,-0.078606606,0.317977905,0.329838034
0.937330589,-0.037697315,-0.078855515,0.285250664,0.29834078
0.942273402,-0.098506451,-0.041302681,0.224537849,0.24864971
0.947215433,-0.063967228,-0.049295425,0.204852581,0.220196333
0.952158246,-0.117682695,-0.02885437,0.178369999,0.215633133
0.957101839,-0.085646629,0.005620003,0.154593468,0.176822142
0.962044704,-0.137248993,-0.043415546,0.150240421,0.208073016
0.966986683,-0.091364145,0.009858608,0.112973213,0.145628109
0.971929496,-0.112614393,-0.049023628,0.126107693,0.176035416
0.976873142,-0.064926863,-0.031461239,0.086956978,0.112990367
0.981815954,-0.041543484,0.002656937,-0.020709991,0.04649542
0.986757985,-0.030280352,0.062733173,-0.125187874,0.143263235
0.991700798,-0.050078154,0.041862488,-0.176745415,0.188412396
0.996644444,-0.036603689,0.023893833,-0.235231876,0.239258816
1.001587256,-0.042109966,0.058884144,-0.23204422,0.243074293
1.006529287,-0.109030008,0.061103821,-0.317484379,0.341200162
1.0114721,-0.063554049,0.007078648,-0.29612112,0.302947095
1.016415746,-0.101173401,0.049305916,-0.273432732,0.295690022
1.021358558,-0.083564758,-0.014947414,-0.151948452,0.17405409
1.026300537,-0.046819448,0.018996716,-0.015253067,0.052778708
1.031243402,0.013611078,-0.004202843,0.01563549,0.021151688
1.036186996,0.080925465,0.00357151,0.126943588,0.150586723
1.041129808,0.1359694,0.010851383,0.17113924,0.218847138
1.046071839,0.261835575,-0.015862942,0.215524197,0.339499898
1.051014652,0.301239014,-0.014590263,0.234004021,0.38172726
1.055958298,0.356855392,-0.007076263,0.193734646,0.406114464
1.06090111,0.359758615,0.011357784,0.218646526,0.421143164
1.065843142,0.338704109,-0.004299164,0.13243103,0.363698961
1.070785954,0.246284962,0.024529457,0.175902843,0.303644178
1.0757296,0.137654305,-0.002063274,0.103320122,0.172127895
1.080672412,0.067727089,0.03536129,0.015060902,0.077873039
1.085614444,-0.04454565,0.022612572,0.022594929,0.054828589
1.090557256,-0.104008675,0.010122299,-0.07435894,0.128255672
1.09550085,-0.141917944,0.019482136,-0.108947754,0.179971858
1.100443662,-0.153545141,0.03153944,-0.160131931,0.224082757
1.105385694,-0.155755281,0.058305264,-0.175661087,0.241900866
1.110328506,-0.167544603,0.037869453,-0.079844952,0.189421503
1.115272152,-0.136768579,0.029894829,-0.103759766,0.174256805
1.120214964,-0.09224391,0.081681728,-0.103904724,0.161173929
1.125156996,-0.074301004,0.090502739,-0.047190189,0.126246976
1.130099808,0.009789467,0.018689156,-0.040854931,0.045980904
1.135043454,0.057593822,0.056689262,0.008147717,0.081222572
1.139986267,0.09327364,0.137092113,0.040071964,0.170587168
1.144928246,0.131368637,0.062327862,0.112083435,0.183589699
1.14987111,0.178855181,0.127999783,0.105267048,0.243832466
1.154814704,0.216806412,0.076473713,0.070116043,0.240352883
1.159757517,0.271444559,0.117694378,0.025811672,0.29698545
1.164699548,0.22159791,0.091715336,0.015229225,0.240310769
1.16964236,0.132086992,0.094266891,0.004749298,0.162344622
1.174586006,0.117016077,0.10850811,-0.01267767,0.1600859
1.179528819,0.033212423,0.070381641,-0.013320923,0.078956238
1.18447085,-0.014481306,0.108563423,-0.01388216,0.110401266
1.189413662,-0.012121677,0.065767765,-0.01677084,0.06894632
1.194357308,-0.078867435,0.016243935,0.063536167,0.102570865
1.199300121,-0.0338099,0.012295723,0.074434757,0.082673014
1.2042421,-0.048618555,0.05119133,0.089991093,0.114379688
1.209184964,-0.00650382,-0.024327278,0.164961815,0.166872755
1.214128558,0.073128223,0.002640247,0.161204338,0.177035439
1.219071371,0.100009918,-0.004245758,0.171977997,0.198988546
1.224013402,0.143491268,0.033793926,0.085425377,0.170379777
1.228956214,0.191454411,0.030953407,0.068565845,0.205704108
1.23389986,0.179952383,0.05413723,0.011447906,0.188267773
1.238842673,0.190369606,0.029696465,-0.024077415,0.194170515
1.243784652,0.168043137,0.074403286,-0.038283348,0.187723093
1.248727517,0.117815733,0.042977333,-0.026614189,0.128202625
1.25367111,0.030389071,0.054862022,-0.112809658,0.129071128
1.258613923,0.01521492,0.07645607,-0.063354015,0.100452753
1.263555954,0.005222559,0.036515236,-0.074109077,0.082781598
1.268498767,0.04293704,0.030351639,-0.035151005,0.063248751
1.273442412,0.047308683,-0.004081726,0.022243977,0.052436309
1.278385225,0.080334187,0.028229713,0.026853085,0.089283741
1.283327256,0.049058437,-0.013470173,0.081366539,0.095961917
1.288270069,0.039563417,-0.06219101,0.123687267,0.143984464
1.293213662,0.008864403,-0.077517033,0.196687222,0.211597096
1.298156527,-0.038182497,-0.078849792,0.17916584,0.199438189
1.303098506,-0.082566023,-0.109105587,0.202561855,0.244443209
1.308041319,-0.122058153,-0.096651554,0.124005795,0.199040581
1.312984964,-0.090114355,-0.060833454,0.103360653,0.150015768
1.317927777,-0.132210732,-0.05861187,-0.045186043,0.15151504
1.322869808,-0.163084269,-0.080256462,-0.016267776,0.182488956
1.327812621,-0.111408949,0.026381016,-0.065489292,0.131896775
1.332756214,-0.089240551,-0.031686783,-0.128280163,0.159448199
1.337699027,-0.006039143,-0.072544575,-0.157166004,0.173206061
1.342641058,0.035918713,-0.036978245,-0.257038593,0.262157172
1.347583871,0.04423213,0.005710602,-0.197227478,0.202207246
1.352527517,0.012185335,-0.008722305,-0.195099354,0.195674012
1.357470329,-0.012262344,-0.041694164,-0.190982342,0.195864809
1.36241236,0.051763773,-0.055045128,-0.182634354,0.197648075
1.367355173,0.053969145,-0.084596157,-0.096459389,0.139189052
1.372298767,-0.000272274,-0.01154232,-0.025719643,0.028192185
1.377241579,-0.051315069,-0.041131973,-0.005637646,0.066006504
1.38218361,-0.089772463,-0.046512127,-0.002652168,0.101141025
1.387126423,-0.056334496,-0.047018528,0.042819023,0.084957555
1.392070069,-0.099074841,-0.066646099,0.028634071,0.122790214
1.397012881,-0.17947197,-0.090736389,0.012106895,0.201469246
1.401954912,-0.174048901,-0.067062378,0.017166138,0.18731006
1.406897725,-0.164394855,-0.03655386,0.012975216,0.168908879
1.411841319,-0.138605118,-0.004013538,-0.024166107,0.140753287
1.416784131,-0.042031527,-0.002561569,-0.065681458,0.078020925
1.421726162,-0.034373283,0.010795116,-0.071155071,0.079756513
1.426668975,0.015847683,-0.001963615,-0.109862328,0.111016827
1.431612621,-0.022251129,0.021252155,-0.108067989,0.11236306
1.436555433,-0.017271996,0.034950256,-0.115935802,0.122314973
1.441497464,0.013906717,0.006009102,-0.102597237,0.103709686
1.446440277,0.054557562,0.015384197,-0.032566547,0.065374162
1.451383871,0.057229042,-0.011047363,-0.053397655,0.079047562
1.456326683,0.017546654,-0.044460297,0.016047478,0.050419486
1.461268714,-0.057268143,-0.089492321,0.051631927,0.118128623
1.466211527,-0.114773989,-0.086733818,0.029967785,0.146948603
1.471155173,-0.148068905,-0.117369652,0.096440792,0.212134066
1.476097985,-0.102884769,-0.110033035,0.105665207,0.184004567
1.481040017,-0.12957263,-0.119603157,0.117491722,0.211892157
1.485982829,-0.113472939,-0.074520588,0.103206635,0.170531625
1.490926423,-0.116787434,-0.020245552,0.010766029,0.119017202
1.495869235,-0.010965109,-0.001936436,0.056763172,0.057844975
1.500811267,0.065638065,-0.014471531,-0.016536713,0.06921881
1.505754079,0.125169992,0.01598835,-0.063316345,0.141181139
1.510697725,0.075088024,0.005885124,0.023163795,0.078799794
1.515640537,0.087236404,0.026679039,0.011587143,0.091957725
1.520582517,0.130148172,0.023590565,0.052312851,0.142238166
1.525525381,0.101512432,0.022748947,0.040577412,0.111663847
1.530468975,-0.206187248,-0.393603325,0.058141708,0.44812634
1.535411787,-0.384245634,-0.329014301,-0.136767387,0.524023316
1.540353819,0.079775333,0.281423092,0.556746483,0.628911525
1.545296631,-0.117442846,0.456585884,0.505320072,0.691094687
1.550240277,-0.235540152,0.060067177,-0.019779205,0.243882032
1.555183089,-0.014019728,-0.076523304,-0.110568047,0.135194903
1.560125069,0.072323084,0.007037163,-0.105936527,0.128462827
1.565067881,0.160193682,-0.023897171,-0.001699448,0.161975241
1.570011527,-0.414582014,-0.505735397,-0.301030159,0.719906727
1.574954339,0.009266853,-0.164731026,0.162482738,0.231566029
1.579896371,0.261584044,0.322618961,0.545157909,0.685351262
1.584839183,-0.052464247,0.247133255,0.279202461,0.376538653
1.589782777,-0.023033381,0.015075207,0.030563831,0.041133274
1.594725589,0.150357723,0.029390335,0.038386822,0.157939181
1.599667621,0.227041006,0.026947498,0.034423351,0.23121149
1.604610433,-0.377687454,-0.573655605,-0.412762642,0.801312402
1.609554079,0.128185272,-0.150682926,0.04863739,0.203721388
1.614496892,0.362474918,0.366024494,0.426438808,0.668739153
1.619438871,0.052218914,0.267764568,0.188474655,0.331583134
1.624381683,0.086332798,-0.005339622,-0.037986279,0.09447127
1.629325329,0.139510393,-0.012177944,-0.030419827,0.143306727
1.634268142,0.133364677,-0.020764828,-0.056819439,0.146443723
1.639210173,-0.3013165,-0.434715748,-0.367771149,0.644224365
1.644152985,-0.058417559,-0.04219389,0.080911636,0.108349566
1.649096631,0.131104708,0.335440636,0.460085869,0.584284067
1.654039444,-0.100574017,0.239570618,0.292371273,0.391139585
1.658981423,-0.036712885,-0.010035992,0.105212688,0.111885061
1.663924235,0.106949329,-0.046366215,0.135919094,0.179058608
1.668867881,0.185091496,0.016952991,0.143020153,0.234522984
1.673810694,0.198502541,-0.039571762,0.209887981,0.291585575
1.678752673,0.142609358,0.00326252,0.258013248,0.294820131
1.683695537,-0.176472187,-0.242199421,-0.032114506,0.301387348
1.688639131,0.100760698,0.024341583,0.397499561,0.410793296
1.693581944,0.021448374,0.224001884,0.445636749,0.499228394
1.698523975,-0.131547928,0.105628967,0.026484013,0.170773941
1.703466787,-0.029922009,-0.052222252,-0.07539463,0.096471967
1.708410381,-0.040888309,-0.070782661,-0.050738811,0.09621053
1.713353194,-0.044630766,0.010885239,-0.10017395,0.110205326
1.718295225,-0.060143948,0.075564861,-0.123358727,0.15666754
1.723238037,-0.065716982,0.102222919,-0.104156971,0.160052871
1.728181683,-0.025652647,0.072141171,-0.199658394,0.213836108
