63.93572620172043,58.537485281674805,59.893151770660005,60.21966676976241,58.10583590592964
53.27000346591176,65.26716485422334,50.55971697656464,51.94976734962176,42.39005372938231
79.98863293134377,65.25501045582307,75.24112693003596,69.41342455734892,64.80424086214695
61.580281080909245,49.117855188565876,52.27213263623549,62.97778163546502,51.93979381386119
54.688791335630384,45.64695779188913,34.84252629920283,43.64147517901178,50.73916245509701
49.88312253390709,39.02958944194754,33.08562850704837,33.232463034300245,42.253149082788404
53.56558707248249,41.68139318935969,44.828774577051455,37.641201655497106,55.49649840334948
59.761842309494874,52.754101092899965,44.13957748666426,38.2658300548288,39.62541224108368
40.63868155674148,25.36064132396942,26.887505688717788,35.16873247008573,27.99895812101225
33.524787115855204,22.55616807737996,20.37096488566596,21.60153078986182,24.419903422732272
56.546352366042036,60.05430963357767,62.705865092520156,56.99149868867403,71.04174420340568
48.28147769191073,48.46647922642129,53.431111163465616,50.51281461855173,77.70908351312316
47.863449542959344,47.957829264206914,39.9249545472978,32.01079326588339,39.60950557498973
36.78181175321249,40.469003794521456,38.71811748103778,37.60668094072332,32.511745615247484
41.518821172212284,35.79469998072154,45.811288672203204,43.152247848256614,46.336468491315024
59.16851253724442,50.09802889282273,47.17164416373858,45.769433161921896,50.735737168177636
57.79679791104598,37.600327144952956,44.979259205829884,42.34390009653503,48.37768609573289
86.0622773207927,62.25401929068091,60.15966332931093,43.79301100648175,53.633598297187284
41.361754492997925,64.11430837242528,57.68658743417757,65.51831866800745,69.31290697392073
46.522435187997324,57.494959275484206,60.574964409908134,53.254487013611715,56.92518525968957
