"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.005797900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.524813500E-2,1.099491119E-1,1.497969627E-1,-1.531100273E-1,2.407708822E-1
3.043829100E-2,7.759284973E-2,3.075685501E-1,-2.330079079E-1,3.935882982E-1
3.557381200E-2,-5.755901337E-2,3.565025330E-1,-2.896885872E-1,4.629541809E-1
4.051766600E-2,-2.752246857E-1,3.175630569E-1,-2.924275398E-1,5.119656129E-1
4.546068700E-2,-4.861660004E-1,2.563734055E-1,-2.309927940E-1,5.961898807E-1
5.040454100E-2,-6.788797379E-1,1.968092918E-1,-1.991472244E-1,7.343508785E-1
5.534917700E-2,-8.386411667E-1,1.717529297E-1,-2.359900475E-1,8.879805053E-1
6.029303100E-2,-9.812302589E-1,1.499891281E-1,-3.212146759E-1,1.043306488E0
6.523605200E-2,-9.882783890E-1,1.149425507E-1,-4.103236198E-1,1.076230197E0
7.017990600E-2,-7.674846649E-1,9.285926819E-2,-4.735074043E-1,9.065676017E-1
7.512454100E-2,-3.806066513E-1,1.128230095E-1,-4.913330078E-1,6.316633431E-1
8.006839500E-2,-4.608821869E-2,1.496767998E-1,-4.536900520E-1,4.799603438E-1
8.501141600E-2,1.430602074E-1,1.315026283E-1,-3.593826294E-1,4.085523693E-1
8.995527000E-2,2.282915115E-1,1.048083305E-1,-2.666077614E-1,3.663079290E-1
9.489990600E-2,2.624621391E-1,1.821169853E-1,-2.408499718E-1,4.000770922E-1
9.984376000E-2,2.061891556E-1,2.479653358E-1,-3.083362579E-1,4.461748801E-1
1.047867810E-1,1.833591461E-1,2.747292519E-1,-4.057550430E-1,5.231958460E-1
1.097306350E-1,1.620025635E-1,2.287302017E-1,-4.525141716E-1,5.322888419E-1
1.146752700E-1,1.097946167E-1,9.074878693E-2,-4.536061287E-1,4.754458120E-1
1.196191240E-1,8.037137985E-2,-4.888534546E-2,-5.117185116E-1,5.202933507E-1
1.245621450E-1,3.765249252E-2,-1.175317764E-1,-5.733411312E-1,5.864737687E-1
1.295059990E-1,2.716207504E-2,-1.095089912E-1,-5.913729668E-1,6.020398519E-1
1.344506350E-1,4.501438141E-2,-1.385507584E-1,-5.298209190E-1,5.494841339E-1
1.393944890E-1,9.681081772E-2,-1.737151146E-1,-4.320240021E-1,4.755985848E-1
1.443375100E-1,1.328110695E-1,-2.268924713E-1,-3.644518852E-1,4.493819649E-1
1.492813640E-1,1.738634109E-1,-3.025097847E-1,-2.779390812E-1,4.460838356E-1
1.542259990E-1,2.332787514E-1,-3.728032112E-1,-1.871848106E-1,4.779533068E-1
1.591698020E-1,3.562378883E-1,-4.918556213E-1,-6.447935104E-2,6.107249561E-1
1.641128740E-1,5.896468163E-1,-5.710368156E-1,6.736755371E-2,8.235926178E-1
1.690567290E-1,8.963422775E-1,-5.964245796E-1,2.552239895E-1,1.106476860E0
1.740013640E-1,1.173588753E0,-5.751285553E-1,3.768951893E-1,1.360196089E0
1.789451660E-1,1.463361263E0,-4.788708687E-1,4.292051792E-1,1.598424406E0
1.838882390E-1,1.711167812E0,-4.354448318E-1,4.734616280E-1,1.828079155E0
1.888320930E-1,1.947544098E0,-4.733986855E-1,5.127742290E-1,2.068809256E0
1.937767290E-1,1.987866879E0,-5.528960228E-1,4.681484699E-1,2.115767409E0
