"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.985681000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
8.792660000E-3,1.219749451E-3,-2.557754517E-3,8.343696594E-3,8.811763146E-3
1.359963900E-2,2.452850342E-3,-5.113601685E-3,1.668584347E-2,1.762335862E-2
1.840661900E-2,3.699779510E-3,-7.668495178E-3,2.502620220E-2,2.643491977E-2
2.321359800E-2,1.378216267E0,-5.733132362E-1,1.098260283E0,1.853198261E0
2.840375400E-2,1.253912926E0,-4.167580605E-1,9.069478512E-1,1.602666313E0
3.359391000E-2,1.094574451E0,-2.679753304E-1,6.729297638E-1,1.312531323E0
3.872990000E-2,9.211654663E-1,-1.958155632E-1,4.279088974E-1,1.034405905E0
4.367370200E-2,7.517127991E-1,-2.048931122E-1,2.654585838E-1,8.231169901E-1
4.861672300E-2,5.223731995E-1,-2.867884636E-1,1.184468269E-1,6.075780058E-1
5.356052500E-2,2.930374146E-1,-3.010559082E-1,2.964258194E-2,4.211701187E-1
5.850510800E-2,1.159982681E-1,-2.376551628E-1,2.096581459E-2,2.652831318E-1
6.344891000E-2,2.855396271E-2,-1.299681664E-1,3.742766380E-2,1.382312666E-1
6.839187900E-2,9.205722809E-2,-1.296043396E-2,4.848945141E-2,1.048510038E-1
7.333568100E-2,2.099323273E-1,-1.554679871E-2,5.907857418E-2,2.186402591E-1
7.828031700E-2,2.114353180E-1,-6.518411636E-2,-2.496516705E-2,2.226592066E-1
8.322411900E-2,1.543712616E-2,-1.842670441E-1,-1.041387320E-1,2.122204606E-1
8.816708700E-2,-1.529836655E-1,-3.700160980E-1,-5.458629131E-2,4.040984755E-1
9.311088900E-2,-2.789244652E-1,-5.467462540E-1,-6.893634796E-3,6.138223242E-1
9.805552500E-2,-3.565773964E-1,-7.581381798E-1,8.123707771E-2,8.417365396E-1
1.029992750E-1,-4.734492302E-1,-8.886876106E-1,1.865782738E-1,1.024075825E0
1.079422960E-1,-5.989975929E-1,-9.508981705E-1,2.938202620E-1,1.161609140E0
1.128860980E-1,-7.791934013E-1,-9.657120705E-1,3.581258059E-1,1.291509292E0
1.178306810E-1,-9.668259621E-1,-9.343719482E-1,3.984593153E-1,1.402345608E0
1.227744830E-1,-1.183528423E0,-9.266777039E-1,3.236260414E-1,1.537597122E0
1.277175040E-1,-1.413269043E0,-9.410700798E-1,2.026901245E-1,1.709978237E0
1.326613060E-1,-1.582664967E0,-9.695668221E-1,1.689380407E-1,1.863713573E0
1.376058890E-1,-1.784343719E0,-9.840340614E-1,2.106932402E-1,2.048559783E0
1.425496920E-1,-1.932092667E0,-9.411249161E-1,2.985178232E-1,2.169749080E0
1.474926600E-1,-2.011713505E0,-8.288316727E-1,4.154525995E-1,2.215074272E0
1.524364620E-1,-2.081057072E0,-7.719573975E-1,5.774044991E-1,2.293493561E0
1.573810980E-1,-2.145166397E0,-7.988023758E-1,6.630911827E-1,2.383173100E0
1.623249000E-1,-2.152945042E0,-8.675074577E-1,7.791266441E-1,2.448423956E0
1.672678690E-1,-2.142786026E0,-1.000485420E0,8.573987484E-1,2.515479207E0
1.722116710E-1,-2.152241707E0,-1.052019119E0,9.505536556E-1,2.577293317E0
1.771562540E-1,-2.154926777E0,-1.052687645E0,1.033673406E0,2.611578335E0
1.821000560E-1,-2.092371464E0,-1.034576416E0,1.087052941E0,2.574888502E0
1.870430770E-1,-1.988539696E0,-9.872860909E-1,1.160919905E0,2.505346078E0
1.919868790E-1,-1.906644821E0,-9.726419449E-1,1.224683881E0,2.466004346E0
1.969314620E-1,-1.859735966E0,-9.806566238E-1,1.316199422E0,2.480460883E0
2.018752640E-1,-1.797595501E0,-1.062346458E0,1.463170648E0,2.549666238E0
2.068182330E-1,-1.701615810E0,-1.213809967E0,1.729937077E0,2.713210882E0
2.117620350E-1,-1.649590015E0,-1.349433899E0,1.934128523E0,2.878015325E0
2.167066710E-1,-1.610127926E0,-1.450792313E0,2.135492086E0,3.042636476E0
2.216504730E-1,-1.672189236E0,-1.494778633E0,2.256003380E0,3.181215373E0
2.265934420E-1,-1.838893890E0,-1.507733822E0,2.273320436E0,3.289799055E0
2.315372440E-1,-2.026759863E0,-1.531825066E0,2.203063726E0,3.362697333E0
2.364818270E-1,-2.156117439E0,-1.557056904E0,2.145018578E0,3.416778206E0
2.414256290E-1,-2.251953840E0,-1.512824059E0,2.072998285E0,3.414272195E0
2.463686500E-1,-2.385380268E0,-1.426197529E0,2.003461838E0,3.426067388E0
2.513124520E-1,-2.433564425E0,-1.417597294E0,1.943032742E0,3.421577725E0
2.562570350E-1,-2.440379381E0,-1.407905102E0,1.884048939E0,3.389290295E0
2.612008370E-1,-2.514973640E0,-1.479108334E0,1.838274956E0,3.448493684E0
2.661438580E-1,-2.642268419E0,-1.580410480E0,1.907083273E0,3.621635859E0
2.710876600E-1,-2.727514744E0,-1.615010738E0,2.063161373E0,3.782093496E0
2.760322440E-1,-2.771506071E0,-1.607870579E0,2.282326937E0,3.933892468E0
2.809760460E-1,-2.760922194E0,-1.534143448E0,2.454071045E0,3.999844018E0
2.859190140E-1,-2.677572489E0,-1.454097748E0,2.518566847E0,3.953096717E0
2.908628170E-1,-2.566885233E0,-1.356382847E0,2.440124750E0,3.792477162E0
2.958074000E-1,-2.428776979E0,-1.236723900E0,2.263113499E0,3.542615747E0
3.007512020E-1,-2.350371361E0,-1.128469467E0,2.099306107E0,3.347353432E0
3.056942230E-1,-2.299758673E0,-1.050305367E0,1.992913961E0,3.219275908E0
3.106380250E-1,-2.247905016E0,-9.971179962E-1,1.938122272E0,3.131076365E0
3.155826080E-1,-2.232110739E0,-1.001595020E0,1.919667006E0,3.109764034E0
3.205264100E-1,-2.237702131E0,-1.003947735E0,1.960730314E0,3.140013574E0
3.254694310E-1,-2.302227020E0,-1.041983128E0,2.049017429E0,3.253375250E0
3.304132330E-1,-2.349451542E0,-1.044490814E0,2.198304653E0,3.382813468E0
3.353578170E-1,-2.401295900E0,-1.045030117E0,2.323450565E0,3.500961650E0
3.403016190E-1,-2.488833427E0,-1.069650173E0,2.425584078E0,3.636193262E0
3.452445870E-1,-2.567086220E0,-1.002524376E0,2.470358372E0,3.701034621E0
3.501883890E-1,-2.608050585E0,-9.229907990E-1,2.515755415E0,3.739366949E0
3.551330250E-1,-2.652567863E0,-7.603826523E-1,2.465127230E0,3.700155444E0
3.600768270E-1,-2.700619221E0,-6.008110046E-1,2.404745102E0,3.665667340E0
3.650197960E-1,-2.801951647E0,-4.392828941E-1,2.306123018E0,3.655421435E0
3.699635980E-1,-2.873526812E0,-3.060798645E-1,2.190428019E0,3.626129634E0
3.749081810E-1,-2.996375561E0,-2.002477646E-1,2.080578327E0,3.653378141E0
3.798519830E-1,-3.146677494E0,-1.586117744E-1,1.994526863E0,3.728924021E0
3.847950040E-1,-3.262795925E0,-1.350574493E-1,1.919394970E0,3.787895829E0
3.897387540E-1,-3.316676855E0,-6.398200989E-3,1.920903921E0,3.832787259E0
3.946833890E-1,-3.289988041E0,9.131956100E-2,1.938754320E0,3.819833620E0
3.996271920E-1,-3.185905457E0,1.772727966E-1,1.937371731E0,3.732938313E0
4.045701600E-1,-3.002701998E0,2.159385681E-1,1.858007431E0,3.537660295E0
4.095139620E-1,-2.766949654E0,2.478728294E-1,1.739536524E0,3.277718512E0
4.144585980E-1,-2.554580927E0,3.415184021E-1,1.636970758E0,3.053226457E0
4.194023480E-1,-2.331884623E0,4.296908379E-1,1.555059195E0,2.835582693E0
4.243453690E-1,-2.067683697E0,4.129528999E-1,1.531225443E0,2.605858270E0
4.292891710E-1,-1.764030695E0,3.915185928E-1,1.536482811E0,2.371891762E0
4.342337540E-1,-1.494130135E0,3.840517998E-1,1.610873222E0,2.230433407E0
4.391775560E-1,-1.245364428E0,3.357195854E-1,1.706444502E0,2.139063588E0
4.441205770E-1,-1.055034161E0,3.083381653E-1,1.740218163E0,2.058282963E0
4.490643790E-1,-9.126930237E-1,2.590270042E-1,1.745814562E0,1.986950434E0
4.540089620E-1,-9.058775902E-1,1.905231476E-1,1.726064444E0,1.958624962E0
4.589527640E-1,-9.414718151E-1,1.292409897E-1,1.669712543E0,1.921200768E0
4.638957330E-1,-9.198210239E-1,1.459760666E-1,1.641666174E0,1.887444716E0
4.688395350E-1,-8.767673969E-1,2.468352318E-1,1.625135183E0,1.862984988E0
4.737841710E-1,-8.644697666E-1,3.764071465E-1,1.593911171E0,1.851902573E0
4.787279210E-1,-9.063818455E-1,4.801392555E-1,1.476719618E0,1.797988483E0
4.836709420E-1,-9.524121284E-1,4.828305244E-1,1.316597700E0,1.695182492E0
4.886147440E-1,-1.031256199E0,4.096088409E-1,1.115788937E0,1.573611674E0
4.935593270E-1,-1.119075060E0,3.444156647E-1,9.762558937E-1,1.524475880E0
4.985031290E-1,-1.156788826E0,2.803397179E-1,9.112362862E-1,1.499033794E0
