"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.490160000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.029713900E-2,-1.158714294E-3,-4.229545593E-4,4.519224167E-3,4.684538018E-3
1.510411800E-2,-2.314090729E-3,-8.459091187E-4,9.039402008E-3,9.369171084E-3
1.991109700E-2,-3.465652466E-3,-1.268863678E-3,1.356053352E-2,1.405378353E-2
2.471807600E-2,7.653288841E-1,-1.951351166E-1,9.508235455E-1,1.236070964E0
2.990823300E-2,5.815901756E-1,-1.933231354E-1,7.947070599E-1,1.003583718E0
3.509838900E-2,4.631252289E-1,-2.034640312E-1,6.303737164E-1,8.082410605E-1
4.023391000E-2,3.208551407E-1,-1.453528404E-1,6.253986359E-1,7.177735877E-1
4.517776400E-2,1.441707611E-1,-1.087489128E-1,6.795644760E-1,7.031496366E-1
5.012078500E-2,3.212261200E-2,-1.008701324E-1,3.360569477E-1,3.523363704E-1
5.506463900E-2,-1.020951271E-1,-3.813982010E-2,-4.899477959E-2,1.194928838E-1
6.000927400E-2,-3.049669266E-1,6.293725967E-2,-1.609690189E-1,3.505380864E-1
6.495312800E-2,-5.319066048E-1,1.257448196E-1,-6.921291351E-3,5.466116539E-1
6.989620100E-2,-6.902117729E-1,1.181249619E-1,5.378007889E-2,7.023091164E-1
7.484000300E-2,-7.968053818E-1,8.257532120E-2,1.262969971E-1,8.109675897E-1
7.978469100E-2,-8.509154320E-1,3.615570068E-2,1.902976036E-1,8.726840694E-1
8.472849300E-2,-8.465971947E-1,-4.569244385E-2,7.942554951E-1,1.161747133E0
8.967156600E-2,-9.148979187E-1,-1.322879791E-1,6.837565899E-1,1.149809282E0
9.461542000E-2,-9.292831421E-1,-8.068895340E-2,-7.097554207E-2,9.354760248E-1
9.956005600E-2,-9.441266060E-1,4.226684570E-3,1.702623367E-1,9.593655071E-1
1.045039100E-1,-9.910860062E-1,5.726814270E-2,2.876262665E-1,1.033566631E0
1.094469310E-1,-1.027495384E0,3.885221481E-2,4.244709015E-1,1.112399121E0
1.143907850E-1,-1.053845406E0,-2.723932266E-2,4.840877056E-1,1.160031476E0
1.193354200E-1,-1.056722641E0,-1.277179718E-1,5.476293564E-1,1.197026538E0
1.242792740E-1,-9.722366333E-1,-2.201533318E-1,6.211304665E-1,1.174527402E0
1.292222950E-1,-8.511657715E-1,-3.142991066E-1,7.054059505E-1,1.149288760E0
1.341661490E-1,-7.540111542E-1,-3.412036896E-1,7.972273827E-1,1.149140669E0
1.391107850E-1,-7.303347588E-1,-3.655910492E-1,8.640298843E-1,1.188946305E0
1.440546390E-1,-7.407722473E-1,-3.597326279E-1,9.210126400E-1,1.235481837E0
1.489976600E-1,-7.426266670E-1,-3.778476715E-1,9.434394836E-1,1.258706196E0
1.539415140E-1,-7.430796623E-1,-3.798270226E-1,9.162781239E-1,1.239355297E0
1.588861490E-1,-7.653036118E-1,-3.708219528E-1,8.711502552E-1,1.217415831E0
1.638300030E-1,-7.414026260E-1,-3.556628227E-1,7.805867195E-1,1.133794304E0
1.687730240E-1,-7.446007729E-1,-3.414392471E-1,7.082817554E-1,1.082900787E0
1.737168780E-1,-7.136807442E-1,-3.605909348E-1,6.070728302E-1,1.003943947E0
1.786615140E-1,-7.288298607E-1,-3.771562576E-1,5.079369545E-1,9.651112673E-1
1.836053680E-1,-7.515368462E-1,-3.772120476E-1,4.525525570E-1,9.549347500E-1
1.885484410E-1,-7.397298813E-1,-3.425483704E-1,3.932740688E-1,9.050989871E-1
1.934922430E-1,-7.315440178E-1,-3.300070763E-1,3.208045959E-1,8.642782591E-1
1.984368780E-1,-7.223677635E-1,-3.060960770E-1,2.329287529E-1,8.183922031E-1
2.033807330E-1,-6.934585571E-1,-2.966980934E-1,1.694560051E-1,7.730652409E-1
2.083238060E-1,-6.870241165E-1,-2.945985794E-1,7.579803467E-2,7.513559754E-1
2.132676080E-1,-6.978263855E-1,-2.784657478E-1,-1.961088181E-2,7.515912611E-1
2.182122950E-1,-6.878008842E-1,-2.743349075E-1,-8.449411392E-2,7.452978956E-1
2.231560970E-1,-6.922154427E-1,-2.725620270E-1,-1.388785839E-1,7.567955726E-1
2.280991700E-1,-6.683473587E-1,-2.801222801E-1,-1.835057735E-1,7.475500335E-1
2.330429720E-1,-6.750516891E-1,-3.039031029E-1,-1.722285748E-1,7.600753653E-1
2.379876600E-1,-6.833510399E-1,-3.295407295E-1,-7.845282555E-2,7.627060915E-1
2.429315140E-1,-7.492156029E-1,-3.594784737E-1,-4.955053329E-3,8.310074279E-1
2.478745350E-1,-8.201026917E-1,-4.193162918E-1,5.577778816E-2,9.227706861E-1
2.528183890E-1,-9.569902420E-1,-4.638547897E-1,5.694603920E-2,1.065004432E0
2.577630240E-1,-1.060519218E0,-4.907026291E-1,9.597110748E-2,1.172476241E0
2.627068780E-1,-1.183201790E0,-5.189809799E-1,1.418511868E-1,1.299780555E0
2.676498990E-1,-1.280258656E0,-5.274615288E-1,2.016637325E-1,1.399266290E0
2.725937530E-1,-1.349874973E0,-5.987896919E-1,2.493968010E-1,1.497634903E0
2.775383890E-1,-1.420675755E0,-6.683721542E-1,2.873313427E-1,1.596120370E0
2.824822430E-1,-1.521000385E0,-7.196736336E-1,2.943456173E-1,1.708218854E0
2.874252640E-1,-1.579909801E0,-7.364315987E-1,2.614412308E-1,1.762611131E0
2.923691180E-1,-1.590981960E0,-7.592487335E-1,2.432405949E-1,1.779564055E0
2.973137530E-1,-1.564223766E0,-7.456841469E-1,2.438757420E-1,1.749947489E0
3.022576080E-1,-1.556406498E0,-7.411880493E-1,2.579956055E-1,1.743078496E0
3.072006280E-1,-1.581218719E0,-7.361321449E-1,2.874164581E-1,1.767696635E0
3.121444830E-1,-1.664275169E0,-7.610650063E-1,3.604476452E-1,1.865195509E0
3.170891180E-1,-1.772209406E0,-7.776136398E-1,4.298217297E-1,1.982462073E0
3.220329720E-1,-1.921639919E0,-8.022279739E-1,5.597276688E-1,2.156284945E0
3.269759930E-1,-2.048738003E0,-8.064117432E-1,7.121427059E-1,2.314038577E0
3.319198470E-1,-2.147344112E0,-8.469872475E-1,8.592801094E-1,2.463094891E0
3.368644830E-1,-2.180490255E0,-8.409028053E-1,1.030204058E0,2.554011684E0
3.418083370E-1,-2.116074085E0,-8.833379745E-1,1.198926926E0,2.587562808E0
3.467514100E-1,-2.009472847E0,-8.865976334E-1,1.356323481E0,2.581404631E0
3.516952120E-1,-1.889240503E0,-8.586478233E-1,1.453255653E0,2.533467536E0
3.566398990E-1,-1.802724838E0,-8.613038063E-1,1.495308161E0,2.495517498E0
3.615837010E-1,-1.716240883E0,-8.848991394E-1,1.488178253E0,2.437868694E0
3.665267740E-1,-1.629663467E0,-9.198608398E-1,1.430320024E0,2.355368836E0
3.714705760E-1,-1.516885757E0,-9.424347878E-1,1.393092394E0,2.264913276E0
3.764152640E-1,-1.425363541E0,-9.954671860E-1,1.317291021E0,2.181254634E0
3.813590660E-1,-1.349920034E0,-1.010158539E0,1.222283602E0,2.082470066E0
3.863021390E-1,-1.288010597E0,-1.055545330E0,1.165060282E0,2.032366282E0
3.912459930E-1,-1.284428358E0,-1.062694073E0,1.093187571E0,1.993523003E0
3.961906280E-1,-1.265283585E0,-1.093379021E0,1.025538683E0,1.961670162E0
4.011344830E-1,-1.268618107E0,-1.114077091E0,9.712290764E-1,1.947779655E0
4.060775030E-1,-1.296435118E0,-1.134340763E0,8.683812618E-1,1.929134261E0
4.110213580E-1,-1.341538429E0,-1.142114162E0,8.190181255E-1,1.942920690E0
4.159659930E-1,-1.382528782E0,-1.104218483E0,8.008761406E-1,1.942186109E0
