"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.274943100E-2,-2.032566071E-2,2.107167244E-1,-5.622386932E-1,6.007720188E-1
9.769328600E-2,-1.032443047E-1,2.138524055E-1,-5.642757416E-1,6.122085840E-1
1.026379210E-1,-2.118992805E-1,2.016854286E-1,-5.478839874E-1,6.210919263E-1
1.075817230E-1,-2.938103676E-1,1.841468811E-1,-5.521879196E-1,6.520322879E-1
1.125247440E-1,-3.375697136E-1,1.705622673E-1,-5.712790489E-1,6.851310461E-1
1.174685460E-1,-3.702669144E-1,1.674566269E-1,-6.157450676E-1,7.377542260E-1
1.224131810E-1,-3.647847176E-1,1.765351295E-1,-6.735429764E-1,7.860615009E-1
1.273570360E-1,-3.388018608E-1,2.381515503E-1,-6.778702736E-1,7.943619890E-1
1.323000560E-1,-3.024888039E-1,3.616805077E-1,-5.964818001E-1,7.603307201E-1
1.372438590E-1,-2.012228966E-1,3.314342499E-1,-5.258045197E-1,6.533067495E-1
1.421884940E-1,-9.399509430E-2,1.395263672E-1,-5.135607719E-1,5.404140555E-1
1.471322960E-1,-9.745168686E-2,-8.476495743E-2,-4.720816612E-1,4.894313273E-1
1.520753170E-1,-1.360173225E-1,-2.371134758E-1,-4.186730385E-1,5.000106255E-1
1.570191710E-1,-1.806516647E-1,-2.583808899E-1,-3.284544945E-1,4.552780065E-1
1.619638060E-1,-2.958493233E-1,-1.969108582E-1,-2.951412201E-1,4.619621715E-1
1.669076090E-1,-4.519758224E-1,-1.933050156E-1,-2.687501907E-1,5.602460514E-1
1.718506290E-1,-6.065292358E-1,-2.337126732E-1,-2.839021683E-1,7.092952620E-1
1.767944840E-1,-7.322287560E-1,-3.670320511E-1,-2.960834503E-1,8.709402317E-1
1.817390670E-1,-8.701329231E-1,-4.746522903E-1,-3.094696999E-1,1.038362940E0
1.866829210E-1,-9.671373367E-1,-4.529128075E-1,-2.378587723E-1,1.094103028E0
1.916259420E-1,-1.016069889E0,-4.424152374E-1,-1.224575043E-1,1.114955202E0
1.965697440E-1,-1.193825245E0,-6.376781464E-1,-9.859180450E-2,1.357045496E0
2.015143790E-1,-1.437901020E0,-9.279165268E-1,-6.750869751E-2,1.712642942E0
2.064581810E-1,-1.630515575E0,-1.191905022E0,9.605455399E-2,2.021990381E0
2.114012540E-1,-1.702244282E0,-1.379862785E0,3.343191147E-1,2.216624951E0
2.163450560E-1,-1.657444477E0,-1.552801609E0,5.841903687E-1,2.345121195E0
2.212896920E-1,-1.530073166E0,-1.588304520E0,7.863030434E-1,2.341390103E0
2.262334940E-1,-1.365304947E0,-1.571777821E0,8.803648949E-1,2.260439219E0
2.311765150E-1,-1.223725319E0,-1.455511570E0,8.237819672E-1,2.072349950E0
2.361203690E-1,-1.092471600E0,-1.298025131E0,6.876277924E-1,1.830627056E0
2.410650040E-1,-1.048634052E0,-1.104613304E0,5.112257004E-1,1.606597536E0
2.460088060E-1,-1.074324608E0,-9.924335480E-1,3.935804367E-1,1.514596735E0
2.509518270E-1,-1.063075066E0,-1.003875732E0,2.843618393E-1,1.489549172E0
2.558956810E-1,-9.946174622E-1,-1.157516956E0,1.788821220E-1,1.536589800E0
2.608403170E-1,-9.096183777E-1,-1.349388123E0,1.439795494E-1,1.633702546E0
2.657841190E-1,-9.068441391E-1,-1.450548172E0,2.191815376E-1,1.724672966E0
2.707271400E-1,-9.681735039E-1,-1.444263458E0,4.494976997E-1,1.795913431E0
2.756709940E-1,-1.088058472E0,-1.403331280E0,7.439088821E-1,1.925255916E0
2.806155770E-1,-1.237500191E0,-1.363860130E0,8.603639603E-1,2.032669998E0
2.855594310E-1,-1.378842354E0,-1.344674587E0,8.852648735E-1,2.119681551E0
2.905024520E-1,-1.468231201E0,-1.408559799E0,8.206472397E-1,2.193901880E0
2.954462540E-1,-1.655757904E0,-1.471366882E0,7.110037804E-1,2.326366505E0
3.003908900E-1,-1.766487360E0,-1.462541580E0,6.166100502E-1,2.374808081E0
3.053347440E-1,-1.816518068E0,-1.378863811E0,5.547037125E-1,2.347061889E0
3.102777650E-1,-1.827967405E0,-1.393479347E0,5.106735229E-1,2.354577876E0
