"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.149440000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.109251300E-2,-1.252174377E-3,-1.414299011E-3,3.174304962E-3,3.693831934E-3
1.603714800E-2,-2.502441406E-3,-2.829074860E-3,6.350994110E-3,7.389249200E-3
2.098100200E-2,-3.750324249E-3,-4.243373871E-3,9.527206421E-3,1.108326739E-2
2.592407500E-2,-4.996299744E-3,-5.656719208E-3,1.270389557E-2,1.477668589E-2
3.086787700E-2,-5.050110817E-1,2.884054184E-2,4.580879211E-2,5.079039426E-1
3.581256500E-2,-3.672842979E-1,5.515289307E-2,3.027820587E-2,3.726343608E-1
4.075641900E-2,-2.418522835E-1,8.562517166E-2,4.032135010E-2,2.597113943E-1
4.569944000E-2,-1.533436775E-1,1.204638481E-1,7.965898514E-2,2.106451425E-1
5.064329400E-2,-3.035306931E-2,1.037707329E-1,1.526813507E-1,1.870862600E-1
5.558792900E-2,4.414558411E-2,1.201109886E-1,1.727285385E-1,2.149665793E-1
6.053178400E-2,5.354547501E-2,1.295018196E-1,2.276649475E-1,2.673371794E-1
6.547485600E-2,6.258964539E-2,1.302323341E-1,2.291479111E-1,2.708997780E-1
7.041871100E-2,7.579898834E-2,9.611129761E-2,1.674280167E-1,2.074006001E-1
7.536334600E-2,1.019215584E-1,1.139121056E-1,1.777253151E-1,2.344147169E-1
8.030720000E-2,8.646392822E-2,2.545518875E-1,-9.237623215E-2,2.842640367E-1
8.525022100E-2,9.705638885E-2,3.338389397E-1,-2.748379707E-1,4.431752367E-1
9.019407500E-2,4.184961319E-2,2.832612991E-1,-2.762603760E-1,3.978795660E-1
9.513876300E-2,-1.637268066E-2,1.420111656E-1,-3.496236801E-1,3.777194111E-1
1.000826170E-1,-9.858703613E-2,2.198791504E-2,-4.118490219E-1,4.240548183E-1
1.050256380E-1,-1.584110260E-1,-4.676437378E-2,-3.038425446E-1,3.458341390E-1
1.099694920E-1,-1.308932304E-1,-8.303308487E-2,-1.901855469E-1,2.453529564E-1
1.149141270E-1,-1.596684456E-1,-8.169603348E-2,-7.458353043E-2,1.942445814E-1
1.198579810E-1,-2.176918983E-1,-4.428577423E-2,4.845190048E-2,2.273732154E-1
1.248010540E-1,-2.744231224E-1,-7.103824615E-2,1.060309410E-1,3.026500338E-1
1.297448560E-1,-3.397717476E-1,-5.603075027E-2,1.498241425E-1,3.755416876E-1
1.346895440E-1,-4.463324547E-1,-9.272336960E-2,7.462263107E-2,4.619294540E-1
1.396333980E-1,-4.776282310E-1,-1.447086334E-1,-1.246356964E-1,5.143961241E-1
1.445764190E-1,-4.201254845E-1,-1.240792274E-1,-9.702062607E-2,4.486803754E-1
1.495202730E-1,-2.556481361E-1,-1.097393036E-1,-2.063369751E-1,3.463720999E-1
1.544649090E-1,-1.794257164E-1,-1.175765991E-1,-3.536262512E-1,4.136053311E-1
1.594087630E-1,-6.986141205E-2,-1.120929718E-1,-4.850630760E-1,5.027242176E-1
1.643518360E-1,3.791141510E-2,-7.734966278E-2,-5.531897545E-1,5.598563657E-1
1.692956900E-1,2.234721184E-1,-4.201030731E-2,-6.741566658E-1,7.114716183E-1
1.742403250E-1,3.433327675E-1,-2.012681961E-2,-7.560172081E-1,8.305687792E-1
1.791841790E-1,4.345636368E-1,3.297424316E-2,-8.234100342E-1,9.316313324E-1
1.841272000E-1,5.146555901E-1,6.528854370E-2,-8.607888222E-1,1.005032520E0
1.890710540E-1,5.655674934E-1,7.968139648E-2,-8.714463711E-1,1.041937854E0
1.940157420E-1,6.187162399E-1,6.971168518E-2,-8.938238621E-1,1.089307395E0
1.989595960E-1,5.690369606E-1,3.614711761E-2,-8.834903240E-1,1.051505982E0
2.039026170E-1,5.521206856E-1,5.481243134E-3,-8.252756596E-1,9.929487448E-1
2.088464710E-1,4.924707413E-1,-1.519250870E-2,-7.767505646E-1,9.198367697E-1
2.137911060E-1,3.936033249E-1,-2.601099014E-2,-7.124369144E-1,8.143503583E-1
2.187349610E-1,2.961168289E-1,-3.511905670E-3,-6.518771648E-1,7.159897680E-1
2.236780340E-1,1.317615509E-1,1.208019257E-2,-6.606340408E-1,6.737539412E-1
2.286218360E-1,-1.416397095E-2,3.762531281E-2,-6.178376675E-1,6.191443011E-1
2.335665230E-1,-1.566352844E-1,3.570985794E-2,-5.478942394E-1,5.709622613E-1
2.385103770E-1,-2.399754524E-1,-2.822732925E-2,-4.836876392E-1,5.406835787E-1
2.434533980E-1,-2.398419380E-1,-8.516216278E-2,-4.010834694E-1,4.750207349E-1
2.483972520E-1,-1.555938721E-1,-8.394098282E-2,-2.834985256E-1,3.341062041E-1
2.533418880E-1,-4.019308090E-2,-3.065490723E-2,-1.361799240E-1,1.452590059E-1
2.582857420E-1,6.837415695E-2,-3.915309906E-3,-1.581144333E-2,7.028767126E-2
2.632288150E-1,1.867766380E-1,2.009153366E-2,2.914571762E-2,1.901016967E-1
2.681726690E-1,3.219175339E-1,4.832506180E-2,4.976940155E-2,3.293071568E-1
2.731173040E-1,4.618353844E-1,8.042764664E-2,4.226732254E-2,4.706878532E-1
2.780611590E-1,5.548019409E-1,1.254906654E-1,4.282474518E-2,5.704270852E-1
2.830041790E-1,6.441316605E-1,1.597213745E-1,3.482007980E-2,6.645516921E-1
2.879480340E-1,7.112135887E-1,1.690506935E-1,1.616191864E-2,7.312072985E-1
2.928927210E-1,7.425646782E-1,1.655006409E-1,-2.712965012E-2,7.612678775E-1
2.978365230E-1,7.504448891E-1,1.257920265E-1,-8.045244217E-2,7.651560370E-1
3.027795960E-1,7.231826782E-1,1.261014938E-1,-1.460161209E-1,7.484754374E-1
3.077234500E-1,6.964974403E-1,1.163396835E-1,-2.069623470E-1,7.358512210E-1
3.126680860E-1,6.936602592E-1,1.555819511E-1,-2.371180058E-1,7.493965889E-1
3.176119400E-1,7.236094475E-1,2.289900780E-1,-2.297987938E-1,7.930035144E-1
3.225549610E-1,7.954850197E-1,2.864556313E-1,-2.139317989E-1,8.721353449E-1
3.274988150E-1,8.592290878E-1,2.880716324E-1,-2.131192684E-1,9.309563434E-1
