"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
7.062617000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.186959600E-2,3.832101822E-3,1.344680786E-3,-4.463195801E-3,6.034342346E-3
1.708787800E-2,8.107185364E-3,2.843856812E-3,-9.430408478E-3,1.275721679E-2
2.203168000E-2,1.200389862E-2,4.209995270E-3,-1.394701004E-2,1.887688352E-2
2.697464800E-2,8.586492538E-1,-9.737968445E-3,-2.310795784E-1,8.892531365E-1
3.191845000E-2,8.716950417E-1,1.614522934E-2,-3.381357193E-1,9.351196067E-1
3.686308600E-2,8.687148094E-1,-4.534435272E-2,-4.069576263E-1,9.603832777E-1
4.180688800E-2,8.401308060E-1,-1.231431961E-1,-4.863176346E-1,9.785135970E-1
4.674990900E-2,7.024183273E-1,-2.730002403E-1,-5.668601990E-1,9.430011256E-1
5.169371100E-2,7.487754822E-1,-2.238397598E-1,-4.633898735E-1,9.085698298E-1
5.663829400E-2,7.636032104E-1,-1.161217690E-1,-4.132847786E-1,8.760013907E-1
6.158209600E-2,6.650052071E-1,-4.029703140E-2,-3.665051460E-1,7.603826657E-1
6.652511700E-2,5.454578400E-1,5.813932419E-2,-3.348021507E-1,6.426483613E-1
7.146891900E-2,4.976959229E-1,1.298799515E-1,-3.252005577E-1,6.085437011E-1
7.641350300E-2,5.606698990E-1,1.014199257E-1,-3.358335495E-1,6.613780386E-1
8.135730500E-2,6.356558800E-1,3.030061722E-2,-4.057073593E-1,7.547019190E-1
8.630032500E-2,6.681389809E-1,-6.355762482E-2,-4.798731804E-1,8.250621423E-1
9.124412800E-2,6.888546944E-1,-1.778922081E-1,-4.843578339E-1,8.606793473E-1
9.618876300E-2,7.602391243E-1,-2.380614281E-1,-4.447565079E-1,9.123843055E-1
1.011325650E-1,8.146543503E-1,-2.198319435E-1,-3.725309372E-1,9.223703665E-1
1.060755340E-1,7.694416046E-1,-1.314477921E-1,-1.713809967E-1,7.991810502E-1
1.110193360E-1,6.356530190E-1,-7.829713821E-2,5.062532425E-2,6.424547656E-1
1.159639710E-1,4.113531113E-1,-9.499311447E-2,2.318120003E-1,4.816345891E-1
1.209077730E-1,2.297639847E-1,-1.326260567E-1,3.517227173E-1,4.405564997E-1
1.258507420E-1,1.069450378E-1,-2.248291969E-1,4.129142761E-1,4.821655404E-1
1.307945960E-1,2.877998352E-2,-2.614617348E-1,3.783702850E-1,4.608194861E-1
1.357391800E-1,-2.067899704E-2,-2.467012405E-1,2.397985458E-1,3.446628288E-1
