"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.476757200E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.971137400E-2,-2.933502197E-2,-1.847076416E-2,7.612991333E-2,8.365091958E-2
3.465595700E-2,4.296755791E-1,-4.759030342E-1,2.719359398E-1,6.964581513E-1
3.959975900E-2,1.613445282E-1,-3.632674217E-1,3.845486641E-1,5.530578193E-1
4.454278000E-2,-2.897596359E-1,1.391973495E-1,2.857141495E-1,4.300803692E-1
4.948658200E-2,-5.082216263E-1,5.975909233E-1,3.528890610E-1,8.601946422E-1
5.443116500E-2,-5.458660126E-1,8.413157463E-1,3.425951004E-1,1.059789267E0
5.937496700E-2,-2.508325577E-1,6.614885330E-1,1.752848625E-1,7.288407469E-1
6.431798800E-2,8.012213707E-1,-2.837662697E-1,1.507129669E-1,8.632458393E-1
6.926173800E-2,3.920044899E-1,-1.684546471E-1,3.576183319E-2,4.281628159E-1
7.420637400E-2,2.198395729E-1,-1.806755066E-1,7.313394547E-2,2.938054637E-1
7.915017600E-2,9.897422791E-2,-1.626539230E-1,3.296689987E-1,3.807017799E-1
8.409314400E-2,-2.594299316E-1,-7.945537567E-3,4.406023026E-1,5.113681746E-1
8.903694700E-2,-4.936218262E-1,1.689624786E-2,4.493823051E-1,6.677517852E-1
9.398158200E-2,-6.776008606E-1,8.406972885E-2,4.583044052E-1,8.223463829E-1
9.892538400E-2,-6.586513519E-1,1.131644249E-1,4.084630013E-1,7.832431384E-1
1.038683530E-1,-5.807580948E-1,8.194637299E-2,2.816390991E-1,6.506272011E-1
1.088121550E-1,-5.954160690E-1,1.497311592E-1,1.256923676E-1,6.266883488E-1
1.137567900E-1,-6.138572693E-1,2.554163933E-1,-2.748870850E-2,6.654426422E-1
1.187005920E-1,-6.636257172E-1,3.002977371E-1,-9.231472015E-2,7.342341799E-1
1.236435610E-1,-6.677389145E-1,3.240194321E-1,-6.257104874E-2,7.448348719E-1
1.285873630E-1,-5.682334900E-1,2.885136604E-1,3.889703751E-2,6.384688018E-1
1.335319990E-1,-4.602079391E-1,1.478676796E-1,8.755445480E-2,4.912453363E-1
1.384758010E-1,-4.167032242E-1,4.790735245E-2,1.407752037E-1,4.424413514E-1
1.434187690E-1,-3.567624092E-1,-1.100063324E-1,8.374166489E-2,3.826140042E-1
1.483625720E-1,-2.366199493E-1,-2.437534332E-1,1.065788269E-1,3.560390189E-1
1.533071550E-1,-2.515387535E-1,-2.695045471E-1,6.337833405E-2,3.740605013E-1
1.582509570E-1,-2.396674156E-1,-2.257180214E-1,5.314731598E-2,3.334872299E-1
1.631939780E-1,-2.873311043E-1,-1.422638893E-1,3.512001038E-2,3.225392888E-1
1.681377800E-1,-4.089608192E-1,-9.874010086E-2,1.172780991E-2,4.208753981E-1
1.730823630E-1,-5.934014320E-1,-8.640480042E-2,1.294660568E-2,5.997988527E-1
1.780261650E-1,-6.721949577E-1,-9.705495834E-2,1.120514870E-1,6.883467599E-1
1.829691860E-1,-7.672224045E-1,-1.858520508E-2,2.693710327E-1,8.133488680E-1
1.879129880E-1,-8.877167702E-1,3.730201721E-2,4.281601906E-1,9.862827451E-1
1.928575720E-1,-1.002987862E0,4.807662964E-2,5.934729576E-1,1.166407375E0
1.978013740E-1,-1.064543247E0,7.999897003E-3,7.329745293E-1,1.292504539E0
2.027443940E-1,-1.171914577E0,-1.281571388E-1,7.918162346E-1,1.420134141E0
2.076881970E-1,-1.244890213E0,-2.927427292E-1,8.282036781E-1,1.523604700E0
2.126327800E-1,-1.251649380E0,-4.270257950E-1,8.637089729E-1,1.579547527E0
2.175765820E-1,-1.212435246E0,-4.922819138E-1,8.726468086E-1,1.572848740E0
2.225195510E-1,-1.163248062E0,-5.255107880E-1,8.348870277E-1,1.525235717E0
2.274633530E-1,-1.129956245E0,-5.463852882E-1,7.845306396E-1,1.480144021E0
2.324079880E-1,-1.138196468E0,-5.130996704E-1,7.783579826E-1,1.471259196E0
2.373517900E-1,-1.175545692E0,-4.689326286E-1,7.805199623E-1,1.486948855E0
2.422947590E-1,-1.229852676E0,-4.002184868E-1,8.475756645E-1,1.546317222E0
2.472385610E-1,-1.284438610E0,-3.707513809E-1,9.409317970E-1,1.634806342E0
2.521831970E-1,-1.334730625E0,-4.639468193E-1,1.008533001E0,1.736056251E0
2.571269990E-1,-1.378116608E0,-6.703228951E-1,1.064558506E0,1.865964357E0
2.620699670E-1,-1.447309017E0,-8.422107697E-1,1.103986263E0,2.005693905E0
2.670137690E-1,-1.518144608E0,-9.895715714E-1,1.126437187E0,2.133746864E0
2.719584050E-1,-1.557844162E0,-1.058893204E0,1.164993286E0,2.214800805E0
2.769022070E-1,-1.571503401E0,-1.075149059E0,1.157960415E0,2.228551270E0
2.818451760E-1,-1.566616058E0,-1.041688442E0,1.169566154E0,2.215239417E0
2.867889780E-1,-1.545494080E0,-1.051009655E0,1.154351711E0,2.196747850E0
2.917335610E-1,-1.527176857E0,-1.052800655E0,1.133626938E0,2.173883255E0
2.966773630E-1,-1.553625822E0,-1.087145805E0,1.062452316E0,2.173578644E0
3.016203840E-1,-1.576953888E0,-1.089871407E0,1.004938126E0,2.164371475E0
3.065641860E-1,-1.602019548E0,-1.108400822E0,9.724140167E-1,2.177293741E0
3.115087690E-1,-1.586670399E0,-1.116629124E0,9.907069206E-1,2.178504936E0
3.164525720E-1,-1.578883886E0,-1.166542053E0,1.035751820E0,2.219566742E0
3.213955920E-1,-1.597508907E0,-1.238844395E0,1.121789932E0,2.311965137E0
3.263393940E-1,-1.602265358E0,-1.302773476E0,1.236950397E0,2.407180777E0
3.312839780E-1,-1.593406916E0,-1.255196571E0,1.339099407E0,2.430566036E0
