"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.926207000E-3,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.373318600E-2,-1.026630402E-3,-4.081726074E-3,5.725383759E-3,7.105946588E-3
1.895063400E-2,-2.164840698E-3,-8.624553680E-3,1.210641861E-2,1.502114619E-2
2.389443600E-2,-3.195762634E-3,-1.275634766E-2,1.792049408E-2,2.222794215E-2
2.883740500E-2,2.351827621E-1,5.097947121E-1,2.459411621E-1,6.129344462E-1
3.378120700E-2,6.970214844E-1,5.394792557E-1,4.144506454E-1,9.739846788E-1
3.872584300E-2,1.375455856E0,5.371208191E-1,5.853114128E-1,1.588385041E0
4.366959300E-2,1.861548901E0,7.031879425E-1,7.137675285E-1,2.114072297E0
4.861261300E-2,2.293361187E0,8.532552719E-1,7.034039497E-1,2.546041478E0
5.355641500E-2,2.592136860E0,8.888974190E-1,4.985270500E-1,2.785290172E0
5.850099900E-2,2.731064320E0,7.929940224E-1,3.416008949E-1,2.864304978E0
6.344480100E-2,2.758298397E0,6.764383316E-1,1.416635513E-1,2.843562453E0
6.838782200E-2,2.603865623E0,6.729168892E-1,5.782747269E-2,2.690032963E0
7.333162400E-2,2.347060204E0,6.646690369E-1,-1.239066124E-1,2.442504734E0
7.827620700E-2,2.289281845E0,4.681539536E-1,-5.039820671E-1,2.390392732E0
8.322000900E-2,2.112976074E0,4.026994705E-1,-9.813251495E-1,2.364282936E0
8.816297800E-2,1.763885498E0,4.147939682E-1,-1.251763821E0,2.202330300E0
9.310678000E-2,1.651271820E0,3.265542984E-1,-1.347160339E0,2.155963199E0
9.805136300E-2,1.448698997E0,3.406047821E-1,-1.295845509E0,1.973310920E0
1.029951650E-1,1.312615395E0,3.271932602E-1,-1.191003323E0,1.802360541E0
1.079381860E-1,7.847337723E-1,3.568763733E-1,-1.227227926E0,1.499752054E0
1.128819880E-1,7.787084579E-2,4.479160309E-1,-1.401825905E0,1.473705706E0
1.178265720E-1,-9.365410805E-1,8.197689056E-2,-1.779522896E0,2.012593139E0
1.227703740E-1,-1.252162457E0,-1.629371643E-1,-1.737769127E0,2.148092381E0
1.277133950E-1,-1.183248997E0,-1.129140854E-1,-9.608390331E-1,1.528410752E0
1.326571970E-1,-1.054939270E0,-1.696462631E-1,-5.078413486E-1,1.183038272E0
1.376017800E-1,-2.617125511E-1,-1.221101284E0,-3.762309551E-1,1.304274333E0
1.425455820E-1,-1.009983540E0,-1.839116573E0,-3.872082233E-1,2.133622912E0
1.474885510E-1,-1.312666893E0,-2.237822533E0,-2.067310810E-1,2.602629785E0
1.524323530E-1,-1.318259239E0,-2.300186157E0,5.373048782E-2,2.651707138E0
1.573769360E-1,-1.372020721E0,-2.183350563E0,2.875890732E-1,2.594642175E0
1.623207380E-1,-1.503967762E0,-2.192624092E0,4.703612328E-1,2.700140576E0
1.672637590E-1,-1.337306499E0,-2.149114609E0,7.635631561E-1,2.643881799E0
1.722075610E-1,-1.420619488E0,-2.027189732E0,1.087570667E0,2.703787694E0
1.771521450E-1,-1.226469517E0,-2.589668274E0,1.055649757E0,3.053687223E0
1.820959470E-1,-1.241975784E0,-2.643295288E0,1.053490639E0,3.104731285E0
1.870389680E-1,-1.269721508E0,-2.742982388E0,1.225167751E0,3.261469164E0
1.919827700E-1,-1.224699497E0,-2.983740330E0,1.491840363E0,3.553615466E0
1.969273530E-1,-1.788029671E0,-3.188944817E0,1.778699398E0,4.065733722E0
2.018711550E-1,-2.511911869E0,-3.101922989E0,1.966146469E0,4.449422368E0
2.068141240E-1,-3.147557974E0,-2.985142231E0,2.222931385E0,4.874383990E0
2.117579260E-1,-3.871631861E0,-2.881927490E0,2.568139553E0,5.467209534E0
2.167025610E-1,-4.338840485E0,-2.956879616E0,2.804697990E0,5.952730855E0
2.216463110E-1,-4.148110867E0,-3.253011703E0,2.818156719E0,5.977534291E0
2.265893320E-1,-3.766209602E0,-3.619657040E0,2.714250088E0,5.886714312E0
2.315331340E-1,-3.358339548E0,-3.753101826E0,2.835222244E0,5.779507160E0
2.364777180E-1,-2.812393427E0,-3.854609013E0,3.146286011E0,5.715477503E0
2.414215200E-1,-2.305361986E0,-3.895543098E0,3.494167805E0,5.718317809E0
