"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.193286700E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.712302400E-2,-7.694911957E-2,5.306577682E-2,-2.019262314E-2,9.562889575E-2
3.231318000E-2,-1.906185150E-1,1.157088280E-1,-2.438116074E-2,2.243176144E-1
3.744844000E-2,-2.117366791E-1,1.071376801E-1,8.985996246E-3,2.374692651E-1
4.239224200E-2,2.628340721E-1,3.276872635E-2,2.086820602E-1,3.371998534E-1
4.733526300E-2,3.201422691E-1,5.793476105E-2,1.603183746E-1,3.626975190E-1
5.227906500E-2,2.224645615E-1,7.499742508E-2,8.443355560E-2,2.494877155E-1
5.722370100E-2,1.688680649E-1,5.587530136E-2,-1.708459854E-1,2.466309457E-1
6.216750300E-2,2.068915367E-1,5.726814270E-3,-4.366559982E-1,4.832239286E-1
6.711052400E-2,2.393646240E-1,6.411409378E-2,-4.529566765E-1,5.163097820E-1
7.205432600E-2,2.386341095E-1,1.091566086E-1,-1.894187927E-1,3.236369609E-1
7.699890900E-2,2.289710045E-1,1.491708755E-1,5.715751648E-2,2.791892775E-1
8.194271100E-2,2.349119186E-1,1.120119095E-1,1.879262924E-1,3.210086740E-1
8.688573200E-2,2.650184631E-1,1.268482208E-2,1.932268143E-1,3.282259774E-1
9.182953400E-2,2.520980835E-1,-6.561470032E-2,1.274228096E-1,2.899919051E-1
9.677416900E-2,2.005267143E-1,-1.112813950E-1,4.139900208E-2,2.330416044E-1
1.017179710E-1,1.093831062E-1,-1.127109528E-1,-4.416322708E-2,1.631527304E-1
1.066609920E-1,8.846426010E-2,-7.673168182E-2,-9.817028046E-2,1.528106026E-1
1.116047940E-1,9.071254730E-2,-3.440713882E-2,-1.680412292E-1,1.940372958E-1
1.165493780E-1,8.071517944E-2,5.169391632E-3,-1.918773651E-1,2.082272462E-1
1.214931800E-1,1.158876419E-1,1.358985901E-3,-2.312102318E-1,2.586309411E-1
1.264362010E-1,1.967306137E-1,-2.569770813E-2,-2.580504417E-1,3.255047420E-1
1.313800030E-1,3.746142387E-1,-1.777315140E-2,-2.827320099E-1,4.696691412E-1
1.363246380E-1,5.393066406E-1,-6.618642807E-2,-2.898902893E-1,6.158479323E-1
