-23.19421301802022,-23.195380177374982,-25.65477203776485,-25.260737367555468,-22.932744904501156,-16.096481364888128,-20.05210333741793,-19.114555237136177,-22.14684824074027,-18.25416967659736
32.79621572437919,37.28124099404512,33.09055349575392,42.340596354334096,34.70015454343773,28.415472901271684,31.03357886770956,30.338647801603592,34.335422878082376,33.661230424235306
-28.09962825192828,-29.253168111121845,-29.97349560706871,-28.017150915889644,-27.8002113475709,-21.009166506696985,-26.030586817460023,-24.06411282165506,-28.501870608061022,-31.742115389310644
45.74541628177892,53.50805306971676,43.82725662149564,53.37273960227937,44.78624931513645,34.86959090453777,39.42478542336047,34.67316541368527,43.57680859231076,45.55640180567784
-24.643253720241105,-30.610498543431333,-33.63969015027769,-28.00672399373462,-30.982885971431187,-23.07385393861685,-25.58746843537334,-25.63196704487489,-26.923211184739824,-30.611216998018502
30.10356289435491,59.024722005966034,48.27692877587297,55.55165303892503,48.86260354662433,40.035904991478446,41.63908358623896,42.37439031829376,45.52179779035165,45.94362023299958
-23.13808964516001,-26.66091996731941,-30.64770672672671,-28.92408671427756,-28.861336747232933,-22.25580820977226,-25.866330474789823,-26.05017119094291,-21.46124842623416,-24.515820686767064
34.8808423345079,57.40537762384708,46.31789381911868,51.43871952396727,55.62351664482499,39.337315128495725,41.504879720518495,36.52107190211008,47.4446905160943,42.822108812185576
-19.722621915715223,-31.49428848729207,-28.382951676168712,-30.85668377936981,-31.130857963687323,-22.31069268916429,-26.97782202866352,-23.342853569129208,-20.10789018268916,-23.520125359948164
35.85178648438075,44.79713008154644,35.29463221447914,49.72670344993788,47.440297061163136,37.003954609281074,38.50167460394503,39.37028811661101,36.92243311247808,41.48635808876978
