-32.14466219436392,-25.10996405689288,-34.633882862492946,-29.6824639395103,-23.905646421804484
63.216277167517454,63.31191618286218,59.67884344359477,58.94549047353139,50.19513539052104
-35.33649375454136,-34.32311763834648,-33.783225807927984,-35.005602606955904,-20.528920437948592
66.41872719977708,65.29098241906917,63.98805415429528,64.47818456121027,50.144575042818
-35.39931675752553,-32.64264182630621,-26.36286284547248,-28.625412010002886,-21.21941556304045
66.31555594769839,65.56328175460288,63.57093263979201,62.03876325626753,52.79460127771801
-36.313909734289645,-32.32791276251121,-29.34958938307141,-32.21918028534376,-18.32342384283279
66.60204233048472,64.98142483915476,62.56258841365384,63.03378508169445,58.10037819011545
-36.539777026937024,-35.96310169128121,-33.80810196784597,-33.60726798862355,-34.086528819274
66.35553483086454,64.69398463676481,63.19808088267485,61.60272770896372,60.64024528269556
