"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.083284000E-3,1.389701843E0,1.174042225E0,-8.983659744E-1,2.028967171E0
1.389026300E-2,1.110328674E0,9.244475365E-1,-7.072405815E-1,1.608608794E0
1.869724200E-2,9.240880013E-1,7.551107407E-1,-5.768084526E-1,1.325457980E0
2.385390900E-2,7.909979820E-1,6.305074692E-1,-4.800796509E-1,1.119684754E0
2.879635700E-2,6.912345886E-1,5.354065895E-1,-4.057178497E-1,9.638840419E-1
3.373802400E-2,5.647110939E-1,3.807010651E-1,-2.436547279E-1,7.233253396E-1
3.868047200E-2,5.334010124E-1,2.742691040E-1,-1.933097839E-1,6.301657354E-1
4.362370100E-2,4.886283875E-1,2.412500381E-1,-2.311515808E-2,5.454297319E-1
4.856614900E-2,4.451246262E-1,1.756863594E-1,1.150131226E-3,4.785425295E-1
5.350781500E-2,3.484520912E-1,1.782779694E-1,-1.833438873E-2,3.918393090E-1
5.845026300E-2,1.852154732E-1,1.372952461E-1,1.691102982E-2,2.311725309E-1
6.339354500E-2,2.043962479E-2,7.295227051E-2,-3.270959854E-2,8.252108743E-2
6.833599200E-2,-8.004426956E-2,4.217529297E-2,-1.354413033E-1,1.628808984E-1
7.327760700E-2,-1.771454811E-1,2.920818329E-2,-1.222143173E-1,2.171865070E-1
7.822005500E-2,-2.355141640E-1,3.552436829E-3,-8.297872543E-2,2.497298743E-1
8.316333600E-2,-2.688264847E-1,-7.512235641E-2,1.747035980E-2,2.796717018E-1
8.810578400E-2,-3.898954391E-1,-9.088945389E-2,1.402525902E-1,4.242052986E-1
9.304745100E-2,-5.471987724E-1,-1.562557220E-1,2.370257378E-1,6.164604996E-1
9.798989900E-2,-6.717605591E-1,-2.413630486E-1,2.377305031E-1,7.523524188E-1
1.029331280E-1,-7.953176498E-1,-3.764333725E-1,3.324565887E-1,9.406166230E-1
1.078755760E-1,-9.138169289E-1,-5.205903053E-1,2.627882957E-1,1.084035670E0
1.128172420E-1,-1.078521252E0,-5.632910728E-1,3.083662987E-1,1.255226950E0
1.177596900E-1,-1.216787338E0,-6.370530128E-1,3.563957214E-1,1.418952387E0
1.227029200E-1,-1.394643307E0,-7.589430809E-1,4.205212593E-1,1.642517179E0
1.276453670E-1,-1.542052269E0,-8.670015335E-1,4.469490051E-1,1.824658947E0
1.325870340E-1,-1.681274414E0,-9.085993767E-1,5.201621056E-1,1.980607255E0
1.375294820E-1,-1.748300076E0,-9.739065170E-1,6.343064308E-1,2.099378886E0
1.424727630E-1,-1.778038025E0,-1.016128540E0,7.444872856E-1,2.179035967E0
1.474152110E-1,-1.713608980E0,-1.052696705E0,7.400140762E-1,2.142952851E0
1.523568780E-1,-1.582934856E0,-1.028413296E0,7.241573334E-1,2.021811195E0
1.572993260E-1,-1.468555927E0,-1.038182259E0,7.435002327E-1,1.946091342E0
1.622425550E-1,-1.329840899E0,-9.416565895E-1,8.061809540E-1,1.817999362E0
1.671850030E-1,-1.385670900E0,-9.955387115E-1,8.830928802E-1,1.921206445E0
1.721266700E-1,-1.330292702E0,-9.839091301E-1,8.854360580E-1,1.876633385E0
1.770691170E-1,-1.261835098E0,-9.900054932E-1,8.778562546E-1,1.828379144E0
1.820123470E-1,-1.229214668E0,-1.020305157E0,8.626461029E-1,1.815530119E0
1.869547950E-1,-1.202889919E0,-9.107689857E-1,8.301596642E-1,1.722094472E0
1.918964610E-1,-1.271499157E0,-9.680080414E-1,8.109560013E-1,1.792037754E0
1.968389090E-1,-1.435178041E0,-9.705076218E-1,7.997908592E-1,1.908215521E0
2.017821900E-1,-1.605646133E0,-9.774861336E-1,7.471070290E-1,2.022806852E0
2.067246380E-1,-1.757397413E0,-1.072660923E0,6.278433800E-1,2.152494932E0
2.116662530E-1,-1.867682219E0,-1.106052876E0,5.154151917E-1,2.230973476E0
2.166087010E-1,-1.939653635E0,-1.113931656E0,4.513893127E-1,2.281852815E0
2.215519820E-1,-1.981362581E0,-1.073178291E0,4.720635414E-1,2.302249619E0
2.264944300E-1,-2.009891272E0,-1.097348690E0,4.749627113E-1,2.338680536E0
2.314360970E-1,-1.973977327E0,-1.088952541E0,5.120544434E-1,2.311839934E0
2.363785450E-1,-1.949857712E0,-1.074755192E0,5.289525986E-1,2.288413134E0
2.413217740E-1,-1.880963087E0,-1.024448872E0,5.379133224E-1,2.208363278E0
2.462642220E-1,-1.810322523E0,-9.999694824E-1,5.134568214E-1,2.130925740E0
2.512058880E-1,-1.721496582E0,-1.005733013E0,6.255373955E-1,2.089580438E0
2.561483360E-1,-1.659538269E0,-1.018052578E0,6.676878929E-1,2.058228714E0
2.610916170E-1,-1.576826096E0,-1.018408298E0,6.885223389E-1,1.999399662E0
2.660340650E-1,-1.530247450E0,-1.070682049E0,7.262945175E-1,2.003876502E0
2.709756800E-1,-1.462691784E0,-1.040120602E0,7.526741028E-1,1.946236477E0
2.759181280E-1,-1.409899950E0,-1.029369831E0,7.279982567E-1,1.891402014E0
2.808614090E-1,-1.392605782E0,-9.864344597E-1,7.731585503E-1,1.873546890E0
2.858038570E-1,-1.374908447E0,-9.753060341E-1,7.574663162E-1,1.848066643E0
2.907455240E-1,-1.356476545E0,-1.018928051E0,7.169823647E-1,1.841821572E0
2.956879720E-1,-1.367858648E0,-9.512810707E-1,6.447343826E-1,1.786520468E0
3.006312010E-1,-1.340223074E0,-9.789519310E-1,5.834741592E-1,1.759257476E0
3.055736490E-1,-1.389643669E0,-9.093103409E-1,5.398435593E-1,1.746249092E0
3.105153150E-1,-1.361745119E0,-9.038572311E-1,4.331865311E-1,1.690845420E0
3.154577630E-1,-1.325892687E0,-8.319039345E-1,4.010481834E-1,1.615826482E0
3.204009920E-1,-1.256093025E0,-8.004059792E-1,3.572111130E-1,1.531672027E0
3.253434400E-1,-1.129077911E0,-7.805314064E-1,3.607988358E-1,1.419232894E0
3.302851070E-1,-9.194226265E-1,-6.945071220E-1,4.301071167E-1,1.229906598E0
3.352275550E-1,-7.669801712E-1,-6.566839218E-1,5.051326752E-1,1.129004595E0
3.401708360E-1,-6.731255054E-1,-6.264171600E-1,5.151090622E-1,1.053960981E0
3.451132840E-1,-6.747128963E-1,-5.893650055E-1,4.490571022E-1,1.002118198E0
3.500548990E-1,-5.959966183E-1,-5.808262825E-1,3.906250000E-1,9.193253124E-1
3.549973470E-1,-5.917091370E-1,-5.177912712E-1,3.091077805E-1,8.448521310E-1
3.599406280E-1,-5.309817791E-1,-4.622225761E-1,2.826261520E-1,7.585966659E-1
3.648830760E-1,-4.664082527E-1,-4.116587639E-1,2.182712555E-1,6.592737952E-1
3.698247420E-1,-4.286091328E-1,-3.730850220E-1,2.676639557E-1,6.281259551E-1
3.747671900E-1,-4.549634457E-1,-3.841862679E-1,3.513631821E-1,6.914093657E-1
3.797104200E-1,-3.745694160E-1,-3.710956573E-1,3.768558502E-1,6.481007377E-1
3.846528670E-1,-3.896038532E-1,-3.554840088E-1,3.969287872E-1,6.600852256E-1
3.895945340E-1,-3.027846813E-1,-3.303403854E-1,4.850835800E-1,6.603858062E-1
3.945369820E-1,-2.878582478E-1,-3.076791763E-1,4.868106842E-1,6.438272195E-1
3.994802110E-1,-2.517848015E-1,-3.160405159E-1,5.003352165E-1,6.431271436E-1
4.044227110E-1,-3.014745712E-1,-2.982616425E-1,4.641060829E-1,6.286822573E-1
4.093643260E-1,-3.224053383E-1,-3.161988258E-1,4.852194786E-1,6.628460168E-1
4.143067740E-1,-2.582831383E-1,-2.607116699E-1,4.945707321E-1,6.158579085E-1
4.192500550E-1,-2.473404408E-1,-2.510375977E-1,4.568724632E-1,5.770005344E-1
4.241925030E-1,-1.965982914E-1,-2.677373886E-1,4.602084160E-1,5.675614360E-1
4.291341170E-1,-1.703312397E-1,-1.779770851E-1,3.904705048E-1,4.616879781E-1
4.340765650E-1,-1.848385334E-1,-1.391115189E-1,3.075938225E-1,3.848782375E-1
4.390198470E-1,-1.686420441E-1,-1.269717216E-1,2.685952187E-1,3.416216454E-1
4.439622950E-1,-1.338708401E-1,-5.340862274E-2,2.064585686E-1,2.517916268E-1
4.489039610E-1,-8.056998253E-2,-5.887651443E-2,2.469344139E-1,2.663354479E-1
4.538464090E-1,-4.670977592E-2,1.389217377E-2,1.472001076E-1,1.550569809E-1
4.587896380E-1,-1.299619675E-2,2.215528488E-2,1.808967590E-1,1.827112345E-1
4.637320860E-1,-2.186608315E-2,9.271144867E-3,1.309113503E-1,1.330483421E-1
4.686737530E-1,-1.841402054E-2,6.328296661E-2,1.022291183E-1,1.216330656E-1
4.736162010E-1,-2.176165581E-2,1.075706482E-1,1.326627731E-1,1.721755656E-1
4.785594300E-1,6.780791283E-2,6.626462936E-2,1.268844604E-1,1.583937513E-1
4.835018780E-1,9.768843651E-2,8.232355118E-2,1.564459801E-1,2.019790642E-1
4.884435450E-1,1.112570763E-1,1.527915001E-1,2.091116905E-1,2.818706771E-1
4.933859920E-1,1.538259983E-1,1.726799011E-1,1.994023323E-1,3.053556552E-1
4.983292740E-1,1.562137604E-1,2.493920326E-1,1.396684647E-1,3.257397809E-1
5.032717220E-1,1.613612175E-1,2.684445381E-1,1.206631660E-1,3.356478991E-1
5.082133360E-1,1.880946159E-1,3.087601662E-1,3.050327301E-2,3.628262317E-1
5.131558360E-1,2.123687267E-1,2.870645523E-1,5.021190643E-2,3.605936339E-1
5.180990650E-1,2.578763962E-1,3.034224510E-1,7.216739655E-2,4.046894521E-1
5.230415130E-1,2.530825138E-1,3.075966835E-1,5.619239807E-2,4.022736184E-1
5.279831800E-1,2.792134285E-1,3.139510155E-1,5.948829651E-2,4.243397650E-1
5.329256280E-1,2.528541088E-1,3.296627998E-1,-2.014446259E-2,4.159549991E-1
5.378688570E-1,2.621815205E-1,3.190832138E-1,-4.011631012E-3,4.130004118E-1
5.428113050E-1,2.903020382E-1,3.820385933E-1,-2.580308914E-2,4.805148900E-1
5.477529720E-1,3.202898502E-1,4.182467461E-1,-3.529500961E-2,5.279788504E-1
5.526954200E-1,2.620236874E-1,4.397716522E-1,-1.037902832E-1,5.223293422E-1
5.576387010E-1,3.131570816E-1,4.372301102E-1,-1.334204674E-1,5.541105920E-1
5.625811490E-1,3.043467999E-1,4.607915878E-1,-1.626567841E-1,5.756848890E-1
5.675227630E-1,3.286416531E-1,4.889731407E-1,-1.417274475E-1,6.059593533E-1
5.724652110E-1,3.122894764E-1,4.575457573E-1,-7.102727890E-2,5.584959368E-1
5.774084920E-1,3.387317657E-1,4.476404190E-1,-5.298280716E-2,5.638513383E-1
5.823509400E-1,3.507936001E-1,4.328827858E-1,7.800102234E-3,5.572293044E-1
5.872925550E-1,3.343956470E-1,4.109950066E-1,4.056930542E-3,5.298620602E-1
5.922350030E-1,3.634505272E-1,4.200429916E-1,-2.811908722E-2,5.561682152E-1
5.971782840E-1,4.423370361E-1,4.075531960E-1,-2.677536011E-2,6.020619411E-1
6.021207320E-1,4.426007271E-1,4.281573296E-1,1.736497879E-2,6.160484112E-1
6.070623990E-1,4.741921425E-1,4.720721245E-1,8.948326111E-3,6.691713915E-1
6.120048470E-1,4.560406208E-1,4.440541267E-1,-2.539443970E-2,6.370258965E-1
6.169480760E-1,4.453473091E-1,4.444856644E-1,-6.641340256E-2,6.327025143E-1
6.218905240E-1,4.254250526E-1,4.946446419E-1,-1.236658096E-1,6.640429426E-1
6.268321900E-1,4.034745693E-1,4.755120277E-1,-1.900310516E-1,6.519319115E-1
6.317746380E-1,3.605492115E-1,4.756569862E-1,-2.275772095E-1,6.387774955E-1
6.367178670E-1,3.039412498E-1,4.594955444E-1,-2.770991325E-1,6.166849828E-1
6.416603150E-1,2.930371761E-1,4.461178780E-1,-2.980308533E-1,6.113217951E-1
6.466019820E-1,2.634458542E-1,4.427075386E-1,-3.263554573E-1,6.098373286E-1
6.515444300E-1,2.485020161E-1,4.421801567E-1,-3.240718842E-1,6.019128916E-1
6.564877110E-1,2.099895477E-1,3.850831985E-1,-3.127326965E-1,5.386895390E-1
6.614301590E-1,2.502608299E-1,3.999395370E-1,-2.446794510E-1,5.314603937E-1
6.663717740E-1,2.189340591E-1,3.671746254E-1,-2.151494026E-1,4.785797668E-1
6.713142220E-1,2.497026920E-1,3.630671501E-1,-1.453638077E-1,4.640041233E-1
6.762575030E-1,2.067308426E-1,3.161845207E-1,-1.854639053E-1,4.208410063E-1
6.811999510E-1,2.165684700E-1,3.315358162E-1,-1.755404472E-1,4.331654975E-1
6.861416170E-1,2.789523602E-1,3.136339188E-1,-2.420244217E-1,4.845167437E-1
6.910840650E-1,2.794117928E-1,3.103752136E-1,-2.561182976E-1,4.898982604E-1
6.960272950E-1,2.969415188E-1,2.859554291E-1,-2.633790970E-1,4.891966085E-1
7.009697420E-1,2.908926010E-1,2.905058861E-1,-2.234311104E-1,4.679034476E-1
7.059114090E-1,2.995867729E-1,2.881641388E-1,-2.222499847E-1,4.713659524E-1
7.108538570E-1,2.801182270E-1,2.431521416E-1,-1.952280998E-1,4.191696506E-1
7.157970860E-1,3.252978325E-1,2.221965790E-1,-6.151056290E-2,3.987148717E-1
7.207395340E-1,2.967624664E-1,2.272744179E-1,6.437301636E-5,3.737935615E-1
7.256812010E-1,2.709820271E-1,1.915464401E-1,-2.747535706E-3,3.318566658E-1
7.306236490E-1,2.597398758E-1,2.054119110E-1,7.818222046E-2,3.402518418E-1
7.355669300E-1,2.294363976E-1,1.971173286E-1,1.473517418E-1,3.364652101E-1
7.405093780E-1,1.679170132E-1,1.477618217E-1,1.479744911E-1,2.681904721E-1
7.454509920E-1,1.203620434E-1,1.072435379E-1,7.095575333E-2,1.761332360E-1
7.503934400E-1,8.676052094E-2,1.067914963E-1,4.986286163E-3,1.376832405E-1
7.553367220E-1,9.311175346E-2,1.010818481E-1,-5.962657928E-2,1.498087702E-1
7.602791700E-1,1.201641560E-1,1.496534348E-1,-5.420589447E-2,1.994338334E-1
7.652208360E-1,1.039180756E-1,1.499452591E-1,-8.391618729E-2,2.008095457E-1
7.701632840E-1,1.184189320E-1,1.547679901E-1,-1.178002357E-1,2.277126912E-1
7.751065130E-1,6.378531456E-2,1.642813683E-1,-2.201461792E-1,2.819951676E-1
7.800489610E-1,6.884098053E-2,1.811208725E-1,-2.316026688E-1,3.019663015E-1
7.849906280E-1,1.209020615E-2,1.625485420E-1,-2.361183167E-1,2.869147278E-1
7.899330760E-1,5.677223206E-3,1.610689163E-1,-2.100133896E-1,2.647282578E-1
7.948763050E-1,-7.745265961E-3,1.219940186E-1,-1.559977531E-1,1.981863484E-1
