"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
0.000000000E0,9.534695148E-1,8.612284660E-1,-7.564525604E-1,1.490985936E0
0.000000000E0,7.645521164E-1,6.936559677E-1,-6.115398407E-1,1.199866458E0
0.000000000E0,6.389245987E-1,5.827989578E-1,-5.164623260E-1,1.007279803E0
4.404858000E-3,5.494632721E-1,5.043525696E-1,-4.498610497E-1,8.710088207E-1
9.211837000E-3,4.826064110E-1,4.461636543E-1,-4.010567665E-1,7.699464165E-1
1.440147200E-2,6.161098480E-1,5.997824669E-1,-7.435231209E-1,1.136730832E0
1.959110800E-2,5.564718246E-1,5.450720787E-1,-6.775979996E-1,1.032426032E0
2.478074300E-2,4.142613411E-1,5.247192383E-1,-6.202340126E-1,9.119391252E-1
2.997037900E-2,3.816986084E-1,4.862442017E-1,-5.772700310E-1,8.457942657E-1
3.516001400E-2,2.062253952E-1,4.651374817E-1,-6.234664917E-1,8.047311705E-1
4.034964900E-2,9.340429306E-2,4.593811035E-1,-6.300983429E-1,7.853529665E-1
4.553928500E-2,-4.048204422E-2,3.892908096E-1,-6.417846680E-1,7.517138355E-1
5.072892000E-2,-1.504850388E-1,2.961053848E-1,-6.488924026E-1,7.289619304E-1
5.591855600E-2,-2.275819778E-1,2.568459511E-1,-6.671495438E-1,7.502345720E-1
6.110819100E-2,-2.175397873E-1,2.477602959E-1,-5.510473251E-1,6.421540919E-1
6.629782700E-2,-2.200498581E-1,2.149486542E-1,-3.225555420E-1,4.457206991E-1
7.148746200E-2,-2.162256241E-1,1.184077263E-1,-1.086597443E-1,2.694083335E-1
7.667709700E-2,-1.789226532E-1,5.184555054E-2,1.631865501E-1,2.476512206E-1
8.186673300E-2,-1.837391853E-1,-7.095861435E-2,4.445395470E-1,4.862207544E-1
8.705636800E-2,-1.922812462E-1,-1.632146835E-1,6.520447731E-1,6.991233773E-1
9.224600400E-2,-1.563959122E-1,-2.429046631E-1,7.075605392E-1,7.642671479E-1
9.743563900E-2,-1.975200176E-1,-3.041839600E-1,8.799338341E-1,9.517487017E-1
1.026252740E-1,-2.601680756E-1,-3.664603233E-1,9.906063080E-1,1.087787412E0
1.078149100E-1,-2.517576218E-1,-4.922723770E-1,1.058670044E0,1.194360187E0
1.130045450E-1,-3.091928959E-1,-5.530571938E-1,1.190455437E0,1.348575787E0
1.181941810E-1,-3.565125465E-1,-6.160964966E-1,1.412065506E0,1.581330162E0
1.233838160E-1,-4.057226181E-1,-7.047247887E-1,1.547509670E0,1.748151610E0
1.283770450E-1,-4.809250832E-1,-8.112430573E-1,1.544617176E0,1.809764198E0
1.333188160E-1,-5.645248890E-1,-9.259371758E-1,1.629599571E0,1.957458241E0
1.382613160E-1,-6.678860188E-1,-9.857945442E-1,1.643833160E0,2.029790648E0
1.432047020E-1,-7.138652802E-1,-1.041080475E0,1.577379704E0,2.020291791E0
1.481472540E-1,-8.018822670E-1,-1.059115887E0,1.466847420E0,1.978985342E0
1.530889720E-1,-7.934408188E-1,-1.164074898E0,1.424576283E0,2.003505998E0
1.580315240E-1,-8.472225666E-1,-1.137145042E0,1.348485947E0,1.956859544E0
1.629749100E-1,-8.218462467E-1,-1.152049065E0,1.384043217E0,1.979450410E0
1.679174620E-1,-8.849077225E-1,-1.142498016E0,1.344212055E0,1.973643697E0
1.728591810E-1,-8.939528465E-1,-1.139210224E0,1.333092213E0,1.968269919E0
1.778017330E-1,-9.109067917E-1,-1.176756859E0,1.169684410E0,1.892794101E0
1.827451180E-1,-9.399883747E-1,-1.183881283E0,1.043976784E0,1.837128346E0
1.876876700E-1,-9.926495552E-1,-1.172786236E0,9.477205276E-1,1.805257570E0
1.926293890E-1,-1.030905008E0,-1.143761635E0,8.729796410E-1,1.770042165E0
1.975719410E-1,-1.048129797E0,-1.115634918E0,7.370085716E-1,1.698940545E0
2.025152740E-1,-1.079937220E0,-1.017790318E0,5.641098022E-1,1.587570911E0
2.074578790E-1,-1.118835211E0,-9.639501572E-1,5.327577591E-1,1.569975466E0
2.123995970E-1,-1.087309837E0,-9.905600548E-1,3.702874184E-1,1.516761246E0
2.173421490E-1,-1.052581549E0,-8.824748993E-1,1.448740959E-1,1.381187304E0
2.222855350E-1,-8.898510933E-1,-8.205180168E-1,2.044978142E-1,1.227560239E0
2.272280350E-1,-1.021736860E0,-8.881373405E-1,2.955341339E-2,1.354107659E0
2.321698060E-1,-9.990439415E-1,-7.985882759E-1,3.991794586E-2,1.279619269E0
2.371123580E-1,-1.019603491E0,-8.133287430E-1,6.318330765E-2,1.305789820E0
2.420556910E-1,-1.085351348E0,-8.717236519E-1,1.017169952E-1,1.395792256E0
2.469982430E-1,-1.047419906E0,-8.626999855E-1,9.433984756E-2,1.360235175E0
2.519400140E-1,-1.072215915E0,-8.557720184E-1,1.595802307E-1,1.381107731E0
2.568825660E-1,-1.055096507E0,-8.863754272E-1,2.328953743E-1,1.397544379E0
2.618258990E-1,-1.074629068E0,-9.398012161E-1,2.319936752E-1,1.446331575E0
2.667684520E-1,-1.095193744E0,-9.145488739E-1,2.971959114E-1,1.457454764E0
