"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.078229300E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.558927200E-2,-1.351118088E-3,-3.128051758E-3,4.943847656E-3,6.004319906E-3
2.039625100E-2,-2.695322037E-3,-6.254673004E-3,9.890079498E-3,1.200830412E-2
2.520323000E-2,-4.033088684E-3,-9.380340576E-3,1.483917236E-2,1.801270746E-2
3.001020900E-2,3.485631943E-2,2.862796783E-1,-4.245538712E-1,5.132416651E-1
3.519911600E-2,-5.693840981E-2,2.050719261E-1,-3.947067261E-1,4.484304595E-1
4.038802200E-2,-6.321334839E-2,1.023950577E-1,-3.968009949E-1,4.146464817E-1
4.551698000E-2,-6.777644157E-2,9.021806717E-2,-4.028172493E-1,4.183236570E-1
5.045958400E-2,-1.003930569E-1,8.320808411E-2,-3.872370720E-1,4.086011516E-1
5.540140700E-2,-9.858870506E-2,8.444643021E-2,-3.392772675E-1,3.632629854E-1
6.034401100E-2,-3.474903107E-2,1.082243919E-1,-3.404583931E-1,3.589316531E-1
6.528739700E-2,-7.739543915E-2,8.266878128E-2,-3.136448860E-1,3.334625855E-1
7.023005300E-2,-4.529953003E-3,9.504461288E-2,-2.932987213E-1,3.083474320E-1
7.517182400E-2,7.650232315E-2,1.160149574E-1,-3.406119347E-1,3.678703112E-1
8.011442800E-2,1.190712452E-1,1.697154045E-1,-3.082885742E-1,3.715146363E-1
8.505786600E-2,1.707935333E-1,1.220726967E-1,-2.366895676E-1,3.163765568E-1
9.000047000E-2,1.255548000E-1,9.574508667E-2,-1.116204262E-1,1.933655837E-1
9.494224100E-2,1.520652771E-1,3.402566910E-2,-3.130578995E-2,1.589391303E-1
9.988484500E-2,1.444244385E-1,9.900093079E-3,9.839057922E-3,1.450973374E-1
1.048282820E-1,1.201183796E-1,1.430463791E-2,1.214122772E-2,1.215749036E-1
1.097708860E-1,1.457700729E-1,3.667354584E-2,-2.226066589E-2,1.519519673E-1
1.147126570E-1,1.870474815E-1,-4.253625870E-2,-5.976152420E-2,2.009167326E-1
1.196552610E-1,1.633546352E-1,-2.002620697E-2,-6.608724594E-2,1.773508102E-1
1.245986990E-1,2.881717682E-2,-5.259037018E-3,-5.412673950E-2,6.154503294E-2
1.295413030E-1,-8.194541931E-2,-2.986860275E-2,-1.233630180E-1,1.510814992E-1
1.344830740E-1,-1.268460751E-1,-1.149315834E-1,-1.700439453E-1,2.412760638E-1
1.394256780E-1,-2.516078949E-1,-2.049584389E-1,-1.449131966E-1,3.554072720E-1
1.443691160E-1,-2.089045048E-1,-2.556695938E-1,-1.342554092E-1,3.564162570E-1
1.493117200E-1,-1.982164383E-1,-2.613282204E-1,5.143976212E-2,3.320063920E-1
1.542535430E-1,-6.751537323E-2,-3.299145699E-1,2.607946396E-1,4.259293287E-1
1.591961470E-1,8.756828308E-2,-4.388003349E-1,4.539885521E-1,6.374319913E-1
1.641395320E-1,2.021210194E-1,-4.851269722E-1,6.900629997E-1,8.674030374E-1
1.690821360E-1,2.822453976E-1,-5.546021461E-1,8.594303131E-1,1.061068550E0
1.740239590E-1,2.544779778E-1,-6.631546021E-1,1.041646957E0,1.260778113E0
1.789665630E-1,2.470238209E-1,-7.590513229E-1,1.174732208E0,1.420273016E0
1.839099490E-1,2.909049988E-1,-8.758568764E-1,1.452424049E0,1.720838925E0
1.888525530E-1,2.159829140E-1,-9.022955894E-1,1.875420570E0,2.092364277E0
1.937943760E-1,1.475880146E-1,-9.932174683E-1,2.293110847E0,2.503321897E0
1.987369800E-1,6.145024300E-2,-1.096585751E0,2.744698524E0,2.956289301E0
2.036803660E-1,-2.627849579E-3,-1.222117901E0,3.111365318E0,3.342779265E0
2.086229700E-1,-8.715939522E-2,-1.393085003E0,3.267088413E0,3.552766427E0
2.135647930E-1,-1.922585964E-1,-1.519738674E0,3.422613144E0,3.749779959E0
2.185073970E-1,-3.245398998E-1,-1.615046978E0,3.591912746E0,3.951650296E0
2.234507820E-1,-3.962481022E-1,-1.628228664E0,3.659398079E0,4.024839803E0
2.283934380E-1,-4.385983944E-1,-1.563259125E0,3.612552643E0,3.960641897E0
2.333352090E-1,-4.611661434E-1,-1.557019711E0,3.551136017E0,3.904811340E0
2.382778130E-1,-5.315930843E-1,-1.530300140E0,3.427374363E0,3.790950376E0
2.432212510E-1,-5.074303150E-1,-1.419510841E0,3.234186172E0,3.568256823E0
2.481638550E-1,-5.351727009E-1,-1.443696499E0,3.088952065E0,3.451419166E0
2.531056260E-1,-4.536106586E-1,-1.404719830E0,2.778378010E0,3.146169861E0
2.580482300E-1,-5.037899017E-1,-1.286743641E0,2.593348503E0,2.938531933E0
2.629916680E-1,-4.997887611E-1,-1.212770462E0,2.417981148E0,2.750860562E0
2.679342720E-1,-5.361700058E-1,-1.066620350E0,2.214009762E0,2.515352157E0
2.728760950E-1,-5.109145641E-1,-9.807972908E-1,2.016674042E0,2.299993741E0
2.778186990E-1,-5.401952267E-1,-9.678750038E-1,1.823009014E0,2.133531057E0
2.827620840E-1,-5.312662125E-1,-9.508824348E-1,1.637141228E0,1.966380582E0
2.877046880E-1,-5.716285706E-1,-8.852624893E-1,1.508234978E0,1.839897183E0
2.926465110E-1,-6.771633625E-1,-8.306884766E-1,1.463683605E0,1.814101227E0
2.975891160E-1,-6.378917694E-1,-7.990393639E-1,1.443799973E0,1.769160302E0
3.025325010E-1,-6.543853283E-1,-7.668738365E-1,1.328782558E0,1.667926475E0
3.074751050E-1,-6.956973076E-1,-7.110643387E-1,1.379833221E0,1.701042903E0
3.124169280E-1,-6.205122471E-1,-6.678996086E-1,1.324141026E0,1.607630179E0
3.173595320E-1,-6.738624573E-1,-6.729164124E-1,1.328892708E0,1.634889274E0
3.223029700E-1,-6.587185860E-1,-6.928548813E-1,1.332520008E0,1.639990132E0
3.272455740E-1,-6.213653088E-1,-6.573147774E-1,1.354514599E0,1.628762525E0
3.321873450E-1,-6.470663548E-1,-6.853890419E-1,1.392552853E0,1.681563693E0
3.371299490E-1,-6.549346447E-1,-6.747941971E-1,1.281432629E0,1.589451534E0
3.420733860E-1,-7.016899586E-1,-7.417354584E-1,1.216667652E0,1.588338901E0
3.470159910E-1,-7.112669945E-1,-7.008142471E-1,1.166619301E0,1.535591723E0
3.519578130E-1,-7.240924835E-1,-6.595931053E-1,1.062376022E0,1.444996817E0
3.569003660E-1,-7.683978081E-1,-6.484355927E-1,8.760409355E-1,1.333548511E0
3.618438030E-1,-8.365521431E-1,-6.169199944E-1,7.522850037E-1,1.283098786E0
3.667864070E-1,-8.312866688E-1,-6.453337669E-1,6.639509201E-1,1.244316688E0
3.717282300E-1,-8.762776852E-1,-6.098732948E-1,5.512704849E-1,1.201543659E0
3.766708340E-1,-8.173402548E-1,-5.725746155E-1,5.088410378E-1,1.120181228E0
3.816142200E-1,-8.046077490E-1,-5.238552094E-1,4.269046783E-1,1.050745219E0
3.865568240E-1,-7.406408787E-1,-4.969034195E-1,4.453606606E-1,9.968992113E-1
3.914986470E-1,-7.063484192E-1,-4.442238808E-1,3.691449165E-1,9.124313207E-1
3.964412510E-1,-6.966190338E-1,-4.229617119E-1,3.484339714E-1,8.863300291E-1
4.013846880E-1,-6.119124889E-1,-3.877611160E-1,2.714066505E-1,7.736001210E-1
4.063272930E-1,-5.974254608E-1,-3.696403503E-1,1.908683777E-1,7.279985628E-1
4.112690630E-1,-5.578875542E-1,-3.518209457E-1,1.565618515E-1,6.778850303E-1
4.162116680E-1,-5.313701630E-1,-2.964124680E-1,1.016373634E-1,6.168830966E-1
4.211551050E-1,-4.184141159E-1,-2.465457916E-1,8.794498444E-2,4.935478903E-1
4.260977090E-1,-4.115066528E-1,-2.092204094E-1,8.890438080E-2,4.701222117E-1
4.310395320E-1,-3.433861732E-1,-1.582021713E-1,6.630182266E-2,3.838462227E-1
4.359821360E-1,-2.902255058E-1,-1.575636864E-1,5.347061157E-2,3.345388853E-1
4.409255220E-1,-2.494897842E-1,-1.734194756E-1,6.436347961E-2,3.105835225E-1
4.458681260E-1,-2.043209076E-1,-1.630463600E-1,7.268095016E-2,2.713183910E-1
4.508099490E-1,-2.163705826E-1,-9.349775314E-2,1.068134308E-1,2.587801535E-1
4.557525530E-1,-2.328000069E-1,-1.381864548E-1,4.089450836E-2,2.737949968E-1
4.606959380E-1,-1.778812408E-1,-6.383419037E-2,5.128622055E-2,1.958234310E-1
4.656385950E-1,-1.828351021E-1,-1.060228348E-1,1.634359360E-2,2.119826151E-1
4.705803660E-1,-1.807467937E-1,-9.539461136E-2,4.317903519E-2,2.088874443E-1
4.755229700E-1,-1.527459621E-1,-8.222341537E-2,-8.634090424E-3,1.736852513E-1
4.804664070E-1,-8.724236488E-2,-1.235413551E-1,4.662227631E-2,1.582634933E-1
4.854090110E-1,-2.023530006E-2,-4.367303848E-2,7.774019241E-2,9.143489036E-2
4.903508340E-1,-9.154462814E-2,-5.255603790E-2,6.853723526E-2,1.258566990E-1
4.952934380E-1,-5.593633652E-2,-5.689764023E-2,1.001105309E-1,1.280169270E-1
5.002368240E-1,-1.881933212E-2,-2.583360672E-2,7.719516754E-2,8.355020281E-2
5.051794280E-1,2.702116966E-2,1.405858994E-2,5.493211746E-2,6.281182285E-2
5.101212510E-1,3.429436684E-2,1.060199738E-2,1.185941696E-2,3.780412300E-2
5.150638550E-1,6.734633446E-2,3.055715561E-2,1.460552216E-2,7.538295431E-2
5.200072930E-1,7.859969139E-2,6.434822083E-2,-2.039194107E-2,1.036071246E-1
5.249498970E-1,5.650186539E-2,3.115606308E-2,-2.398872375E-2,6.883763452E-2
5.298916680E-1,7.736420631E-2,6.463909149E-2,-9.868288040E-2,1.410735392E-1
5.348343240E-1,9.102511406E-2,1.001415253E-1,-9.915971756E-2,1.677693240E-1
5.397777090E-1,9.780335426E-2,6.419181824E-2,-1.448516846E-1,1.861937060E-1
5.447203130E-1,1.144618988E-1,7.610559464E-2,-1.690144539E-1,2.178519530E-1
5.496621360E-1,1.005485058E-1,9.276199341E-2,-1.908259392E-1,2.347963554E-1
5.546047410E-1,6.596279144E-2,1.141791344E-1,-1.677017212E-1,2.133350226E-1
5.595481260E-1,6.054806709E-2,6.686353683E-2,-1.664981842E-1,1.893632655E-1
5.644907820E-1,-3.465270996E-2,6.534337997E-2,-2.107548714E-1,2.233566283E-1
5.694325530E-1,-4.339718819E-2,3.549861908E-2,-1.859960556E-1,1.942627103E-1
5.743751570E-1,-1.184136868E-1,8.464813232E-3,-2.138571739E-1,2.445983342E-1
5.793185950E-1,-1.073606014E-1,3.877639771E-2,-1.466689110E-1,1.858539136E-1
5.842611990E-1,-1.201331615E-1,2.618122101E-2,-1.774477959E-1,2.158822667E-1
5.892030220E-1,-1.162545681E-1,7.537603378E-2,-1.865558624E-1,2.323784863E-1
5.941456260E-1,-1.101732254E-1,4.098749161E-2,-1.764888763E-1,2.120529121E-1
5.990890110E-1,-7.345890999E-2,4.254388809E-2,-1.831068993E-1,2.018274769E-1
6.040316160E-1,-5.381131172E-2,8.206510544E-2,-2.181096077E-1,2.391696882E-1
6.089734380E-1,-5.109643936E-2,4.046392441E-2,-1.577453613E-1,1.706803278E-1
6.139160430E-1,-3.902578354E-2,5.850791931E-2,-1.429052353E-1,1.592736471E-1
6.188594800E-1,-7.953023911E-2,4.775428772E-2,-1.066045761E-1,1.413154860E-1
6.238020840E-1,-4.865503311E-2,6.547546387E-2,-1.511850357E-1,1.717884270E-1
6.287439070E-1,-4.434156418E-2,5.677652359E-2,-1.215929985E-1,1.413315436E-1
6.336865110E-1,-9.490990639E-2,2.897930145E-2,-1.324000359E-1,1.654613542E-1
6.386298970E-1,-7.573127747E-3,5.120086670E-2,-1.120853424E-1,1.234585153E-1
6.435725010E-1,7.527589798E-3,5.880403519E-2,-1.344237328E-1,1.469160273E-1
6.485143240E-1,2.492237091E-2,7.109165192E-2,-1.613478661E-1,1.780681932E-1
6.534569280E-1,3.992867470E-2,7.619094849E-2,-1.097364426E-1,1.394325877E-1
6.584003660E-1,8.342599869E-2,5.509471893E-2,-1.321845055E-1,1.657349354E-1
6.633429700E-1,4.381084442E-2,1.280593872E-2,-1.379942894E-1,1.453471914E-1
6.682847930E-1,1.045691967E-1,5.884408951E-2,-1.938409805E-1,2.279729578E-1
6.732273970E-1,8.200645447E-2,9.992170334E-2,-2.447419167E-1,2.767815224E-1
6.781707820E-1,1.572599411E-1,1.408739090E-1,-2.265791893E-1,3.097003008E-1
6.831134380E-1,1.418850422E-1,9.387874603E-2,-2.968072891E-1,3.421098523E-1
6.880552090E-1,1.648101807E-1,1.782193184E-1,-2.836327553E-1,3.733256768E-1
