"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
8.151329700E-2,4.950981140E-1,2.850623131E-1,1.384294510E0,1.497549316E0
8.645647400E-2,3.254461288E-1,7.602500916E-2,9.427437782E-1,1.000230382E0
9.139881800E-2,1.958642006E-1,-4.378890991E-2,6.893496513E-1,7.179715840E-1
9.634194300E-2,1.552729607E-1,-8.309984207E-2,9.978709221E-1,1.013292482E0
1.012859010E-1,1.325387955E-1,-1.120100021E-1,1.103967667E0,1.117522878E0
1.062290780E-1,2.194905281E-1,-1.627554893E-1,1.031908989E0,1.067474404E0
1.111714220E-1,3.457994461E-1,-1.366763115E-1,9.416885376E-1,1.012440108E0
1.161145990E-1,4.377374649E-1,-1.307220459E-1,8.193287849E-1,9.380842176E-1
1.210585570E-1,4.472126961E-1,-1.140708923E-1,7.085604668E-1,8.456177027E-1
1.260017350E-1,4.465975761E-1,-1.098976135E-1,6.355252266E-1,7.844865799E-1
1.309440780E-1,4.131937027E-1,-9.681606293E-2,5.705776215E-1,7.110985924E-1
1.358872030E-1,3.713831902E-1,-8.202981949E-2,4.829969406E-1,6.147685824E-1
1.408311620E-1,3.051891327E-1,-7.929182053E-2,3.801274300E-1,4.938870949E-1
1.457743390E-1,2.312583923E-1,-9.264421463E-2,2.667813301E-1,3.650146197E-1
1.507166820E-1,1.471061707E-1,-1.145362854E-1,1.915426254E-1,2.672963963E-1
1.556598600E-1,6.650018692E-2,-1.032304764E-1,1.855530739E-1,2.225056164E-1
1.606038180E-1,1.689577103E-2,-8.543682098E-2,2.165985107E-1,2.334519915E-1
1.655469430E-1,-1.453113556E-2,-7.070159912E-2,2.397546768E-1,2.503840552E-1
1.704893390E-1,-5.862426758E-2,-7.763099670E-2,2.416501045E-1,2.604959681E-1
1.754324640E-1,-1.223697662E-1,-8.468484879E-2,1.906700134E-1,2.418696701E-1
1.803764220E-1,-2.034964561E-1,-6.623935699E-2,1.397089958E-1,2.555720321E-1
1.853195990E-1,-2.903661728E-1,-1.380681992E-2,1.030454636E-1,3.084177526E-1
1.902619430E-1,-3.156437874E-1,-1.895904541E-2,1.128883362E-1,3.357591732E-1
1.952051200E-1,-3.019983768E-1,-4.746103287E-2,1.283125877E-1,3.315413842E-1
2.001490780E-1,-2.315053940E-1,-8.714199066E-2,1.000995636E-1,2.668490146E-1
2.050922030E-1,-1.800980568E-1,-1.212525368E-1,8.970499039E-2,2.349137566E-1
2.100345990E-1,-1.400561333E-1,-2.012972832E-1,9.884023666E-2,2.643968779E-1
2.149777240E-1,-1.154212952E-1,-2.632155418E-1,1.455264091E-1,3.221528094E-1
2.199216820E-1,-7.046127319E-2,-3.191123009E-1,2.122483253E-1,3.896752535E-1
2.248648600E-1,-7.783269882E-2,-3.947472572E-1,2.420978546E-1,4.695686290E-1
2.298072030E-1,-7.513332367E-2,-4.403200150E-1,2.773933411E-1,5.258077572E-1
2.347503280E-1,-6.657457352E-2,-4.585733414E-1,2.562727928E-1,5.295256628E-1
2.396942870E-1,-4.032421112E-2,-4.520788193E-1,2.214555740E-1,5.050186849E-1
2.446374640E-1,-3.183746338E-2,-4.591116905E-1,2.180085182E-1,5.092395138E-1
2.495798070E-1,1.302051544E-2,-4.257235527E-1,2.597703934E-1,4.988895012E-1
2.545229850E-1,9.361886978E-2,-3.906650543E-1,2.618942261E-1,4.795542337E-1
2.594669430E-1,7.314062119E-2,-3.212666512E-1,2.442302704E-1,4.101344128E-1
2.644101200E-1,1.053810120E-4,-2.557234764E-1,1.910600662E-1,3.192153762E-1
2.693524640E-1,-1.294679642E-1,-2.293272018E-1,1.504154205E-1,3.032782847E-1
2.742955890E-1,-2.634000778E-1,-2.342877388E-1,1.247663498E-1,3.739478407E-1
2.792395470E-1,-4.092245102E-1,-2.323513031E-1,1.140894890E-1,4.842192058E-1
2.841827240E-1,-5.742931366E-1,-2.001886368E-1,1.208429337E-1,6.200734728E-1
2.891250680E-1,-6.928429604E-1,-1.947779655E-1,1.473431587E-1,7.346290424E-1
2.940682450E-1,-7.730083466E-1,-2.321095467E-1,1.839919090E-1,8.278102247E-1
2.990122030E-1,-7.709529400E-1,-2.172560692E-1,1.741671562E-1,8.196967937E-1
3.039553280E-1,-7.799005508E-1,-2.733702660E-1,1.938648224E-1,8.488579038E-1
3.088977240E-1,-7.783708572E-1,-3.097758293E-1,2.165446281E-1,8.652825156E-1
3.138408490E-1,-7.616128922E-1,-3.572702408E-1,2.936296463E-1,8.910188503E-1
3.187848070E-1,-7.107927799E-1,-4.015426636E-1,3.675546646E-1,8.952984520E-1
3.237279850E-1,-6.380043030E-1,-4.567394257E-1,4.075531960E-1,8.841719296E-1
3.286703280E-1,-5.550932884E-1,-5.132403374E-1,4.210085869E-1,8.653279338E-1
3.336135050E-1,-4.361360073E-1,-5.357189178E-1,4.200739861E-1,8.084995545E-1
3.385574640E-1,-3.498535156E-1,-5.506515503E-1,4.072375298E-1,7.690624278E-1
3.435005890E-1,-2.838001251E-1,-5.464887619E-1,3.827304840E-1,7.250345518E-1
3.484429320E-1,-2.257103920E-1,-5.613293648E-1,3.891630173E-1,7.193633928E-1
3.533861100E-1,-1.208724976E-1,-5.525360107E-1,3.717212677E-1,6.768182213E-1
3.583300680E-1,-4.067921638E-2,-5.769863129E-1,3.801712990E-1,6.921692137E-1
3.632732450E-1,-7.989406586E-3,-5.919847488E-1,4.377846718E-1,7.363186758E-1
3.682155890E-1,8.839607239E-3,-5.789461136E-1,4.801530838E-1,7.521992588E-1
3.731587140E-1,-7.772421837E-2,-5.663347244E-1,4.744310379E-1,7.428733970E-1
3.781027240E-1,-2.169928551E-1,-5.279006958E-1,4.353337288E-1,7.178304112E-1
3.830458490E-1,-3.683500290E-1,-5.323529243E-1,3.963599205E-1,7.590669052E-1
3.879881930E-1,-4.681830406E-1,-5.412292480E-1,3.292388916E-1,7.877326362E-1
3.929313700E-1,-5.292696953E-1,-4.999947548E-1,2.863321304E-1,7.823728357E-1
3.978753280E-1,-5.687935352E-1,-4.399914742E-1,2.650332451E-1,7.663949400E-1
4.028184530E-1,-6.037826538E-1,-4.015874863E-1,2.178850174E-1,7.571656906E-1
4.077608490E-1,-5.823004246E-1,-3.561911583E-1,1.641874313E-1,7.020708214E-1
4.127039740E-1,-5.404803753E-1,-3.111267090E-1,1.159968376E-1,6.343296710E-1
4.176479320E-1,-4.999163151E-1,-2.828931808E-1,5.668449402E-2,5.771984110E-1
4.225911100E-1,-4.629662037E-1,-2.453389168E-1,1.249217987E-2,5.241039443E-1
4.275334530E-1,-4.365384579E-1,-2.363471985E-1,6.709575653E-3,4.964582982E-1
4.324766300E-1,-4.107742310E-1,-2.437829971E-1,3.637170792E-2,4.790496004E-1
4.374205890E-1,-3.854656219E-1,-2.603344917E-1,5.121850967E-2,4.679541954E-1
4.423637140E-1,-3.559098244E-1,-2.715554237E-1,6.311988831E-2,4.521042707E-1
4.473061100E-1,-3.645093441E-1,-2.942886353E-1,8.165645599E-2,4.755424687E-1
4.522492350E-1,-3.280947208E-1,-3.070249557E-1,1.280469894E-1,4.672328122E-1
4.571931930E-1,-2.706997395E-1,-3.455219269E-1,1.878519058E-1,4.774432840E-1
4.621363700E-1,-2.445378304E-1,-3.550882339E-1,2.538185120E-1,5.003101452E-1
4.670787140E-1,-2.517015934E-1,-3.219733238E-1,3.616309166E-1,5.457081942E-1
4.720218910E-1,-2.637200356E-1,-3.318409920E-1,3.997130394E-1,5.826124054E-1
4.769658490E-1,-3.091323376E-1,-3.299217224E-1,4.449176788E-1,6.343208068E-1
4.819089740E-1,-2.929346561E-1,-3.472256660E-1,4.760279655E-1,6.580113980E-1
4.868513180E-1,-2.799448967E-1,-3.621306419E-1,4.979648590E-1,6.763702742E-1
4.917944950E-1,-2.795054913E-1,-3.319821358E-1,4.728088379E-1,6.417816259E-1
4.967384530E-1,-2.747623920E-1,-3.187351227E-1,4.245085716E-1,5.977407280E-1
5.016815780E-1,-2.681307793E-1,-2.842388153E-1,3.721842766E-1,5.396359464E-1
5.066239740E-1,-2.620687485E-1,-2.712402344E-1,3.157730103E-1,4.918982493E-1
5.115670990E-1,-2.065484524E-1,-2.605733871E-1,2.835965157E-1,4.370214376E-1
5.165110570E-1,-1.350188255E-1,-2.213959694E-1,2.444443703E-1,3.563696237E-1
5.214542350E-1,-7.122278214E-2,-1.989793777E-1,2.409310341E-1,3.204890648E-1
5.263965780E-1,-1.966905594E-2,-2.168726921E-1,2.109656334E-1,3.031948793E-1
5.313397550E-1,3.179526329E-2,-2.179393768E-1,2.070221901E-1,3.022692474E-1
5.362837140E-1,3.804516792E-2,-1.952428818E-1,2.858452797E-1,3.482452320E-1
5.412268390E-1,-1.004743576E-2,-2.036175728E-1,3.163523674E-1,3.763507503E-1
5.461691820E-1,-5.303621292E-2,-1.859469414E-1,3.396716118E-1,3.908527968E-1
5.511123600E-1,-8.157849312E-2,-1.732506752E-1,2.941980362E-1,3.510318098E-1
5.560563180E-1,-8.656287193E-2,-1.107711792E-1,2.422332764E-1,2.800720356E-1
5.609994950E-1,-6.107926369E-2,-9.627676010E-2,1.862597466E-1,2.183863187E-1
5.659418390E-1,-6.226944923E-2,-1.031608582E-1,1.783680916E-1,2.152552509E-1
5.708849640E-1,-6.386756897E-2,-7.663202286E-2,1.801886559E-1,2.059599111E-1
5.758289740E-1,-5.649185181E-2,-6.203222275E-2,1.631965637E-1,1.835005297E-1
5.807720990E-1,-4.957652092E-2,-7.108783722E-2,1.392889023E-1,1.640509382E-1
5.857144430E-1,-3.573322296E-2,-9.875869751E-2,1.106090546E-1,1.525270681E-1
5.906576200E-1,1.367163658E-2,-9.729719162E-2,9.827232361E-2,1.389644081E-1
5.956015780E-1,1.294641495E-1,-8.383989334E-2,1.141352654E-1,1.918774414E-1
6.005447550E-1,2.566499710E-1,-5.868864059E-2,1.937003136E-1,3.268537527E-1
6.054870990E-1,3.479573727E-1,-7.672977448E-2,2.509827614E-1,4.358372839E-1
6.104302240E-1,4.464337826E-1,-1.187372208E-1,3.361368179E-1,5.713051813E-1
6.153741820E-1,4.833071232E-1,-1.110391617E-1,4.323530197E-1,6.579092676E-1
6.203173600E-1,4.423391819E-1,-9.210348129E-2,4.518647194E-1,6.390060467E-1
6.252597030E-1,3.570320606E-1,-7.858371735E-2,4.382481575E-1,5.707089806E-1
6.302028800E-1,2.416174412E-1,-6.544780731E-2,3.609166145E-1,4.392302426E-1
6.351468390E-1,1.435461044E-1,-4.079437256E-2,3.012914658E-1,3.362234559E-1
6.400899640E-1,6.497120857E-2,-3.306055069E-2,2.329983711E-1,2.441362302E-1
6.450323070E-1,3.645181656E-2,-8.686542511E-3,1.821208000E-1,1.859359480E-1
6.499754850E-1,5.530524254E-2,2.756118774E-2,1.103172302E-1,1.264443759E-1
6.549194430E-1,9.272646904E-2,6.120061874E-2,1.009554863E-1,1.501190328E-1
6.598626200E-1,1.153900623E-1,1.113138199E-1,6.554889679E-2,1.732116938E-1
6.648049640E-1,1.378438473E-1,1.254930496E-1,3.034448624E-2,1.888656125E-1
6.697480890E-1,1.768004894E-1,1.254544258E-1,1.184082031E-2,2.171115636E-1
6.746920470E-1,1.800339222E-1,9.705686569E-2,2.691745758E-3,2.045470455E-1
6.796352240E-1,1.525487900E-1,6.679964066E-2,3.070831299E-4,1.665335390E-1
6.845775680E-1,1.230778694E-1,4.894924164E-2,2.837514877E-2,1.354597330E-1
6.895207450E-1,6.541728973E-2,1.005411148E-2,4.648113251E-2,8.087646526E-2
6.944647030E-1,6.052303314E-2,-4.265499115E-2,5.478191376E-2,9.210615553E-2
6.994078280E-1,3.899812698E-2,-3.314399719E-2,7.723808289E-2,9.265581420E-2
7.043501720E-1,5.793046951E-2,-1.659440994E-2,6.870841980E-2,9.139015642E-2
7.092933490E-1,1.004886627E-1,9.167194366E-3,5.563879013E-2,1.152288321E-1
7.142373070E-1,1.000409126E-1,5.995273590E-3,1.676177979E-2,1.016124243E-1
7.191804850E-1,1.067652702E-1,3.357505798E-2,-5.965423584E-2,1.268256098E-1
7.241228280E-1,1.753287315E-1,7.029485703E-2,-1.116709709E-1,2.194354957E-1
7.290660050E-1,2.555413246E-1,1.254477501E-1,-1.276063919E-1,3.119645779E-1
7.340099120E-1,2.547740936E-1,1.562252045E-1,-1.173925400E-1,3.210874674E-1
7.389530890E-1,1.784338951E-1,1.462407112E-1,-9.076499939E-2,2.479179010E-1
7.438954320E-1,7.699108124E-2,1.315770149E-1,-1.263422966E-1,1.979962458E-1
7.488386100E-1,-1.884078979E-2,1.007142067E-1,-1.429762840E-1,1.758992455E-1
7.537825680E-1,-1.211290359E-1,9.190416336E-2,-1.503596306E-1,2.138378757E-1
7.587257450E-1,-2.277009487E-1,7.659387589E-2,-1.437706947E-1,2.799720638E-1
7.636680890E-1,-2.767248154E-1,2.868843079E-2,-1.067190170E-1,2.979741568E-1
7.686112140E-1,-2.522969246E-1,5.407333374E-3,-7.248926163E-2,2.625598417E-1
7.735551720E-1,-2.049324512E-1,3.003072739E-2,-3.361606598E-2,2.098313467E-1
7.784983490E-1,-8.972740173E-2,7.114028931E-2,-2.794027328E-2,1.178669006E-1
7.834406930E-1,4.543256760E-2,1.024155617E-1,-2.436256409E-2,1.146586238E-1
7.883838700E-1,1.269297600E-1,1.119055748E-1,-6.314897537E-2,1.806151011E-1
7.933278280E-1,1.717638969E-1,1.212258339E-1,-4.425907135E-2,2.148427436E-1
7.982709530E-1,2.280712128E-1,1.184659004E-1,-3.722858429E-2,2.596856083E-1
8.032132970E-1,3.317456245E-1,1.321334839E-1,1.246595383E-2,3.573091336E-1
8.081564740E-1,3.852782249E-1,1.145906448E-1,8.533287048E-2,4.109160806E-1
8.131004320E-1,3.249950409E-1,6.858348846E-2,1.406846046E-1,3.607182134E-1
8.180435570E-1,2.992329597E-1,1.796102524E-2,2.024121284E-1,3.617093203E-1
8.229859530E-1,2.482681274E-1,-1.095581055E-2,2.347249985E-1,3.418375605E-1
8.279290780E-1,1.483192444E-1,-2.306652069E-2,2.570085526E-1,2.976307422E-1
8.328730370E-1,7.321548462E-2,-3.274965286E-2,2.599720955E-1,2.720634804E-1
8.378162140E-1,3.916645050E-2,-6.855058670E-2,2.534584999E-1,2.654701583E-1
8.427585570E-1,1.002836227E-2,-5.428409576E-2,1.925816536E-1,2.003372766E-1
8.477017350E-1,-5.007266998E-3,-3.071069717E-2,1.112031937E-1,1.154745423E-1
8.526456930E-1,-3.481674194E-2,-1.454353333E-4,2.615833282E-2,4.354865150E-2
8.575888180E-1,-6.988286972E-2,1.845932007E-2,-6.730794907E-2,9.876599610E-2
8.625311620E-1,-8.865594864E-2,3.257226944E-2,-1.457543373E-1,1.736811930E-1
8.674743390E-1,-1.386940479E-1,3.763389587E-2,-1.952733994E-1,2.424542215E-1
8.724182970E-1,-1.699833870E-1,7.179784775E-2,-2.279982567E-1,2.933129521E-1
8.773614220E-1,-8.746337891E-2,1.062326431E-1,-2.322726250E-1,2.699736828E-1
8.823038180E-1,2.745389938E-2,1.478786469E-1,-2.083182335E-1,2.569402600E-1
8.872469430E-1,1.248192787E-1,1.443376541E-1,-1.848716736E-1,2.656891914E-1
8.921909010E-1,2.026538849E-1,1.360797882E-1,-6.684827805E-2,2.530908890E-1
8.971340780E-1,2.064690590E-1,1.040129662E-1,3.593969345E-2,2.339654483E-1
9.020764220E-1,2.034540176E-1,5.538082123E-2,1.402502060E-1,2.532403857E-1
9.070195990E-1,1.817841530E-1,-4.956722260E-3,2.389845848E-1,3.003059759E-1
9.119635050E-1,1.795229912E-1,-4.382610321E-2,3.134317398E-1,3.638525625E-1
9.169066820E-1,1.822338104E-1,-8.761548996E-2,3.995275497E-1,4.477810835E-1
9.218490260E-1,2.161259651E-1,-1.363968849E-1,4.615874290E-1,5.276149142E-1
9.267922030E-1,2.643551826E-1,-1.379551888E-1,5.022192001E-1,5.840714183E-1
9.317361620E-1,3.054046631E-1,-1.210641861E-1,5.001363754E-1,5.983852767E-1
9.366793390E-1,2.751283646E-1,-8.110618591E-2,5.293407440E-1,6.020593440E-1
9.416216820E-1,2.358083725E-1,-4.664516449E-2,5.158748627E-1,5.691293648E-1
9.465648070E-1,2.040309906E-1,-1.032829285E-2,4.528474808E-1,4.967958933E-1
9.515087660E-1,1.869616508E-1,2.797365189E-2,3.855452538E-1,4.293976325E-1
9.564519430E-1,2.012023926E-1,1.063766479E-1,3.280143738E-1,3.992390555E-1
9.613942870E-1,1.871018410E-1,1.748151779E-1,2.871847153E-1,3.847629218E-1
9.663374640E-1,2.113695145E-1,1.978211403E-1,2.462348938E-1,3.800551251E-1
9.712814220E-1,2.285451889E-1,2.114276886E-1,1.908969879E-1,3.652071068E-1
9.762245470E-1,2.552833557E-1,2.275433540E-1,1.284766197E-1,3.653105685E-1
9.811668910E-1,2.700052261E-1,2.366695404E-1,6.385803223E-2,3.646822477E-1
9.861100680E-1,2.820396423E-1,2.386770248E-1,3.069400787E-2,3.707495167E-1
9.910540260E-1,2.818131447E-1,2.240710258E-1,-4.378318787E-3,3.600633872E-1
9.959971510E-1,2.527790070E-1,1.999583244E-1,-7.953643799E-4,3.223060509E-1
1.000939547E0,2.164711952E-1,1.758618355E-1,1.749181747E-2,2.794514756E-1
1.005882672E0,2.132081985E-1,1.350259781E-1,4.346084595E-2,2.560831814E-1
1.010826630E0,2.548980713E-1,8.696842194E-2,6.270313263E-2,2.765288701E-1
1.015769807E0,3.178448677E-1,5.303955078E-2,1.059117317E-1,3.391988337E-1
1.020712151E0,3.215594292E-1,4.977512360E-2,1.678004265E-1,3.661079247E-1
1.025655328E0,2.664508820E-1,1.523971558E-2,1.888709068E-1,3.269564816E-1
1.030599287E0,1.910920143E-1,-2.641201019E-2,1.692247391E-1,2.566140381E-1
1.035542412E0,1.097855568E-1,-6.022453308E-3,9.002256393E-2,1.421027813E-1
1.040484755E0,2.471160889E-2,-4.506111145E-3,-2.466821671E-2,3.520638531E-2
1.045427932E0,-3.333616257E-2,-2.600669861E-3,-1.294903755E-1,1.337378801E-1
1.050371891E0,-8.378219604E-2,-7.339000702E-3,-1.936111450E-1,2.110890636E-1
1.055315016E0,-1.315112114E-1,-2.589845657E-2,-1.744599342E-1,2.200049941E-1
