"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.176953900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
3.671297600E-2,-1.954984665E-2,-1.508760452E-2,7.796859741E-2,8.178590647E-2
4.165719500E-2,7.167339325E-3,-2.699661255E-2,-1.026320457E-1,1.063650537E-1
4.660058000E-2,-2.395367622E-2,4.510021210E-2,-2.078185081E-1,2.140007945E-1
5.154318400E-2,-6.766343117E-2,1.096291542E-1,-4.151201248E-2,1.353519063E-1
5.648662200E-2,-9.693026543E-2,7.220792770E-2,1.651768684E-1,2.046774512E-1
6.143084100E-2,-7.759976387E-2,-1.116609573E-2,2.978062630E-1,3.079528784E-1
6.637427800E-2,-2.460980415E-2,-7.388734818E-2,3.970146179E-1,4.045807577E-1
7.131688200E-2,3.272485733E-2,-1.265683174E-1,4.829869270E-1,5.003666925E-1
7.626026800E-2,6.101393700E-2,-1.087794304E-1,4.586639404E-1,4.753191299E-1
8.120448700E-2,3.944921494E-2,-6.977605820E-2,3.454232216E-1,3.546013831E-1
8.614792400E-2,-8.529663086E-3,-5.216741562E-2,1.523256302E-1,1.612367576E-1
9.109052800E-2,-3.741121292E-2,-4.070043564E-2,-1.486096382E-1,1.585589760E-1
9.603396600E-2,-7.993292809E-2,-2.908515930E-2,-4.096403122E-1,4.183783035E-1
1.009781320E-1,-1.773900986E-1,9.840488434E-3,-5.986294746E-1,6.244368104E-1
1.059215700E-1,-2.418107986E-1,2.533817291E-2,-6.272449493E-1,6.727188951E-1
1.108641740E-1,-2.707941532E-1,1.872730255E-2,-7.098522186E-1,7.599804981E-1
1.158076120E-1,-1.825058460E-1,-1.582384109E-2,-6.967282295E-1,7.204089142E-1
1.207518300E-1,-7.104086876E-2,-2.514934540E-2,-6.127257347E-1,6.173427902E-1
1.256952160E-1,-7.335829735E-2,2.885341644E-3,-5.355925560E-1,5.406007316E-1
1.306378720E-1,-1.978616714E-1,-7.271671295E-2,-4.003105164E-1,4.524217843E-1
1.355812570E-1,-2.820999622E-1,-1.562852859E-1,-2.473926544E-1,4.064586138E-1
1.405254760E-1,-3.259158134E-1,-2.344627380E-1,-7.882356644E-2,4.091540634E-1
1.454689140E-1,-2.259716988E-1,-2.024621964E-1,7.177829742E-3,3.034891610E-1
1.504115180E-1,-2.545528412E-1,-2.002668381E-1,1.155858040E-1,3.438953816E-1
1.553549030E-1,-2.829601765E-1,-2.224621773E-1,2.486748695E-1,4.374872256E-1
1.602991220E-1,-3.048284054E-1,-2.635960579E-1,3.784832954E-1,5.528587915E-1
1.652425590E-1,-2.400376797E-1,-2.816123962E-1,4.595208168E-1,5.899856019E-1
1.701851640E-1,-2.371625900E-1,-3.492279053E-1,6.163468361E-1,7.470539782E-1
1.751286010E-1,-2.479598522E-1,-3.932561874E-1,7.959351540E-1,9.217631402E-1
1.800728200E-1,-3.023984432E-1,-4.445176125E-1,8.820700645E-1,1.032999673E0
1.850162050E-1,-3.064444065E-1,-4.702162743E-1,8.962011337E-1,1.057444084E0
1.899588090E-1,-3.170700073E-1,-4.572105408E-1,8.565773964E-1,1.021420435E0
1.949022470E-1,-3.223297596E-1,-4.455990791E-1,7.154588699E-1,9.024058997E-1
1.998464660E-1,-4.268999100E-1,-4.279184341E-1,5.239629745E-1,7.999343211E-1
2.047898510E-1,-5.254669189E-1,-3.877677917E-1,3.759632111E-1,7.535434157E-1
2.097325070E-1,-5.643785000E-1,-3.673644066E-1,2.231292725E-1,7.094126942E-1
