"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
6.291109000E-3,-2.328634262E-3,-3.603458405E-3,5.090236664E-3,6.657173521E-3
1.109808800E-2,-4.531860352E-3,-7.019042969E-3,9.922504425E-3,1.297153871E-2
1.590506700E-2,-6.744623184E-3,-1.045513153E-2,1.479196548E-2,1.932878579E-2
2.071204600E-2,7.552385330E-1,-4.262685776E-2,1.575784683E-1,7.726792766E-1
2.551902500E-2,6.256203651E-1,-4.139280319E-2,1.397004128E-1,6.423631455E-1
3.070866100E-2,4.807636738E-1,1.743650436E-2,8.817291260E-2,4.890932470E-1
3.589829600E-2,4.164009094E-1,8.481025696E-3,8.693790436E-2,4.254642692E-1
4.108793100E-2,2.785501480E-1,7.723426819E-2,6.815910339E-2,2.969864989E-1
4.612600400E-2,2.012004852E-1,8.855295181E-2,7.342576981E-2,2.317641133E-1
5.106939000E-2,1.221241951E-1,7.809209824E-2,7.446432114E-2,1.629651188E-1
5.601199400E-2,1.994395256E-2,5.598211288E-2,6.290245056E-2,8.653598381E-2
6.095537900E-2,-7.422494888E-2,6.027412415E-2,6.816053391E-2,1.174230448E-1
6.589954600E-2,-1.420893669E-1,4.239225388E-2,1.001372337E-1,1.789244448E-1
7.084293100E-2,-1.279408932E-1,1.252031326E-2,1.349644661E-1,1.863894780E-1
7.578553600E-2,-6.810784340E-2,-5.582523346E-2,1.973962784E-1,2.161490822E-1
8.072892100E-2,1.456499100E-3,-1.248784065E-1,2.682008743E-1,2.958520691E-1
8.567314000E-2,6.382656097E-2,-1.936025620E-1,3.683323860E-1,4.209804372E-1
9.061652500E-2,1.367843151E-1,-2.950663567E-1,5.590858459E-1,6.468006546E-1
9.555912900E-2,1.109845638E-1,-4.098052979E-1,7.981204987E-1,9.040211756E-1
1.005025150E-1,7.074475288E-2,-5.059356689E-1,1.011443615E0,1.133134550E0
1.054466810E-1,9.676241875E-2,-5.324511528E-1,1.233209133E0,1.346726387E0
1.103900670E-1,1.772763729E-1,-5.660324097E-1,1.360959053E0,1.484597301E0
1.153326710E-1,2.758040428E-1,-5.358223915E-1,1.399441242E0,1.523682807E0
1.202760560E-1,3.778038025E-1,-4.627423286E-1,1.350213051E0,1.476462481E0
1.252202750E-1,4.348251820E-1,-3.782997131E-1,1.241983414E0,1.369199186E0
1.301636610E-1,4.416160583E-1,-3.035178185E-1,1.131970406E0,1.252399620E0
1.351062130E-1,4.138092995E-1,-2.378368378E-1,1.035939693E0,1.140603150E0
1.400496500E-1,3.294277191E-1,-1.829752922E-1,8.858747482E-1,9.626923960E-1
1.449938170E-1,1.505508423E-1,-1.032586098E-1,7.175683975E-1,7.404271076E-1
1.499372020E-1,-6.790161133E-3,-3.360223770E-2,5.470414162E-1,5.481145206E-1
1.548798060E-1,-1.647224426E-1,3.156328201E-2,3.852896690E-1,4.202116764E-1
1.598231920E-1,-3.329639435E-1,4.173755646E-2,2.733025551E-1,4.327831996E-1
1.647674110E-1,-4.277892113E-1,3.362083435E-2,2.254142761E-1,4.847118378E-1
1.697107960E-1,-4.744119644E-1,-3.528118134E-3,2.089323997E-1,5.183935834E-1
1.746533480E-1,-4.994537830E-1,-4.555892944E-2,2.551693916E-1,5.627087309E-1
1.795967860E-1,-4.826164246E-1,-1.155729294E-1,2.925467491E-1,5.760723181E-1
1.845409520E-1,-4.386339188E-1,-1.826987267E-1,3.445186615E-1,5.869170704E-1
1.894843380E-1,-3.142914772E-1,-2.610898018E-1,4.526505470E-1,6.097864667E-1
1.944269420E-1,-2.001085281E-1,-3.343825340E-1,6.018180847E-1,7.169659052E-1
1.993703270E-1,-1.123328209E-1,-4.264650345E-1,8.267302513E-1,9.370026663E-1
2.043145460E-1,-1.060009003E-2,-5.095081329E-1,1.063310146E0,1.179126527E0
2.092579310E-1,1.078548431E-1,-5.915694237E-1,1.304746151E0,1.436645248E0
2.142004840E-1,2.431321144E-1,-6.218934059E-1,1.382991314E0,1.535750503E0
2.191438690E-1,3.267817497E-1,-6.227612495E-1,1.381552696E0,1.550259894E0
2.240880880E-1,3.623566628E-1,-6.089544296E-1,1.330293179E0,1.507251734E0
2.290314730E-1,3.555293083E-1,-5.714049339E-1,1.272408962E0,1.439419763E0
2.339740770E-1,2.954149246E-1,-5.128846169E-1,1.139959812E0,1.284456687E0
2.389174630E-1,1.970920563E-1,-4.593305588E-1,9.974622726E-1,1.115688499E0
2.438616810E-1,5.631685257E-2,-4.031820297E-1,9.011297226E-1,9.888185445E-1
2.488050670E-1,-7.226848602E-2,-3.370242119E-1,8.144812584E-1,8.844138023E-1
2.537476710E-1,-2.124886513E-1,-2.725434303E-1,7.230081558E-1,8.013564386E-1
2.586910560E-1,-2.822909355E-1,-1.952958107E-1,5.844120979E-1,6.777655392E-1
2.636352230E-1,-3.066134453E-1,-1.028094292E-1,4.039773941E-1,5.174739786E-1
2.685786090E-1,-2.841572762E-1,-5.372142792E-2,2.762336731E-1,3.999204815E-1
2.735212130E-1,-3.099284172E-1,-1.651763916E-2,1.836824417E-1,3.606489922E-1
2.784645980E-1,-3.781266212E-1,-3.565597534E-2,1.772146225E-1,4.191134843E-1
2.834088170E-1,-3.065447807E-1,5.292892456E-4,1.067743301E-1,3.246085956E-1
2.883522020E-1,-3.565425873E-1,2.165794373E-3,-2.216482162E-2,3.572374372E-1
2.932947540E-1,-3.584952354E-1,-1.342773438E-2,-2.561712265E-2,3.596600824E-1
2.982381920E-1,-3.080449104E-1,-9.778785706E-2,1.599960327E-1,3.606284269E-1
3.031823590E-1,-2.669157982E-1,-2.097539902E-1,4.113240242E-1,5.333181345E-1
3.081257440E-1,-2.158122063E-1,-2.883033752E-1,7.018442154E-1,7.888466563E-1
3.130683480E-1,-1.474475861E-1,-3.558449745E-1,1.045503616E0,1.114201170E0
3.180117340E-1,-5.481386185E-2,-3.942384720E-1,1.284010887E0,1.344288842E0
3.229559520E-1,6.890153885E-2,-4.468173981E-1,1.417006016E0,1.487379998E0
3.278993380E-1,2.632799149E-1,-4.784402847E-1,1.463026524E0,1.561623523E0
3.328419420E-1,4.824414253E-1,-4.638195038E-1,1.449643135E0,1.596666365E0
3.377853270E-1,6.006102562E-1,-4.038648605E-1,1.404151917E0,1.579709502E0
3.427294940E-1,6.188707352E-1,-3.654541969E-1,1.365144730E0,1.542782515E0
3.476729310E-1,5.617694855E-1,-3.269314766E-1,1.290256023E0,1.444724801E0
3.526154840E-1,4.677543640E-1,-2.975602150E-1,1.198933601E0,1.320900453E0
3.575588690E-1,3.771572113E-1,-2.555379868E-1,1.074703217E0,1.167276415E0
3.625030880E-1,2.566423416E-1,-2.147855759E-1,8.988828659E-1,9.591603316E-1
3.674464730E-1,1.421456337E-1,-2.244458199E-1,7.637887001E-1,8.086745239E-1
3.723890770E-1,5.487728119E-2,-2.268867493E-1,6.945710182E-1,7.327468951E-1
3.773324630E-1,4.249572754E-3,-2.527599335E-1,7.183427811E-1,7.615260954E-1
3.822766290E-1,-5.740213394E-2,-3.017144203E-1,7.699999809E-1,8.289912949E-1
3.872200670E-1,-1.016001701E-1,-3.003888130E-1,8.280777931E-1,8.867180302E-1
3.921626190E-1,-8.600759506E-2,-3.109683990E-1,8.689260483E-1,9.268932673E-1
3.971060560E-1,-3.970527649E-2,-2.956142426E-1,8.573813438E-1,9.077813934E-1
4.020502230E-1,-5.778789520E-3,-2.996392250E-1,8.202509880E-1,8.732861747E-1
4.069936090E-1,8.588314056E-3,-2.825908661E-1,7.745490074E-1,8.245347304E-1
4.119362130E-1,1.330375671E-2,-2.543387413E-1,7.416253090E-1,7.841385619E-1
4.168795980E-1,1.598834991E-3,-2.268900871E-1,7.046470642E-1,7.402764031E-1
4.218238170E-1,-2.861309052E-2,-2.142395973E-1,6.468849182E-1,6.820391568E-1
4.267672020E-1,-7.233095169E-2,-1.829872131E-1,6.039443016E-1,6.351887957E-1
4.317098060E-1,-1.457414627E-1,-1.380286217E-1,5.659813881E-1,6.005226107E-1
4.366531920E-1,-2.130684853E-1,-1.171002388E-1,4.712076187E-1,5.302332178E-1
4.415973590E-1,-2.459855080E-1,-6.539583206E-2,3.556842804E-1,4.373748876E-1
4.465407960E-1,-2.425599098E-1,-7.304573059E-2,2.810807228E-1,3.783878451E-1
