"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.171448100E-2,-4.292249680E-3,-3.760814667E-3,5.373477936E-3,7.838456442E-3
1.652146000E-2,-8.578062057E-3,-7.519245148E-3,1.075363159E-2,1.567682330E-2
2.132843900E-2,-1.285767555E-2,-1.127481461E-2,1.614093781E-2,2.351533836E-2
2.613541800E-2,5.402150154E-1,-1.620292664E-3,-3.783798218E-2,5.415409505E-1
3.132505400E-2,3.826606274E-1,-8.393621445E-2,4.022216797E-2,3.938175550E-1
3.651468900E-2,3.406336308E-1,-1.138143539E-1,9.403181076E-2,3.712505340E-1
4.164765800E-2,2.984673977E-1,-1.066594124E-1,1.618990898E-1,3.559077591E-1
4.659104300E-2,2.276992798E-1,-1.123914719E-1,1.989312172E-1,3.225715954E-1
5.153364700E-2,1.474421024E-1,-1.383681297E-1,2.369484901E-1,3.114955856E-1
5.647703300E-2,6.506323814E-2,-1.546969414E-1,2.412872314E-1,2.939113756E-1
6.142120000E-2,1.421093941E-2,-1.424412727E-1,1.968164444E-1,2.433684034E-1
6.636458500E-2,-6.136894226E-2,-1.122431755E-1,6.654405594E-2,1.441970489E-1
7.130718900E-2,-1.585824490E-1,-3.595590591E-2,-6.958580017E-2,1.768711505E-1
7.625057500E-2,-2.277572155E-1,6.030082703E-3,-1.746511459E-1,2.870761813E-1
8.119479300E-2,-2.823660374E-1,-3.760242462E-2,-3.502426147E-1,4.514580939E-1
8.613817900E-2,-3.550930023E-1,1.586055756E-2,-4.380264282E-1,5.641008327E-1
9.108073100E-2,-4.265544415E-1,7.533073425E-2,-4.665818214E-1,6.366490455E-1
9.602411600E-2,-4.740583897E-1,9.842300415E-2,-5.545568466E-1,7.361737164E-1
1.009683350E-1,-4.306364059E-1,8.271408081E-2,-5.220584869E-1,6.817876481E-1
1.059117200E-1,-3.799793720E-1,3.885221481E-2,-4.358477592E-1,5.795317826E-1
1.108543250E-1,-2.577650547E-1,-9.473323822E-3,-3.183279037E-1,4.097135848E-1
1.157977100E-1,-8.215141296E-2,-7.624578476E-2,-1.816620827E-1,2.134558189E-1
1.207418770E-1,1.042809486E-1,-1.588954926E-1,-4.192829132E-2,1.946285576E-1
1.256852620E-1,2.288358212E-1,-2.458257675E-1,9.433507919E-2,3.488484602E-1
1.306278660E-1,3.337898254E-1,-2.913155556E-1,2.576875687E-1,5.125263735E-1
1.355712520E-1,4.228243828E-1,-3.087973595E-1,4.223041534E-1,6.726641554E-1
1.405154700E-1,4.882106781E-1,-2.948355675E-1,5.351653099E-1,7.820994738E-1
1.454588560E-1,5.940613747E-1,-3.059110641E-1,6.532487869E-1,9.344648060E-1
1.504014080E-1,6.544108391E-1,-3.667149544E-1,7.552690506E-1,1.064502110E0
1.553447930E-1,6.456737518E-1,-3.667364120E-1,8.669857979E-1,1.141514154E0
1.602890120E-1,5.794343948E-1,-3.404312134E-1,9.394297600E-1,1.155060995E0
1.652323970E-1,5.223016739E-1,-2.837805748E-1,9.829506874E-1,1.148704708E0
1.701750020E-1,4.504184723E-1,-2.369294167E-1,9.774851799E-1,1.102038849E0
1.751183870E-1,3.428087234E-1,-1.830987930E-1,9.291000366E-1,1.007109660E0
1.800625540E-1,1.906685829E-1,-1.360816956E-1,8.388013840E-1,8.708963762E-1
1.850059390E-1,8.590793610E-2,-8.842754364E-2,7.677960396E-1,7.776312509E-1
1.899485430E-1,2.723693848E-2,-6.093168259E-2,6.895470619E-1,6.927695658E-1
1.948919290E-1,-1.683425903E-2,-5.254888535E-2,5.592026711E-1,5.619185038E-1
1.998361470E-1,-8.186388016E-2,-5.306196213E-2,3.822393417E-1,3.944923080E-1
2.047795330E-1,-1.279158592E-1,-5.242729187E-2,2.036137581E-1,2.461090215E-1
2.097221370E-1,-1.487369537E-1,-5.509567261E-2,8.619546890E-2,1.805211162E-1
2.146655220E-1,-1.590437889E-1,-7.250308990E-2,1.892709732E-2,1.758120014E-1
2.196096890E-1,-1.919150352E-1,-1.018838882E-1,5.125999451E-4,2.172831567E-1
2.245530750E-1,-2.025408745E-1,-1.311864853E-1,-7.641792297E-3,2.414354919E-1
2.294956790E-1,-2.007045746E-1,-1.699771881E-1,-1.508045197E-2,2.634425758E-1
2.344390640E-1,-1.795067787E-1,-2.531127930E-1,1.303625107E-2,3.105780311E-1
2.393832830E-1,-1.862063408E-1,-3.354034424E-1,1.464786530E-1,4.106388514E-1
2.443266680E-1,-2.155404091E-1,-3.914022446E-1,3.599710464E-1,5.737878870E-1
2.492692200E-1,-2.410240173E-1,-4.621586800E-1,6.359801292E-1,8.222858063E-1
2.542126060E-1,-2.275333405E-1,-5.172944069E-1,9.432950020E-1,1.099622838E0
2.591568250E-1,-1.899623871E-1,-6.233549118E-1,1.274989128E0,1.431870920E0
2.641002100E-1,-1.617674828E-1,-6.836142540E-1,1.563294888E0,1.713880997E0
2.690428140E-1,-9.565210342E-2,-6.641149521E-1,1.797721863E0,1.918854317E0
2.739862000E-1,-2.245664597E-2,-6.395006180E-1,1.885322571E0,1.990956187E0
2.789303660E-1,6.031847000E-2,-6.099052429E-1,1.835627079E0,1.935238873E0
2.838737520E-1,2.044491768E-1,-5.681142807E-1,1.624740601E0,1.733301855E0
2.888163560E-1,3.738455772E-1,-4.198112488E-1,1.355912209E0,1.467821487E0
2.937597410E-1,5.073113441E-1,-2.863874435E-1,1.059875965E0,1.209429464E0
2.987039600E-1,5.326442719E-1,-1.976075172E-1,7.621798515E-1,9.506191547E-1
3.036473450E-1,5.410923958E-1,-1.215972900E-1,4.975280762E-1,7.450510508E-1
3.085899500E-1,5.139565468E-1,-4.601526260E-2,3.121414185E-1,6.030762817E-1
3.135333350E-1,4.680762291E-1,8.262634277E-3,1.786422729E-1,5.010755323E-1
3.184775020E-1,3.918018341E-1,5.592727661E-2,9.842634201E-2,4.078287414E-1
3.234208870E-1,3.113284111E-1,4.304599762E-2,6.590652466E-2,3.211261551E-1
3.283634910E-1,1.959285736E-1,-3.463268280E-3,1.416659355E-1,2.418041304E-1
3.333068770E-1,7.429981232E-2,-8.795309067E-2,2.865662575E-1,3.088307436E-1
3.382510950E-1,-1.835775375E-2,-1.558876038E-1,4.859728813E-1,5.106932480E-1
3.431944810E-1,-1.087718010E-1,-2.149252892E-1,6.737613678E-1,7.155267747E-1
3.481370330E-1,-1.335487366E-1,-2.492399216E-1,8.250198364E-1,8.721316036E-1
3.530804180E-1,-1.342253685E-1,-2.735743523E-1,9.103512764E-1,9.599993866E-1
3.580246370E-1,-1.184129715E-1,-3.049941063E-1,9.784979820E-1,1.031746741E0
