"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.157396600E-2,-3.336033821E-1,-6.008963585E-1,-1.187181473E-2,6.873926027E-1
9.651818400E-2,-2.198567390E-1,-5.348119736E-1,-4.752063751E-2,5.801888001E-1
1.014615700E-1,-1.208457947E-1,-5.336952209E-1,-1.843671799E-1,5.774301273E-1
1.064041740E-1,-1.344070435E-1,-4.219489098E-1,-1.919956207E-1,4.826680579E-1
1.113476110E-1,-1.913757324E-1,-2.905230522E-1,-2.198119164E-1,4.115162128E-1
1.162918300E-1,-2.600874901E-1,-2.415423393E-1,-2.465763092E-1,4.321898662E-1
1.212352680E-1,-3.379817009E-1,-2.202582359E-1,-3.135590553E-1,5.109448129E-1
1.261778720E-1,-4.362421036E-1,-1.907420158E-1,-3.988623619E-1,6.211126092E-1
1.311212570E-1,-4.975461960E-1,-1.413607597E-1,-4.906001091E-1,7.128979931E-1
1.360654760E-1,-6.108059883E-1,-9.569072723E-2,-4.993376732E-1,7.947193105E-1
1.410089140E-1,-6.432137489E-1,-1.887006760E-1,-5.640497208E-1,8.760616185E-1
1.459515180E-1,-7.567436695E-1,-2.079343796E-1,-5.679311752E-1,9.687329391E-1
1.508949550E-1,-9.192414284E-1,-1.586270332E-1,-4.989299774E-1,1.057874502E0
1.558391740E-1,-1.067529678E0,-1.610250473E-1,-3.819069862E-1,1.145164454E0
1.607825590E-1,-1.182202578E0,-1.879978180E-1,-3.954458237E-1,1.260683748E0
1.657251640E-1,-1.250857115E0,-2.345194817E-1,-3.219428062E-1,1.312741437E0
1.706686010E-1,-1.263228416E0,-3.210644722E-1,-3.076076508E-1,1.339197855E0
1.756128200E-1,-1.239750624E0,-3.515167236E-1,-3.734984398E-1,1.341658191E0
1.805562570E-1,-1.133033752E0,-3.069124222E-1,-4.008469582E-1,1.240418882E0
1.854988610E-1,-9.804067612E-1,-2.964859009E-1,-3.554978371E-1,1.084195563E0
1.904422990E-1,-7.593331337E-1,-3.057670593E-1,-2.322001457E-1,8.508802561E-1
1.953864660E-1,-6.267352104E-1,-1.971321106E-1,-2.539677620E-1,7.043846372E-1
2.003299030E-1,-5.589280128E-1,-1.804642677E-1,-3.192534447E-1,6.684987939E-1
2.052725070E-1,-5.074372292E-1,-2.344050407E-1,-3.594756126E-1,6.645757901E-1
2.102159450E-1,-4.530701637E-1,-3.756680489E-1,-2.937703133E-1,6.577994019E-1
2.151601640E-1,-4.280495644E-1,-4.646787643E-1,-1.318745613E-1,6.454019550E-1
2.201035490E-1,-3.515200615E-1,-5.288333893E-1,1.027727127E-1,6.432677030E-1
2.250462050E-1,-2.403535843E-1,-5.921554565E-1,2.306933403E-1,6.794389947E-1
2.299895910E-1,-1.743121147E-1,-6.754541397E-1,3.498449326E-1,7.803938012E-1
2.349338090E-1,-6.512355804E-2,-7.689232826E-1,5.535087585E-1,9.496610122E-1
2.398772470E-1,6.294250488E-4,-8.515305519E-1,9.001812935E-1,1.239125110E0
