"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.296413400E-2,-3.034114838E-3,-2.326965332E-3,5.414962769E-3,6.628909585E-3
1.777111300E-2,-5.907535553E-3,-4.531860352E-3,1.055479050E-2,1.291666896E-2
2.257809300E-2,-8.795261383E-3,-6.749153137E-3,1.573371887E-2,1.924727514E-2
2.738507200E-2,6.510000229E-1,1.975917816E-2,8.604955673E-2,6.569596495E-1
3.257475900E-2,4.993524551E-1,2.838516235E-2,6.335401535E-2,5.041550586E-1
3.776444700E-2,4.493017197E-1,1.412329674E-1,1.302337646E-2,4.711564440E-1
4.289798800E-2,3.060121536E-1,1.256504059E-1,1.452393532E-1,3.612837284E-1
4.784142600E-2,2.496666908E-1,6.499338150E-2,2.966861725E-1,3.931669888E-1
5.278397800E-2,2.731504440E-1,2.411890030E-2,4.065885544E-1,4.904152720E-1
5.772741500E-2,2.885084152E-1,-4.112148285E-2,5.237202644E-1,5.993421372E-1
6.267158200E-2,2.917690277E-1,-7.277536392E-2,6.793951988E-1,7.429692156E-1
6.761502000E-2,2.901229858E-1,-1.069669724E-1,7.969465256E-1,8.548315885E-1
7.255762400E-2,2.613492012E-1,-1.371779442E-1,8.819808960E-1,9.300599412E-1
7.750100900E-2,2.223501205E-1,-2.152862549E-1,9.323844910E-1,9.824095819E-1
8.244517600E-2,1.575269699E-1,-2.917675972E-1,9.703564644E-1,1.025443682E0
8.738861300E-2,1.015682220E-1,-3.829641342E-1,1.082014084E0,1.152272585E0
9.233121800E-2,4.878425598E-2,-4.286880493E-1,1.150757790E0,1.228982033E0
9.727460300E-2,4.621362686E-2,-4.466071129E-1,1.193122864E0,1.274808135E0
1.022187700E-1,7.105636597E-2,-4.288759232E-1,1.241809368E0,1.315702881E0
1.071622070E-1,1.109385490E-1,-4.339094162E-1,1.248255730E0,1.326170091E0
1.121048110E-1,1.452240944E-1,-4.149808884E-1,1.197805882E0,1.275945965E0
1.170481970E-1,2.044396400E-1,-4.024996758E-1,1.142258644E0,1.228233026E0
1.219924150E-1,2.308554649E-1,-3.687477112E-1,1.053670883E0,1.139952389E0
1.269358010E-1,2.810645103E-1,-3.487091064E-1,9.211735725E-1,1.024283189E0
1.318784050E-1,3.129606247E-1,-3.070416451E-1,8.192849159E-1,9.292183263E-1
1.368217900E-1,2.882008553E-1,-2.328310013E-1,7.117662430E-1,8.024220789E-1
1.417660090E-1,2.177920341E-1,-1.661195755E-1,6.515393257E-1,7.067761855E-1
1.467093950E-1,1.306858063E-1,-1.063599586E-1,5.651407242E-1,5.897247315E-1
1.516519990E-1,-1.717996597E-2,-7.158374786E-2,5.090003014E-1,5.142963066E-1
1.565953840E-1,-1.642999649E-1,-6.077861786E-2,4.682688713E-1,4.999642534E-1
1.615396030E-1,-3.066549301E-1,-4.757070541E-2,4.193272591E-1,5.216661465E-1
1.664829880E-1,-4.379911423E-1,-4.355430603E-2,3.926858902E-1,5.898605146E-1
1.714255930E-1,-5.101914406E-1,-2.063465118E-2,3.599123955E-1,6.247063528E-1
1.763689780E-1,-5.626568794E-1,-4.181909561E-2,3.072128296E-1,6.424261229E-1
1.813131970E-1,-5.963730812E-1,-8.496570587E-2,2.865500450E-1,6.670764210E-1
1.862565820E-1,-5.815343857E-1,-1.147031784E-1,2.807445526E-1,6.558632210E-1
1.911991860E-1,-5.799484253E-1,-1.290936470E-1,3.336477280E-1,6.814148164E-1
1.961425720E-1,-5.679912567E-1,-1.821694374E-1,4.205179214E-1,7.298185349E-1
2.010867900E-1,-5.902204514E-1,-2.381243706E-1,5.733771324E-1,8.566357061E-1
2.060301760E-1,-6.034126282E-1,-2.902097702E-1,7.814140320E-1,1.029046355E0
2.109727800E-1,-5.653185844E-1,-3.458037376E-1,9.429488182E-1,1.152526703E0
