m,n,times,F
5,5,19,-1.6205196195426308
5,5,20,-2.4976954000607456
17,行,目
5,5,1,-1.7364211187355374
5,5,2,-1.3648742625104493
5,5,3,-3.9201071179050997
5,5,4,0.29604547313530166
5,5,5,0.10188740786399351
5,5,6,-1.8708728837733908
5,5,7,-1.848540712135594
5,5,8,0.2969885656558734
5,5,9,-3.351976761177435
5,5,10,-8.349306550187277
5,5,11,2.540180416876045
5,5,12,1.1987109639383078
5,5,13,-1.4495138593610968
5,5,14,-1.5638231797270195
5,5,15,-0.8137083924418765
5,5,16,0.4034763266272299
5,5,17,0.0
5,5,18,-3.582583210277029
5,5,19,-2.4357550521764604
5,5,20,-3.6842238995104726
18,行,目
5,5,1,0.6228681131562943
5,5,2,1.570797301071633
5,5,3,-1.2699088507276626
5,5,4,3.256479711409924
5,5,5,1.982997042146517
5,5,6,0.1615557470060023
5,5,7,0.11619493272454154
5,5,8,1.6801003697297274
5,5,9,-1.530124148298335
5,5,10,-4.9274775917770555
5,5,11,4.009309249695239
5,5,12,2.502398155496906
5,5,13,1.4350669253000838
5,5,14,0.9824695742438949
5,5,15,3.331223964346279
5,5,16,2.2424186022212695
5,5,17,3.582583210277029
5,5,18,0.0
5,5,19,1.4612309719203236
5,5,20,-0.6694239467069151
19,行,目
5,5,1,-0.23157278914367013
5,5,2,0.5307487253957801
5,5,3,-2.3385600070984442
5,5,4,2.294071916613361
5,5,5,1.341652039987829
5,5,6,-0.5775065561889711
5,5,7,-0.5973504161040308
5,5,8,1.2052679267488098
5,5,9,-2.2238392640602576
5,5,10,-7.021088351712912
5,5,11,3.532228086816045
5,5,12,2.062618456986652
5,5,13,0.40783636047470545
5,5,14,0.0677014190540194
5,5,15,1.9692913429865246
5,5,16,1.6205196195426308
5,5,17,2.4357550521764604
5,5,18,-1.4612309719203236
5,5,19,0.0
5,5,20,-1.8863418607548155
20,行,目
5,5,1,1.0337936732242414
5,5,2,1.9455601321541003
5,5,3,-0.6154124694005015
5,5,4,3.449421667703136
5,5,5,2.254131415007531
5,5,6,0.553749490560446
5,5,7,0.49904453041398844
5,5,8,1.9096961411587825
5,5,9,-1.085855053965008
5,5,10,-3.1639871133196196
5,5,11,4.179476618550848
5,5,12,2.7013835214375126
5,5,13,1.822056083640549
5,5,14,1.385708232438359
5,5,15,3.404229872704591
5,5,16,2.4976954000607456
5,5,17,3.6842238995104726
5,5,18,0.6694239467069151
5,5,19,1.8863418607548155
5,5,20,0.0
