700,770,961,1027,1079,1158
721,806,870,923,993,1051,1123,1255
749,810,891,947,1023,1151,1264
718,767,830,894,957,1009,1074,1118
704,789,922,1041,1157,1220
697,795,917,1038,1173
709,787,906,1021,1151,1210
784,858,909,983,1109,1230,1298
726,811,893,999,1066,1155,1247,1320,1415
714,797,899,1017,1123,1213,1329,1467,1535
488,557,617,713,813,863,922
521,601,744,860,955
492,576,625,697,758,822,883,952,1014
470,563,662,790,953
489,573,624,685,753,803,973
491,567,633,682,753,803,873,932,1004
514,569,712,792,848,926
528,634,703,761,815,873,931,992
452,525,597,648,715,772,832,887,954
455,584,655,715,771,845,908,984
