
658,711,836,967,1023,1095,1154,1226
737,797,865,918,981,1050,1118,1177,1249
701,759,808,884,937,1017,1071,1144,1199,1269
677,764,833,886,954,1006,1070,1116,1188
715,767,840,907,964,1033,1089,1222
681,781,836,960,1071,1214
712,836,946,1020,1070,1219
772,847,918,984,1045,1099,1162,1225,1290
722,821,912,998,1077,1215,1338,1406
694,894,1047,1116,1246,1337,1479,1561
486,546,659,754,860,913
519,584,688,753,863,995,1097,1221,1339
501,567,630,738,809,878,993
462,539,595,659,724,841,959
506,560,617,685,746,806,912
510,558,679,746,806,867,998
468,555,702,783,907,967
520,573,632,689,750,809,871,921,993
417,470,527,593,641,708,759,829,885,953
422,469,521,583,639,715,765,839,902,973
