728,854,981,1105,1237
750,876,1003,1130,1264
770,896,1029,1158,1279
731,854,966,1082,1206
739,858,983,1105,1234
741,859,982,1104,1230
739,858,973,1106,1235
813,940,1059,1179,1308
754,941,1107,1259,1441
719,951,1156,1380,1573
511,623,719,824,927
550,658,763,873,972
534,647,767,891,1023
503,618,740,858,978
526,638,760,872,983
524,644,765,886,1009
520,635,747,870,991
548,656,772,885,1001
483,605,723,839,960
484,600,725,855,992
