677,804,931,1059,1185
712,829,949,1081,1207
730,849,984,1128,1249
680,803,919,1034,1151
698,809,934,1057,1184
691,811,930,1069,1188
692,798,928,1052,1190
776,892,1009,1136,1259
684,852,1035,1202,1367
655,868,1080,1293,1507
459,581,683,783,892
504,608,721,838,951
485,600,720,845,977
467,564,686,810,929
483,586,716,832,938
479,593,704,830,976
473,579,694,819,934
525,616,726,839,957
443,551,674,796,913
451,559,684,811,949
