38.01204928582267,13.428633214953695,31.70019651922341,2.5753687543781134,37.350601509824806,17.583247948324395,36.895466565556966,25.435919057028293
40.60492933551519,17.22394314961677,31.1341142973015,2.4281114934537524,36.4215903679866,14.9963422870353,39.52154985536549,27.94291991087544
37.0281509016739,13.498747308355034,30.951386005948205,7.590927564020773,36.855880770922255,21.76529607888138,37.1215610520513,27.093579189192035
38.76105818008076,15.29682938328699,28.225490805368235,3.147595899092229,36.2962253096205,19.93861555043924,38.06422485090077,29.456226794849385
41.59816573490488,15.309819060466262,29.36282349511601,2.6875257313709264,37.81196565313155,10.845693806711088,36.016558654985886,31.787134864559192
37.88893808284144,12.917362626064229,32.088852876167,4.945799634057684,28.86832591124129,10.532351863727817,39.06886445780201,26.39748063719671
37.75459165102562,12.579625256427285,36.28744559181151,1.927907612465602,27.467610409639097,10.72688674387912,39.2854340518251,27.36545442439788
40.08610701098951,14.094537411709718,32.292085790556634,2.310039626564075,28.21128278389788,12.09830070622877,41.431042474241046,22.81095506610224
39.369815547430136,13.558379288561884,34.518062112424495,2.703646564607201,21.057811089376465,15.93423171808366,36.0315140230914,24.609472045759237
36.71690194339545,14.240751197275667,31.08065951487521,4.290640548711922,28.643708895544908,7.461220334000335,35.4515905945978,24.240455581298143
