"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.018802300E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.499500300E-2,-8.648633957E-4,-1.425266266E-3,1.703739166E-3,2.383715538E-3
1.980198200E-2,-1.728951931E-3,-2.849578857E-3,3.408908844E-3,4.767602537E-3
2.501870000E-2,-2.702474594E-3,-4.456043243E-3,5.332469940E-3,7.456200506E-3
2.996166900E-2,-3.581702709E-3,-5.908012390E-3,7.072448730E-3,9.886998318E-3
3.490380500E-2,8.930659294E-2,5.647945404E-2,-2.509927750E-2,1.086074123E-1
3.984677300E-2,6.477510929E-2,-9.505748749E-3,1.434278488E-2,6.702156012E-2
4.479052300E-2,7.398784161E-2,2.053976059E-2,7.848787308E-2,1.098017700E-1
4.973349200E-2,6.845235825E-2,7.133483887E-3,8.355760574E-2,1.082519534E-1
5.467562800E-2,-4.626274109E-3,-4.794073105E-2,1.279549599E-1,1.367193763E-1
5.961859600E-2,-2.758532763E-2,-7.455682755E-2,1.500215530E-1,1.697826175E-1
6.456234600E-2,-2.253293991E-2,-8.421945572E-2,1.868586540E-1,2.061960395E-1
6.950531500E-2,-6.223332882E-2,-1.489810944E-1,2.420568466E-1,2.909636931E-1
7.444745000E-2,-1.283789873E-1,-1.611013412E-1,2.725152969E-1,3.416129295E-1
7.939041900E-2,-1.125776172E-1,-1.419625282E-1,3.157396317E-1,3.640310348E-1
8.433416900E-2,-1.476565599E-1,-1.628174782E-1,2.925767899E-1,3.659414828E-1
8.927708600E-2,-1.812610626E-1,-1.830883026E-1,3.214879036E-1,4.119846739E-1
9.421927300E-2,-1.797220111E-1,-1.395621300E-1,2.752838135E-1,3.571537027E-1
9.916224200E-2,-1.622329950E-1,-1.561384201E-1,2.499761581E-1,3.364325052E-1
1.041059920E-1,-2.172038853E-1,-1.500420570E-1,2.499771118E-1,3.635638914E-1
1.090489090E-1,-2.161562741E-1,-1.380643845E-1,2.008657455E-1,3.257796139E-1
1.139910960E-1,-1.844376028E-1,-7.231807709E-2,1.867737770E-1,2.722711468E-1
1.189340130E-1,-1.666007340E-1,-3.034734726E-2,1.693520546E-1,2.394929737E-1
1.238778150E-1,-1.042711139E-1,5.788803101E-4,1.301412582E-1,1.667619483E-1
1.288207320E-1,-7.693725824E-2,2.348327637E-2,7.653760910E-2,1.110351817E-1
1.337629190E-1,-3.231722116E-2,5.726623535E-2,1.107692719E-2,6.668225259E-2
1.387058360E-1,-5.419671535E-3,8.786678314E-2,6.070232391E-2,1.069332341E-1
1.436496380E-1,-3.947424889E-2,6.238412857E-2,1.366758347E-2,7.507861653E-2
1.485925550E-1,-4.928719997E-2,2.894544601E-2,5.113506317E-2,7.669329574E-2
1.535347420E-1,-5.647844076E-2,2.931451797E-2,8.019542694E-2,1.023741263E-1
1.584776590E-1,1.371145248E-3,-7.100582123E-3,1.845865250E-1,1.847281340E-1
1.634214090E-1,3.680843115E-2,-4.695272446E-2,2.162365913E-1,2.243160324E-1
1.683643780E-1,-2.930939198E-3,-1.066098213E-1,3.215012550E-1,3.387289497E-1
1.733065130E-1,-8.901417255E-3,-7.187461853E-2,3.777236938E-1,3.846041925E-1
1.782494820E-1,1.555770636E-2,-1.199150085E-1,3.818521500E-1,4.005405297E-1
1.831932320E-1,9.082794189E-3,-1.578388214E-1,4.308671951E-1,4.589576566E-1
1.881362000E-1,-5.785989761E-2,-1.114301682E-1,4.770307541E-1,4.932775998E-1
1.930783360E-1,-2.052181959E-2,-1.039428711E-1,4.247684479E-1,4.377824801E-1
1.980213050E-1,5.809974670E-2,-1.109733582E-1,3.370666504E-1,3.595894793E-1
