"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.068594900E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
2.549292800E-2,-5.895584822E-3,2.030849457E-3,-1.697540283E-3,6.462500516E-3
3.029990700E-2,5.683831871E-2,-8.705615997E-3,-1.693801880E-1,1.788743422E-1
3.510688600E-2,1.469905376E-1,6.651878357E-2,-2.570157051E-1,3.034601117E-1
4.029782400E-2,2.052778155E-1,2.985191345E-2,-3.367452621E-1,3.955091527E-1
4.548876100E-2,2.744743824E-1,5.121231079E-4,-4.410805702E-1,5.195079579E-1
5.067969900E-2,2.986433804E-1,8.180141449E-3,-4.937739372E-1,5.771199914E-1
5.587063600E-2,3.324014246E-1,-3.315019608E-2,-4.285864830E-1,5.433930585E-1
6.090943900E-2,3.318994045E-1,-3.011035919E-2,-4.177122116E-1,5.343662978E-1
6.585240700E-2,3.660263419E-1,-3.430032730E-2,-3.828577995E-1,5.307842218E-1
7.079459500E-2,3.616260588E-1,-1.037607193E-1,-3.332033157E-1,5.025576016E-1
7.573756400E-2,4.111221135E-1,-1.353859901E-1,-1.323843002E-1,4.526327004E-1
8.068131400E-2,3.889808953E-1,-1.942505836E-1,4.329299927E-2,4.369367345E-1
8.562428200E-2,4.599979520E-1,-1.849169731E-1,2.086639404E-1,5.378968701E-1
9.056647000E-2,3.733855188E-1,-2.804989815E-1,3.400883675E-1,5.777166450E-1
9.550943900E-2,4.900941849E-1,-4.148182869E-1,3.511281013E-1,7.318179178E-1
1.004531890E-1,4.380903244E-1,-4.152641296E-1,3.411693573E-1,6.933714445E-1
1.053961570E-1,4.503847957E-1,-4.790439606E-1,3.088364601E-1,7.264361909E-1
1.103383450E-1,4.464907050E-1,-4.894595146E-1,1.935472488E-1,6.902065659E-1
1.152813140E-1,3.364582658E-1,-4.305934906E-1,1.530776024E-1,5.674924415E-1
1.202250640E-1,2.527090311E-1,-4.286456108E-1,1.677308083E-1,5.251024073E-1
1.251680320E-1,9.489113092E-2,-4.080266953E-1,3.837609291E-1,5.681219600E-1
1.301102200E-1,5.043327808E-3,-4.633269310E-1,4.292063713E-1,6.315974900E-1
1.350531890E-1,-6.619900465E-2,-4.446268082E-1,4.902076721E-1,6.651156806E-1
1.399969390E-1,-6.046491861E-2,-4.420499802E-1,4.168910980E-1,6.106245810E-1
1.449399070E-1,-1.189560890E-1,-3.972458839E-1,4.189195633E-1,5.894475752E-1
1.498820950E-1,-7.796370983E-2,-3.597650528E-1,3.849120140E-1,5.326035034E-1
1.548250640E-1,-5.163657665E-2,-3.013677597E-1,3.920936584E-1,4.972185632E-1
