"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
4.857469000E-3,1.341789961E-1,6.885766983E-2,6.178417206E-1,6.359825260E-1
9.664448000E-3,1.161572933E-1,5.728578568E-2,5.448126793E-1,5.599955657E-1
1.447142800E-2,1.019711494E-1,4.786777496E-2,4.885544777E-1,5.013730317E-1
1.927840700E-2,9.046971798E-2,3.995704651E-2,4.440369606E-1,4.549177484E-1
2.408538600E-2,8.092105389E-2,3.314304352E-2,4.080581665E-1,4.173225917E-1
2.889236500E-2,1.957339048E-1,6.446027756E-2,2.797269821E-1,3.474393090E-1
3.369934400E-2,1.793236732E-1,5.623960495E-2,2.626791000E-1,3.229863504E-1
3.888851100E-2,1.405872107E-1,7.757043839E-2,2.243237495E-1,2.758678693E-1
4.407767800E-2,1.096206903E-1,5.094528198E-2,2.075605392E-1,2.401947022E-1
4.926684400E-2,1.102547646E-1,1.049518585E-2,1.972665787E-1,2.262307784E-1
5.428674000E-2,3.021371365E-2,1.989793777E-2,2.152342796E-1,2.182535029E-1
5.922882300E-2,3.614425659E-2,-2.758502960E-3,2.487077713E-1,2.513355767E-1
6.417168800E-2,-3.524243832E-2,-3.557825089E-2,2.108821869E-1,2.167467143E-1
6.911543800E-2,-5.767130852E-2,-5.548763275E-2,2.756085396E-1,2.869928994E-1
7.405830300E-2,-6.777739525E-2,-1.075267792E-2,1.555356979E-1,1.700022021E-1
7.900038600E-2,-9.357559681E-2,-4.640579224E-3,1.943888664E-1,2.157891533E-1
8.394330300E-2,-1.656532288E-3,2.638244629E-2,2.296676636E-1,2.311839382E-1
8.888700000E-2,2.677500248E-2,4.927635193E-2,2.891540527E-1,2.945422310E-1
9.382991700E-2,1.227465868E-1,-2.118062973E-2,3.041720390E-1,3.286882611E-1
9.877200000E-2,9.794032574E-2,2.842330933E-2,2.684717178E-1,2.871885360E-1
1.037148650E-1,5.774116516E-2,6.241559982E-2,2.507486343E-1,2.647727835E-1
1.086586150E-1,2.316153049E-2,1.623110771E-1,2.502646446E-1,2.991884600E-1
1.136014800E-1,2.413201332E-2,1.156902313E-1,2.224740982E-1,2.519152795E-1
1.185435630E-1,-1.461422443E-2,2.233314514E-2,1.194448471E-1,1.223904262E-1
1.234864800E-1,-1.539683342E-2,7.129764557E-2,7.296991348E-2,1.031747305E-1
1.284301780E-1,-1.118285656E-1,-2.679681778E-2,5.081558228E-2,1.257216009E-1
1.333730940E-1,-1.249413490E-1,-1.449441910E-2,2.655029297E-2,1.285509508E-1
1.383151780E-1,-1.085355282E-1,-7.380294800E-2,4.192256927E-2,1.377836631E-1
1.432580940E-1,-7.270529270E-1,-8.645839691E-1,-7.888665199E-1,1.377832277E0
1.482017920E-1,-5.963011980E-1,-6.429247856E-1,-4.471530914E-1,9.843136115E-1
1.531446570E-1,-3.609712124E-1,2.013912201E-1,-4.996495247E-1,6.484661034E-1
1.580867920E-1,-2.365572453E-1,5.831699371E-1,-2.806057930E-1,6.890472530E-1
1.630296570E-1,-2.117339373E-1,5.654377937E-1,6.142807007E-2,6.068974926E-1
1.679733550E-1,-9.818727374E-1,-3.232297897E-1,-3.065118790E-1,1.078193443E0
1.729162710E-1,2.171660662E-1,1.863951683E-1,2.602663040E-1,3.868369270E-1
1.778583550E-1,4.209854603E-1,1.793417931E-1,4.785313606E-1,6.621061090E-1
1.828012710E-1,2.963907719E-1,-6.386470795E-2,3.523116112E-1,4.648114262E-1
1.877449690E-1,3.993294239E-1,-1.118130684E-1,2.119975090E-1,4.657350050E-1
1.926878340E-1,3.297861814E-1,-2.282185555E-1,1.630735397E-1,4.329383488E-1
1.976299690E-1,5.254009962E-1,-7.476711273E-2,2.598719597E-1,5.909058837E-1
2.025728340E-1,6.298110485E-1,4.249286652E-2,4.435539246E-1,7.714970412E-1
2.075165320E-1,4.853372574E-1,3.262567520E-2,4.597806931E-1,6.693392068E-1
2.124594480E-1,5.422716141E-1,-1.993608475E-2,6.687779427E-1,8.612316108E-1
2.174015320E-1,4.774644375E-1,-5.363273621E-2,6.940999031E-1,8.441702642E-1
