"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.363901300E-2,0.000000000E0,0.000000000E0,0.000000000E0,0.000000000E0
1.844599200E-2,9.140372276E-5,-1.897811890E-4,8.773803711E-5,2.281874304E-4
2.325297100E-2,1.828372478E-4,-3.790855408E-4,1.745223999E-4,4.556241592E-4
2.805995000E-2,2.743154764E-4,-5.683898926E-4,2.613067627E-4,6.830792595E-4
3.324995000E-2,9.997196496E-2,7.391309738E-2,-1.873378754E-1,2.248399860E-1
3.843995000E-2,9.744676948E-2,3.331899643E-2,-1.978521347E-1,2.230504329E-1
4.343219000E-2,7.138660550E-2,-5.125999451E-4,-1.304388046E-1,1.486963078E-1
4.837588800E-2,3.540715575E-2,-4.478740692E-2,-4.484272003E-2,7.259785146E-2
5.331875300E-2,3.590810299E-2,-6.570243835E-2,2.414608002E-2,7.867169406E-2
5.826083600E-2,-3.429862857E-2,-7.888293266E-2,1.016206741E-1,1.331378023E-1
6.320375300E-2,-7.060706615E-3,-1.177799702E-1,1.578435898E-1,1.970699718E-1
6.814745000E-2,-1.507356763E-2,-1.610009670E-1,1.953344345E-1,2.535824622E-1
7.309036700E-2,-4.025900364E-2,-1.755039692E-1,2.511949539E-1,3.090652608E-1
7.803245000E-2,-3.943532705E-2,-2.433705330E-1,3.112297058E-1,3.970494820E-1
8.297531500E-2,-6.792247295E-2,-2.163467407E-1,3.308706284E-1,4.011168748E-1
8.791901300E-2,-1.061593592E-1,-2.031998634E-1,3.036270142E-1,3.804594036E-1
9.286193000E-2,-1.313010752E-1,-2.321815491E-1,3.062152863E-1,4.060985664E-1
9.780401300E-2,-1.509528756E-1,-1.771633625E-1,2.862854004E-1,3.689620010E-1
1.027468780E-1,-1.743222475E-1,-1.485412121E-1,2.548294067E-1,3.426233562E-1
1.076905750E-1,-1.604133099E-1,-1.470570564E-1,2.212553024E-1,3.103419351E-1
1.126334920E-1,-1.497741938E-1,-1.576466560E-1,2.059249878E-1,2.994826838E-1
1.175755750E-1,-1.353965700E-1,-1.248326302E-1,1.529979706E-1,2.394238829E-1
1.225184400E-1,-1.314390004E-1,-1.214239597E-1,1.486253738E-1,2.326144677E-1
1.274621380E-1,-9.637135267E-2,-1.206254959E-1,7.588863373E-2,1.720378813E-1
1.324050550E-1,-4.979470372E-2,-1.060755253E-1,7.048416138E-2,1.367462855E-1
1.373471380E-1,-3.110807389E-2,-1.404974461E-1,4.466247559E-2,1.506717669E-1
1.422900030E-1,-1.840150356E-2,-1.505973339E-1,5.207061768E-2,1.604042441E-1
1.472337530E-1,-1.378449053E-2,-1.673178673E-1,8.925342560E-2,1.901353593E-1
1.521766170E-1,-7.716330141E-2,-1.790022850E-1,1.437587738E-1,2.422035883E-1
1.571187000E-1,-8.604369313E-2,-1.512153149E-1,1.804618835E-1,2.506712588E-1
1.620616170E-1,-1.184430271E-1,-2.104661465E-1,2.186241150E-1,3.257625717E-1
1.670053150E-1,-1.664677709E-1,-1.964867115E-1,2.420492172E-1,3.534209531E-1
1.719481800E-1,-1.948422194E-1,-2.114868164E-1,2.907676697E-1,4.089449861E-1
1.768902630E-1,-1.459318399E-1,-2.175028324E-1,3.803968430E-1,4.618499130E-1
1.818331800E-1,-2.241831720E-1,-2.335507870E-1,3.843803406E-1,5.025458297E-1
